A&M-Corpus Christi,26172,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2006,"Albanese, Chris",665891,Fr.,2005-06,-,1,0,-,0,-,0,-,0,-,0,0,-,-,-,-,-,-
Adelphi,3,2006,"Anderson, Larry",665892,Fr.,2005-06,-,3,0,-,0,-,0,-,0,-,0,6,0.000,-,-,-,-,-
Adelphi,3,2006,"Ashkenazy, Andrew",572165,So.,2005-06,-,13,9,0.692,1,0.077,10,0.769,46,3.538,70,39,0.642,-,-,-,-,-
Adelphi,3,2006,"Baccarella, Matt",307413,Sr.,2005-06,-,10,0,-,0,-,0,-,7,0.700,0,0,-,-,-,-,-,-
Adelphi,3,2006,"Baiocco, Christopher",665893,Fr.,2005-06,-,3,0,-,0,-,0,-,2,0.667,0,0,-,-,-,-,-,-
Adelphi,3,2006,"Billia, Matt",665894,Fr.,2005-06,-,5,0,-,0,-,0,-,2,0.400,0,0,-,0:12,6,29.412,5,0.455
Adelphi,3,2006,"Campbell, David",665895,Fr.,2005-06,-,1,0,-,0,-,0,-,1,1.000,0,0,-,-,-,-,-,-
Adelphi,3,2006,"Cerveny, Liam",572185,Jr.,2005-06,-,10,3,0.300,3,0.300,6,0.600,16,1.600,0,0,-,-,-,-,-,-
Adelphi,3,2006,"Cobb, Chad",665896,Fr.,2005-06,-,7,0,-,0,-,0,-,9,1.286,0,0,-,-,-,-,-,-
Adelphi,3,2006,"Corben, Jesse",572166,So.,2005-06,-,13,0,-,3,0.231,3,0.231,45,3.462,99,93,0.516,-,-,-,-,-
Adelphi,3,2006,"Gherlone, John",572167,So.,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
