year	division_id	ranking_id	conference_key	conference_id	team_id	team_name
2014	1	12965	Big East	30184	387	Marquette
2014	1	12965	Big East	30184	556	Providence
2014	1	12965	Big East	30184	587	Rutgers
2014	1	12965	Big East	30184	603	St. John's (NY)
2014	1	12965	Big East	30184	739	Villanova
2014	1	12965	Colonial	837	180	Delaware
2014	1	12965	Colonial	837	191	Drexel
2014	1	12965	Colonial	837	283	Hofstra
2014	1	12965	Colonial	837	400	Massachusetts
2014	1	12965	Colonial	837	539	Penn St.
2014	1	12965	Colonial	837	711	Towson
2014	1	12965	ECAC	847	721	Air Force
2014	1	12965	ECAC	847	52	Bellarmine
2014	1	12965	ECAC	847	220	Fairfield
2014	1	12965	ECAC	847	418	Michigan
2014	1	12965	ECAC	847	518	Ohio St.
2014	1	12965	Independent	0	322	Johns Hopkins
2014	1	12965	Ivy League	865	80	Brown
2014	1	12965	Ivy League	865	167	Cornell
2014	1	12965	Ivy League	865	172	Dartmouth
2014	1	12965	Ivy League	865	275	Harvard
2014	1	12965	Ivy League	865	540	Penn
2014	1	12965	Ivy League	865	554	Princeton
2014	1	12965	Ivy League	865	813	Yale
2014	1	12965	Metro Atlantic	871	116	Canisius
2014	1	12965	Metro Atlantic	871	184	Detroit Mercy
2014	1	12965	Metro Atlantic	871	381	Manhattan
2014	1	12965	Metro Atlantic	871	386	Marist
2014	1	12965	Metro Atlantic	871	439	Monmouth
2014	1	12965	Metro Atlantic	871	562	Quinnipiac
2014	1	12965	Metro Atlantic	871	639	Siena
2014	1	12965	Northeast	846	81	Bryant
2014	1	12965	Northeast	846	282	Hobart and William Smith Colleges
2014	1	12965	Northeast	846	450	Mt. St. Mary's
2014	1	12965	Northeast	846	579	Robert Morris
2014	1	12965	Northeast	846	590	Sacred Heart
2014	1	12965	Northeast	846	606	Saint Joseph's
2014	1	12965	Northeast	846	748	Wagner
2014	1	12965	Patriot	838	725	Army West Point
2014	1	12965	Patriot	838	68	Boston U.
2014	1	12965	Patriot	838	83	Bucknell
2014	1	12965	Patriot	838	153	Colgate
2014	1	12965	Patriot	838	285	Holy Cross
2014	1	12965	Patriot	838	342	Lafayette
2014	1	12965	Patriot	838	352	Lehigh
2014	1	12965	Patriot	838	369	Loyola Maryland
2014	1	12965	Patriot	838	726	Navy
2013	1	10554	AAC	823	251	Georgetown
2013	1	10554	AAC	823	513	Notre Dame
2013	1	10554	AAC	823	556	Providence
2013	1	10554	AAC	823	587	Rutgers
2013	1	10554	AAC	823	603	St. John's (NY)
2013	1	10554	AAC	823	688	Syracuse
2013	1	10554	AAC	823	739	Villanova
2013	1	10554	America East	845	14	Albany (NY)
2013	1	10554	America East	845	62	Binghamton
2013	1	10554	America East	845	272	Hartford
2013	1	10554	America East	845	683	Stony Brook
2013	1	10554	America East	845	391	UMBC
2013	1	10554	America East	845	738	Vermont
2013	1	10554	Atlantic Coast	821	193	Duke
2013	1	10554	Atlantic Coast	821	392	Maryland
2013	1	10554	Atlantic Coast	821	457	North Carolina
2013	1	10554	Atlantic Coast	821	746	Virginia
2013	1	10554	Colonial	837	180	Delaware
2013	1	10554	Colonial	837	191	Drexel
2013	1	10554	Colonial	837	283	Hofstra
2013	1	10554	Colonial	837	400	Massachusetts
2013	1	10554	Colonial	837	539	Penn St.
2013	1	10554	Colonial	837	606	Saint Joseph's
2013	1	10554	Colonial	837	711	Towson
2013	1	10554	ECAC	847	721	Air Force
2013	1	10554	ECAC	847	52	Bellarmine
2013	1	10554	ECAC	847	183	Denver
2013	1	10554	ECAC	847	220	Fairfield
2013	1	10554	ECAC	847	282	Hobart and William Smith Colleges
2013	1	10554	ECAC	847	369	Loyola Maryland
2013	1	10554	ECAC	847	418	Michigan
2013	1	10554	ECAC	847	518	Ohio St.
2013	1	10554	Independent	0	19651	High Point
2013	1	10554	Independent	0	322	Johns Hopkins
2013	1	10554	Independent	0	387	Marquette
2013	1	10554	Independent	0	406	Mercer
2013	1	10554	Ivy League	865	80	Brown
2013	1	10554	Ivy League	865	167	Cornell
2013	1	10554	Ivy League	865	172	Dartmouth
2013	1	10554	Ivy League	865	275	Harvard
2013	1	10554	Ivy League	865	540	Penn
2013	1	10554	Ivy League	865	554	Princeton
2013	1	10554	Ivy League	865	813	Yale
2013	1	10554	Metro Atlantic	871	116	Canisius
2013	1	10554	Metro Atlantic	871	184	Detroit Mercy
2013	1	10554	Metro Atlantic	871	316	Jacksonville
2013	1	10554	Metro Atlantic	871	381	Manhattan
2013	1	10554	Metro Atlantic	871	386	Marist
2013	1	10554	Metro Atlantic	871	639	Siena
2013	1	10554	Metro Atlantic	871	741	VMI
2013	1	10554	Northeast	846	81	Bryant
2013	1	10554	Northeast	846	450	Mt. St. Mary's
2013	1	10554	Northeast	846	562	Quinnipiac
2013	1	10554	Northeast	846	579	Robert Morris
2013	1	10554	Northeast	846	590	Sacred Heart
2013	1	10554	Northeast	846	748	Wagner
2013	1	10554	Patriot	838	725	Army West Point
2013	1	10554	Patriot	838	83	Bucknell
2013	1	10554	Patriot	838	153	Colgate
2013	1	10554	Patriot	838	285	Holy Cross
2013	1	10554	Patriot	838	342	Lafayette
2013	1	10554	Patriot	838	352	Lehigh
2013	1	10554	Patriot	838	726	Navy
2012	1	8852	AAC	823	251	Georgetown
2012	1	8852	AAC	823	513	Notre Dame
2012	1	8852	AAC	823	556	Providence
2012	1	8852	AAC	823	587	Rutgers
2012	1	8852	AAC	823	603	St. John's (NY)
2012	1	8852	AAC	823	688	Syracuse
2012	1	8852	AAC	823	739	Villanova
2012	1	8852	America East	845	14	Albany (NY)
2012	1	8852	America East	845	62	Binghamton
2012	1	8852	America East	845	272	Hartford
2012	1	8852	America East	845	683	Stony Brook
2012	1	8852	America East	845	391	UMBC
2012	1	8852	America East	845	738	Vermont
2012	1	8852	Atlantic Coast	821	193	Duke
2012	1	8852	Atlantic Coast	821	392	Maryland
2012	1	8852	Atlantic Coast	821	457	North Carolina
2012	1	8852	Atlantic Coast	821	746	Virginia
2012	1	8852	Colonial	837	180	Delaware
2012	1	8852	Colonial	837	191	Drexel
2012	1	8852	Colonial	837	283	Hofstra
2012	1	8852	Colonial	837	400	Massachusetts
2012	1	8852	Colonial	837	539	Penn St.
2012	1	8852	Colonial	837	606	Saint Joseph's
2012	1	8852	Colonial	837	711	Towson
2012	1	8852	ECAC	847	721	Air Force
2012	1	8852	ECAC	847	52	Bellarmine
2012	1	8852	ECAC	847	183	Denver
2012	1	8852	ECAC	847	220	Fairfield
2012	1	8852	ECAC	847	282	Hobart and William Smith Colleges
2012	1	8852	ECAC	847	369	Loyola Maryland
2012	1	8852	ECAC	847	418	Michigan
2012	1	8852	ECAC	847	518	Ohio St.
2012	1	8852	Independent	0	322	Johns Hopkins
2012	1	8852	Independent	0	406	Mercer
2012	1	8852	Ivy League	865	80	Brown
2012	1	8852	Ivy League	865	167	Cornell
2012	1	8852	Ivy League	865	172	Dartmouth
2012	1	8852	Ivy League	865	275	Harvard
2012	1	8852	Ivy League	865	540	Penn
2012	1	8852	Ivy League	865	554	Princeton
2012	1	8852	Ivy League	865	813	Yale
2012	1	8852	Metro Atlantic	871	116	Canisius
2012	1	8852	Metro Atlantic	871	184	Detroit Mercy
2012	1	8852	Metro Atlantic	871	316	Jacksonville
2012	1	8852	Metro Atlantic	871	381	Manhattan
2012	1	8852	Metro Atlantic	871	386	Marist
2012	1	8852	Metro Atlantic	871	639	Siena
2012	1	8852	Metro Atlantic	871	741	VMI
2012	1	8852	Northeast	846	81	Bryant
2012	1	8852	Northeast	846	450	Mt. St. Mary's
2012	1	8852	Northeast	846	562	Quinnipiac
2012	1	8852	Northeast	846	579	Robert Morris
2012	1	8852	Northeast	846	590	Sacred Heart
2012	1	8852	Northeast	846	748	Wagner
2012	1	8852	Patriot	838	725	Army West Point
2012	1	8852	Patriot	838	83	Bucknell
2012	1	8852	Patriot	838	153	Colgate
2012	1	8852	Patriot	838	285	Holy Cross
2012	1	8852	Patriot	838	342	Lafayette
2012	1	8852	Patriot	838	352	Lehigh
2012	1	8852	Patriot	838	726	Navy
2011	1	7969	AAC	823	251	Georgetown
2011	1	7969	AAC	823	513	Notre Dame
2011	1	7969	AAC	823	556	Providence
2011	1	7969	AAC	823	587	Rutgers
2011	1	7969	AAC	823	603	St. John's (NY)
2011	1	7969	AAC	823	688	Syracuse
2011	1	7969	AAC	823	739	Villanova
2011	1	7969	America East	845	14	Albany (NY)
2011	1	7969	America East	845	62	Binghamton
2011	1	7969	America East	845	272	Hartford
2011	1	7969	America East	845	683	Stony Brook
2011	1	7969	America East	845	391	UMBC
2011	1	7969	America East	845	738	Vermont
2011	1	7969	Atlantic Coast	821	193	Duke
2011	1	7969	Atlantic Coast	821	392	Maryland
2011	1	7969	Atlantic Coast	821	457	North Carolina
2011	1	7969	Atlantic Coast	821	746	Virginia
2011	1	7969	Colonial	837	180	Delaware
2011	1	7969	Colonial	837	191	Drexel
2011	1	7969	Colonial	837	283	Hofstra
2011	1	7969	Colonial	837	400	Massachusetts
2011	1	7969	Colonial	837	539	Penn St.
2011	1	7969	Colonial	837	606	Saint Joseph's
2011	1	7969	Colonial	837	711	Towson
2011	1	7969	ECAC	847	721	Air Force
2011	1	7969	ECAC	847	52	Bellarmine
2011	1	7969	ECAC	847	183	Denver
2011	1	7969	ECAC	847	220	Fairfield
2011	1	7969	ECAC	847	282	Hobart and William Smith Colleges
2011	1	7969	ECAC	847	369	Loyola Maryland
2011	1	7969	ECAC	847	518	Ohio St.
2011	1	7969	Ivy League	865	80	Brown
2011	1	7969	Ivy League	865	167	Cornell
2011	1	7969	Ivy League	865	172	Dartmouth
2011	1	7969	Ivy League	865	275	Harvard
2011	1	7969	Ivy League	865	540	Penn
2011	1	7969	Ivy League	865	554	Princeton
2011	1	7969	Ivy League	865	813	Yale
2011	1	7969	Metro Atlantic	871	116	Canisius
2011	1	7969	Metro Atlantic	871	184	Detroit Mercy
2011	1	7969	Metro Atlantic	871	316	Jacksonville
2011	1	7969	Metro Atlantic	871	381	Manhattan
2011	1	7969	Metro Atlantic	871	386	Marist
2011	1	7969	Metro Atlantic	871	639	Siena
2011	1	7969	Metro Atlantic	871	741	VMI
2011	1	7969	Northeast	846	81	Bryant
2011	1	7969	Northeast	846	450	Mt. St. Mary's
2011	1	7969	Northeast	846	562	Quinnipiac
2011	1	7969	Northeast	846	579	Robert Morris
2011	1	7969	Northeast	846	590	Sacred Heart
2011	1	7969	Northeast	846	748	Wagner
2011	1	7969	Patriot	838	725	Army West Point
2011	1	7969	Patriot	838	83	Bucknell
2011	1	7969	Patriot	838	153	Colgate
2011	1	7969	Patriot	838	285	Holy Cross
2011	1	7969	Patriot	838	342	Lafayette
2011	1	7969	Patriot	838	352	Lehigh
2011	1	7969	Patriot	838	726	Navy
2010	1	7264	AAC	823	251	Georgetown
2010	1	7264	AAC	823	513	Notre Dame
2010	1	7264	AAC	823	556	Providence
2010	1	7264	AAC	823	587	Rutgers
2010	1	7264	AAC	823	603	St. John's (NY)
2010	1	7264	AAC	823	688	Syracuse
2010	1	7264	AAC	823	739	Villanova
2010	1	7264	America East	845	14	Albany (NY)
2010	1	7264	America East	845	62	Binghamton
2010	1	7264	America East	845	272	Hartford
2010	1	7264	America East	845	683	Stony Brook
2010	1	7264	America East	845	391	UMBC
2010	1	7264	America East	845	738	Vermont
2010	1	7264	Atlantic Coast	821	193	Duke
2010	1	7264	Atlantic Coast	821	392	Maryland
2010	1	7264	Atlantic Coast	821	457	North Carolina
2010	1	7264	Atlantic Coast	821	746	Virginia
2010	1	7264	Colonial	837	180	Delaware
2010	1	7264	Colonial	837	191	Drexel
2010	1	7264	Colonial	837	283	Hofstra
2010	1	7264	Colonial	837	400	Massachusetts
2010	1	7264	Colonial	837	539	Penn St.
2010	1	7264	Colonial	837	711	Towson
2010	1	7264	ECAC	847	721	Air Force
2010	1	7264	ECAC	847	52	Bellarmine
2010	1	7264	ECAC	847	183	Denver
2010	1	7264	ECAC	847	220	Fairfield
2010	1	7264	ECAC	847	282	Hobart and William Smith Colleges
2010	1	7264	ECAC	847	369	Loyola Maryland
2010	1	7264	ECAC	847	518	Ohio St.
2010	1	7264	ECAC	847	562	Quinnipiac
2010	1	7264	Ivy League	865	80	Brown
2010	1	7264	Ivy League	865	167	Cornell
2010	1	7264	Ivy League	865	172	Dartmouth
2010	1	7264	Ivy League	865	275	Harvard
2010	1	7264	Ivy League	865	540	Penn
2010	1	7264	Ivy League	865	554	Princeton
2010	1	7264	Ivy League	865	813	Yale
2010	1	7264	Metro Atlantic	871	116	Canisius
2010	1	7264	Metro Atlantic	871	184	Detroit Mercy
2010	1	7264	Metro Atlantic	871	381	Manhattan
2010	1	7264	Metro Atlantic	871	386	Marist
2010	1	7264	Metro Atlantic	871	450	Mt. St. Mary's
2010	1	7264	Metro Atlantic	871	606	Saint Joseph's
2010	1	7264	Metro Atlantic	871	639	Siena
2010	1	7264	Metro Atlantic	871	741	VMI
2010	1	7264	Metro Atlantic	871	748	Wagner
2010	1	7264	Patriot	838	725	Army West Point
2010	1	7264	Patriot	838	83	Bucknell
2010	1	7264	Patriot	838	153	Colgate
2010	1	7264	Patriot	838	285	Holy Cross
2010	1	7264	Patriot	838	342	Lafayette
2010	1	7264	Patriot	838	352	Lehigh
2010	1	7264	Patriot	838	726	Navy
2009	1	6455	America East	845	14	Albany (NY)
2009	1	6455	America East	845	62	Binghamton
2009	1	6455	America East	845	272	Hartford
2009	1	6455	America East	845	683	Stony Brook
2009	1	6455	America East	845	391	UMBC
2009	1	6455	America East	845	738	Vermont
2009	1	6455	Atlantic Coast	821	193	Duke
2009	1	6455	Atlantic Coast	821	392	Maryland
2009	1	6455	Atlantic Coast	821	457	North Carolina
2009	1	6455	Atlantic Coast	821	746	Virginia
2009	1	6455	Colonial	837	180	Delaware
2009	1	6455	Colonial	837	191	Drexel
2009	1	6455	Colonial	837	283	Hofstra
2009	1	6455	Colonial	837	579	Robert Morris
2009	1	6455	Colonial	837	590	Sacred Heart
2009	1	6455	Colonial	837	711	Towson
2009	1	6455	Colonial	837	739	Villanova
2009	1	6455	ECAC	847	220	Fairfield
2009	1	6455	ECAC	847	251	Georgetown
2009	1	6455	ECAC	847	282	Hobart and William Smith Colleges
2009	1	6455	ECAC	847	369	Loyola Maryland
2009	1	6455	ECAC	847	400	Massachusetts
2009	1	6455	ECAC	847	539	Penn St.
2009	1	6455	ECAC	847	587	Rutgers
2009	1	6455	ECAC	847	603	St. John's (NY)
2009	1	6455	Great Lakes Football Conference	25301	361	LIU Brooklyn
2009	1	6455	Great Western	30009	721	Air Force
2009	1	6455	Great Western	30009	52	Bellarmine
2009	1	6455	Great Western	30009	183	Denver
2009	1	6455	Great Western	30009	513	Notre Dame
2009	1	6455	Great Western	30009	518	Ohio St.
2009	1	6455	Great Western	30009	562	Quinnipiac
2009	1	6455	Ivy League	865	80	Brown
2009	1	6455	Ivy League	865	167	Cornell
2009	1	6455	Ivy League	865	172	Dartmouth
2009	1	6455	Ivy League	865	275	Harvard
2009	1	6455	Ivy League	865	540	Penn
2009	1	6455	Ivy League	865	554	Princeton
2009	1	6455	Ivy League	865	813	Yale
2009	1	6455	Metro Atlantic	871	116	Canisius
2009	1	6455	Metro Atlantic	871	381	Manhattan
2009	1	6455	Metro Atlantic	871	386	Marist
2009	1	6455	Metro Atlantic	871	450	Mt. St. Mary's
2009	1	6455	Metro Atlantic	871	556	Providence
2009	1	6455	Metro Atlantic	871	606	Saint Joseph's
2009	1	6455	Metro Atlantic	871	639	Siena
2009	1	6455	Metro Atlantic	871	741	VMI
2009	1	6455	Metro Atlantic	871	748	Wagner
2009	1	6455	Patriot	838	725	Army West Point
2009	1	6455	Patriot	838	83	Bucknell
2009	1	6455	Patriot	838	153	Colgate
2009	1	6455	Patriot	838	285	Holy Cross
2009	1	6455	Patriot	838	342	Lafayette
2009	1	6455	Patriot	838	352	Lehigh
2009	1	6455	Patriot	838	726	Navy
2008	1	5731	America East	845	14	Albany (NY)
2008	1	5731	America East	845	62	Binghamton
2008	1	5731	America East	845	272	Hartford
2008	1	5731	America East	845	683	Stony Brook
2008	1	5731	America East	845	391	UMBC
2008	1	5731	America East	845	738	Vermont
2008	1	5731	Atlantic Coast	821	193	Duke
2008	1	5731	Atlantic Coast	821	392	Maryland
2008	1	5731	Atlantic Coast	821	457	North Carolina
2008	1	5731	Atlantic Coast	821	746	Virginia
2008	1	5731	Colonial	837	180	Delaware
2008	1	5731	Colonial	837	191	Drexel
2008	1	5731	Colonial	837	283	Hofstra
2008	1	5731	Colonial	837	579	Robert Morris
2008	1	5731	Colonial	837	590	Sacred Heart
2008	1	5731	Colonial	837	711	Towson
2008	1	5731	Colonial	837	739	Villanova
2008	1	5731	ECAC	847	220	Fairfield
2008	1	5731	ECAC	847	251	Georgetown
2008	1	5731	ECAC	847	282	Hobart and William Smith Colleges
2008	1	5731	ECAC	847	369	Loyola Maryland
2008	1	5731	ECAC	847	400	Massachusetts
2008	1	5731	ECAC	847	539	Penn St.
