year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2019,Adams St.,929,Johnson & Wales (CO),30046,02/17/2019,15,1,Away,"",-,65
2019,Adams St.,929,Colorado St.-Pueblo,2720,03/02/2019,11,12,Away,"",-,108
2019,Adams St.,929,Salve Regina,623,03/10/2019,12,14,Home,"",-,70
2019,Adams St.,929,Rockhurst,1328,03/17/2019,6,28,Away,"",-,140
2019,Adams St.,929,Lindenwood (MO),30136,03/19/2019,9,14,Away,"",-,167
2019,Adams St.,929,St. Mary (KS),,03/21/2019,12,4,Away,"",-,85
2019,Adams St.,929,Notre Dame de Namur,30056,03/29/2019,13,7,Home,"",-,45
2019,Adams St.,929,Westminster (UT),30209,04/12/2019,6,12,Away,"",-,217
2019,Adams St.,929,Colorado Mesa,11416,04/14/2019,5,17,Away,"",-,188
2019,Adams St.,929,Colorado St.-Pueblo,2720,04/20/2019,13,16,Home,"",-,76
2019,Adams St.,929,Colorado Mesa,11416,04/26/2019,4,10,Home,"",-,48
2019,Adams St.,929,Westminster (UT),30209,04/28/2019,10,12,Home,"",-,66
2019,Adams St.,929,Westminster (UT),30209,05/03/2019,8,18,Away,"",-,236
2019,Adelphi,3,Assumption,36,02/16/2019,15,8,Home,"",-,227
2019,Adelphi,3,Saint Leo,608,02/23/2019,22,10,Away,"",-,326
2019,Adelphi,3,Tampa,689,02/27/2019,19,11,Away,"",-,341
2019,Adelphi,3,American Int'l,22,03/03/2019,23,5,Home,"",-,198
2019,Adelphi,3,Molloy,437,03/13/2019,14,6,Home,"",-,365
2019,Adelphi,3,St. Anselm,593,03/16/2019,17,7,Away,"",-,137
2019,Adelphi,3,LIU Post,362,03/20/2019,13,12,Home,"",-,885
2019,Adelphi,3,Southern N.H.,468,03/23/2019,19,7,Home,"",-,438
2019,Adelphi,3,Pace,533,03/27/2019,13,9,Home,"",-,460
2019,Adelphi,3,Saint Michael's,613,03/30/2019,14,2,Away,"",-,186
2019,Adelphi,3,NYIT,477,04/03/2019,16,12,Away,"",-,210
2019,Adelphi,3,Saint Rose,1347,04/06/2019,17,10,Away,"",-,210
2019,Adelphi,3,Le Moyne,349,04/13/2019,8,10,Home,"",-,872
2019,Adelphi,3,Bentley,56,04/16/2019,15,3,Away,"",-,201
2019,Adelphi,3,Merrimack,410,04/20/2019,17,8,Home,"",-,530
2019,Adelphi,3,Franklin Pierce,241,04/23/2019,8,6,Away,"",-,193
2019,Adelphi,3,Pace,533,05/01/2019,15,12,Home,"",-,458
2019,Adelphi,3,Le Moyne,349,05/04/2019,9,11,Home,"",-,539
2019,Adelphi,3,Merrimack,410,05/11/2019,12,14,Home,"",-,582
2019,Adrian,4,Wabash,747,02/23/2019,13,14,Away,"",-,56
2019,Adrian,4,Hanover,1115,02/26/2019,8,19,Home,"",-,74
2019,Adrian,4,Hiram,281,03/02/2019,8,14,Away,"",-,75
2019,Adrian,4,Franciscan,30069,03/09/2019,16,7,Away,"",-,0
2019,Adrian,4,Dubuque,192,03/12/2019,9,14,Home,"",-,101
2019,Adrian,4,La Roche,1163,03/17/2019,24,2,Home,"",-,106
2019,Adrian,4,Heidelberg,278,03/20/2019,10,15,Away,"",-,97
2019,Adrian,4,Mt. St. Joseph,8567,03/23/2019,18,3,Home,"",-,150
2019,Adrian,4,Alma,21,04/09/2019,11,25,Home,"",-,201
2019,Adrian,4,Trine,30037,04/13/2019,10,23,Home,"",-,125
2019,Adrian,4,Calvin,114,04/17/2019,6,19,Away,"",-,281
2019,Adrian,4,Hope,286,04/20/2019,8,25,Home,"",-,152
2019,Adrian,4,Kalamazoo,326,04/23/2019,15,21,Home,"",-,204
2019,Adrian,4,Albion,15,04/26/2019,9,26,Away,"",-,204
2019,Air Force,721,Denver,183,02/09/2019,4,11,Away,"",-,"1,965"
2019,Air Force,721,Marist,386,02/16/2019,12,6,Home,"",-,263
2019,Air Force,721,Cleveland St.,148,02/23/2019,11,8,Neutral,"Denver, Colo.",-,"2,240"
2019,Air Force,721,Utah,732,02/24/2019,5,6,Home,"",-,237
2019,Air Force,721,Canisius,116,03/02/2019,13,7,Away,"",-,189
2019,Air Force,721,Detroit Mercy,184,03/06/2019,19,9,Home,"",-,65
2019,Air Force,721,Mercer,406,03/16/2019,20,8,Away,"",-,333
2019,Air Force,721,Furman,244,03/23/2019,11,7,Away,"",-,302
2019,Air Force,721,Yale,813,03/26/2019,6,13,Away,"",-,697
