A&M-Corpus Christi,26172,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Amell, Tanner",1639197,So.,2015-16,-,14,0,-,2,0.143,2,0.143,15,1.071,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Baron, Drew",1773111,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Beck, Tanner",1773107,Fr.,2015-16,-,10,0,-,2,0.200,2,0.200,10,1.000,11,24,0.314,0:00,0,-,0,-
Adams St.,929,2016,"Bill, Derek",1442537,Jr.,2015-16,-,14,0,-,1,0.071,1,0.071,16,1.143,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Brydson, Alex",1639180,So.,2015-16,-,13,2,0.154,0,-,2,0.154,3,0.231,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Campbell, Keaton",1773123,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Carter, Benjamin",1773106,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Caward, Sam",1773109,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Chitwood, Garrett",1639185,So.,2015-16,-,14,2,0.143,1,0.071,3,0.214,17,1.214,1,4,0.200,0:00,0,-,0,-
Adams St.,929,2016,"Clinton, Nik",1773125,Fr.,2015-16,-,14,7,0.500,11,0.786,18,1.286,16,1.143,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Coleman, Jarred",1325922,Sr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Cranfield, Collin",1639181,So.,2015-16,-,14,13,0.929,8,0.571,21,1.500,5,0.357,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Culley, Tanner",1639202,So.,2015-16,-,8,0,-,0,-,0,-,4,0.500,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Davis, Austin",1639200,So.,2015-16,-,2,0,-,0,-,0,-,0,-,0,0,0.000,8:38,2,13.900,0,-
Adams St.,929,2016,"Gilliland, Zachary",1773130,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Hauck, Dakota",1773127,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Janes, Kage",1773124,Fr.,2015-16,-,14,1,0.071,3,0.214,4,0.286,10,0.714,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Johnson, Connor",1773129,Fr.,2015-16,-,14,0,-,0,-,0,-,20,1.429,0,0,0.000,830:59,150,10.831,207,0.580
Adams St.,929,2016,"Kelly, Colton",1773133,Fr.,2015-16,-,11,0,-,0,-,0,-,5,0.455,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Kerigan, Drew",1325925,Sr.,2015-16,-,14,10,0.714,4,0.286,14,1.000,11,0.786,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Koenig, Alan",1639201,Sr.,2015-16,-,11,0,-,2,0.182,2,0.182,8,0.727,3,10,0.231,0:00,0,-,0,-
Adams St.,929,2016,"Krieble, Daniel",1773132,Fr.,2015-16,-,12,4,0.333,2,0.167,6,0.500,14,1.167,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Long, Colton",1639186,So.,2015-16,-,3,0,-,0,-,0,-,0,-,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"MacFarlane, Emmitt",1773110,Fr.,2015-16,-,13,9,0.692,3,0.231,12,0.923,11,0.846,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Martinez, Dominic",1773131,So.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Morrison, Richard",1442550,Sr.,2015-16,-,4,1,0.250,0,-,1,0.250,8,2.000,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Osbourne, Morgan",1773128,Fr.,2015-16,-,12,7,0.583,8,0.667,15,1.250,9,0.750,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Prather, Alex",1639174,So.,2015-16,-,14,0,-,0,-,0,-,22,1.571,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Quatrochi, Joe",1639192,So.,2015-16,-,14,1,0.071,0,-,1,0.071,36,2.571,83,161,0.340,0:00,0,-,0,-
Adams St.,929,2016,"Stowell, Seth",1325943,Sr.,2015-16,-,12,23,1.917,3,0.250,26,2.167,5,0.417,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Strong, Bradly",1773126,Fr.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2016,"Sullivan, Reece",1773102,Jr.,2015-16,-,14,15,1.071,4,0.286,19,1.357,20,1.429,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Wallace, Dylan",1773103,Fr.,2015-16,-,11,0,-,0,-,0,-,2,0.182,0,0,0.000,0:00,0,-,0,-
Adams St.,929,2016,"Wiggins, Taylor",1549216,---,2015-16,-,7,0,-,7,1.000,7,1.000,1,0.143,0,0,0.000,0:00,0,-,0,-
Adelbert,506445,2016,-,0,-,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2016,"Andrejack, Mark",1771526,Fr.,2015-16,-,13,1,0.077,0,-,1,0.077,14,1.077,27,21,0.563,0:00,0,-,0,-
Adelphi,3,2016,"Artus, Will",1529574,Jr.,2015-16,-,4,0,-,0,-,0,-,4,1.000,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Badaracco, Nicholas",1529566,Jr.,2015-16,-,7,0,-,1,0.143,1,0.143,3,0.429,0,0,0.000,80:44,15,11.148,24,0.615
Adelphi,3,2016,"Beckwith, Stephen",1446853,Sr.,2015-16,-,7,2,0.286,0,-,2,0.286,5,0.714,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Bentz, Paul",1663627,Jr.,2015-16,-,17,10,0.588,9,0.529,19,1.118,16,0.941,1,0,1.000,0:00,0,-,0,-
Adelphi,3,2016,"Catalano, Greg",1663626,Sr.,2015-16,-,10,0,-,1,0.100,1,0.100,11,1.100,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Catalanotti, Joseph",1663630,Sr.,2015-16,-,17,0,-,1,0.059,1,0.059,29,1.706,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Cropsey, Kyle",1446850,Sr.,2015-16,-,8,6,0.750,2,0.250,8,1.000,6,0.750,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Cunningham, Gerard",1666519,Jr.,2015-16,-,16,4,0.250,2,0.125,6,0.375,20,1.250,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Cuttitta, Louis",1663634,So.,2015-16,-,11,1,0.091,0,-,1,0.091,4,0.364,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"DeLuca, Anthony",1663624,Sr.,2015-16,-,15,4,0.267,12,0.800,16,1.067,9,0.600,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Deboer, Shane",1771536,Jr.,2015-16,-,17,11,0.647,6,0.353,17,1.000,16,0.941,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Dluginski, Matthew",1663631,So.,2015-16,-,7,3,0.429,1,0.143,4,0.571,3,0.429,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"English, John",1663629,Sr.,2015-16,-,17,0,-,0,-,0,-,180,10.588,282,110,0.719,0:00,0,-,0,-
Adelphi,3,2016,"Frost, Ryland",1771537,Fr.,2015-16,-,5,0,-,0,-,0,-,4,0.800,0,0,0.000,24:04,6,14.958,5,0.455
Adelphi,3,2016,"Gendusa, Matt",1771538,So.,2015-16,-,5,0,-,0,-,0,-,0,-,0,2,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Giardina, Joe",1445580,Sr.,2015-16,-,17,2,0.118,0,-,2,0.118,56,3.294,7,6,0.538,0:00,0,-,0,-
Adelphi,3,2016,"Gomes, Anthony",1663625,Sr.,2015-16,-,17,26,1.529,13,0.765,39,2.294,44,2.588,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Goodwin, Brandon",1557717,So.,2015-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2016,"Locicero, Michael",1663628,Jr.,2015-16,-,17,1,0.059,4,0.235,5,0.294,7,0.412,1,0,1.000,0:00,0,-,0,-
Adelphi,3,2016,"Lopez, Chris",1771539,Jr.,2015-16,-,9,1,0.111,3,0.333,4,0.444,1,0.111,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"McDougal, Brendan",1771540,Fr.,2015-16,-,7,0,-,1,0.143,1,0.143,5,0.714,0,0,0.000,126:45,31,14.675,22,0.415
Adelphi,3,2016,"McGrath, John",1303352,Sr.,2015-16,-,17,0,-,1,0.059,1,0.059,29,1.706,0,0,0.000,801:23,129,9.658,129,0.500
Adelphi,3,2016,"Moritt, Bryan",1446852,Sr.,2015-16,-,13,0,-,0,-,0,-,12,0.923,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Niechcial, Mark",1771542,Jr.,2015-16,-,3,1,0.333,0,-,1,0.333,2,0.667,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Nuckel, Tom",1771543,Sr.,2015-16,-,16,12,0.750,2,0.125,14,0.875,15,0.938,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Osmundsen, Michael",1771544,Fr.,2015-16,-,17,8,0.471,10,0.588,18,1.059,18,1.059,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Papach, Michael",1771545,Fr.,2015-16,-,5,1,0.200,0,-,1,0.200,2,0.400,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Purdie, Jr., Gordon",1771546,Fr.,2015-16,-,17,35,2.059,18,1.059,53,3.118,17,1.000,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Racalbuto, Chris",1663623,Jr.,2015-16,-,17,12,0.706,4,0.235,16,0.941,10,0.588,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Salvadori, Alec",1771547,Jr.,2015-16,-,8,0,-,0,-,0,-,6,0.750,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Savino, Michael",1446859,Sr.,2015-16,-,11,0,-,0,-,0,-,5,0.455,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Scalise, Justin",1771548,Fr.,2015-16,-,3,0,-,0,-,0,-,2,0.667,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Schlosser, Alex",1663632,So.,2015-16,-,3,0,-,0,-,0,-,1,0.333,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Schmelzinger, Matt",1771549,So.,2015-16,-,8,1,0.125,0,-,1,0.125,6,0.750,16,10,0.615,0:00,0,-,0,-
Adelphi,3,2016,"Spitzer, Luke",1446851,Sr.,2015-16,-,17,5,0.294,2,0.118,7,0.412,41,2.412,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Stavis, Cory",1445583,Sr.,2015-16,-,17,31,1.824,6,0.353,37,2.176,23,1.353,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Thomann, Jack",1771550,Fr.,2015-16,-,7,0,-,0,-,0,-,5,0.714,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Tuttle, Salvatore",1445576,Sr.,2015-16,-,17,61,3.588,38,2.235,99,5.824,25,1.471,0,0,0.000,0:00,0,-,0,-
Adelphi,3,2016,"Wahl, Travis",1663633,Sr.,2015-16,-,14,11,0.786,1,0.071,12,0.857,3,0.214,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Bordeaux, Nick",1781756,Jr.,2015-16,-,6,0,-,0,-,0,-,4,0.667,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Boyd, Doug",1321458,Sr.,2015-16,-,15,32,2.133,21,1.400,53,3.533,40,2.667,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Caldwell, Morgan",1776750,Fr.,2015-16,-,6,1,0.167,0,-,1,0.167,3,0.500,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Clark, Callum",1656297,So.,2015-16,-,11,0,-,0,-,0,-,28,2.545,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Desmadryl, Michael",1656303,So.,2015-16,-,15,0,-,0,-,0,-,25,1.667,0,1,0.000,0:00,0,-,0,-
Adrian,4,2016,"Dugan, Peter",1656304,So.,2015-16,-,6,0,-,0,-,0,-,3,0.500,0,0,0.000,95:38,28,17.567,23,0.451
Adrian,4,2016,"Duncan, Joel",1781757,Sr.,2015-16,-,2,0,-,0,-,0,-,0,-,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Farrelly, Brett",1549599,Sr.,2015-16,-,14,0,-,0,-,0,-,32,2.286,0,0,0.000,806:13,213,15.852,193,0.475
Adrian,4,2016,"Fischl, Zac",1777564,Sr.,2015-16,-,10,0,-,0,-,0,-,9,0.900,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Guerra, Javier",1781758,Sr.,2015-16,-,9,0,-,0,-,0,-,11,1.222,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Hohl, Gerin",1781759,So.,2015-16,-,2,0,-,0,-,0,-,0,-,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Hudson, Dan",1777566,Sr.,2015-16,-,15,0,-,1,0.067,1,0.067,53,3.533,113,223,0.336,0:00,0,-,0,-
Adrian,4,2016,"Neal, Brandon",1777565,Sr.,2015-16,-,8,0,-,0,-,0,-,5,0.625,0,1,0.000,0:00,0,-,0,-
Adrian,4,2016,"Polischuk, Justin",1776748,Jr.,2015-16,-,11,3,0.273,1,0.091,4,0.364,11,1.000,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Redden, Connor",1776746,Fr.,2015-16,-,14,8,0.571,5,0.357,13,0.929,12,0.857,0,0,0.000,0:00,0,-,0,-
Adrian,4,2016,"Schaeffer, Eddie",1777567,Sr.,2015-16,-,13,1,0.077,0,-,1,0.077,6,0.462,0,0,0.000,0:00,0,-,0,-
