year,team_id,team_name,wins,losses,ties,total_games
2008,3,Adelphi,7,5,0,12
2008,4,Adrian,8,6,0,14
2008,721,Air Force,3,9,0,12
2008,14,Albany (NY),8,8,0,16
2008,18,Alfred,7,7,0,14
2008,938,Alvernia,1,14,0,15
2008,22,American Int'l,1,10,0,11
2008,24,Amherst,8,7,0,15
2008,725,Army,9,6,0,15
2008,36,Assumption,4,11,0,15
2008,45,Babson,6,10,0,16
2008,50,Bates,3,10,0,13
2008,26107,Becker,7,6,0,13
2008,52,Bellarmine,7,7,0,14
2008,2683,Belmont Abbey,9,4,0,13
2008,56,Bentley,7,7,0,14
2008,62,Binghamton,4,8,0,12
2008,28593,Birmingham-So.,0,4,1,5
2008,69,Bowdoin,12,7,0,19
2008,78,Brockport,6,7,0,13
2008,80,Brown,11,3,0,14
2008,81,Bryant,14,4,0,18
2008,83,Bucknell,10,5,0,15
2008,362,LIU Post,11,3,0,14
2008,88,Cabrini,17,3,0,20
2008,116,Canisius,10,6,0,16
2008,123,Castleton,13,7,0,20
2008,1001,Catawba,7,8,0,15
2008,124,Catholic,7,9,0,16
2008,23624,Cazenovia,4,20,0,24
2008,12884,Centenary (NJ),6,11,0,17
2008,139,Chris. Newport,8,7,0,15
2008,145,Clark (MA),4,11,0,15
2008,146,Clarkson,9,4,0,13
2008,30083,Cobleskill St.,6,11,0,17
2008,151,Colby,6,8,0,14
2008,153,Colgate,11,6,0,17
2008,154,Colorado Col.,9,5,0,14
2008,163,Connecticut Col.,10,6,0,16
2008,167,Cornell,11,4,0,15
2008,170,Curry,6,11,0,17
2008,2691,Daniel Webster,3,8,0,11
2008,172,Dartmouth,7,7,0,14
2008,180,Delaware,9,7,0,16
2008,182,Denison,14,3,0,17
2008,183,Denver,10,7,0,17
2008,20,DeSales,7,9,0,16
2008,185,Dickinson,7,7,0,14
2008,8956,Dominican (NY),5,10,0,15
2008,2692,Dowling,12,3,0,15
2008,190,Drew,11,7,0,18
2008,191,Drexel,13,4,0,17
2008,193,Duke,18,2,0,20
2008,8968,Eastern,8,9,0,17
2008,200,Eastern Conn. St.,10,7,0,17
2008,211,Elizabethtown,6,8,0,14
2008,213,Elmira,2,12,0,14
2008,214,Emerson,4,12,0,16
2008,8981,Endicott,18,3,0,21
2008,220,Fairfield,4,9,0,13
2008,27892,Farmingdale St.,3,10,0,13
2008,221,FDU-Florham,4,10,0,14
2008,11538,Fontbonne,7,9,0,16
2008,239,Frank. & Marsh.,8,5,0,13
2008,241,Franklin Pierce,2,12,0,14
2008,251,Georgetown,9,4,0,13
2008,258,Gettysburg,17,3,0,20
2008,1099,Gordon,8,6,0,14
2008,1467,Goucher,11,5,0,16
2008,263,Greensboro,5,10,0,15
2008,1112,Guilford,2,12,0,14
2008,267,Hamilton,6,8,0,14
2008,269,Hampden-Sydney,6,8,0,14
2008,272,Hartford,0,13,0,13
2008,273,Hartwick,5,8,0,13
2008,275,Harvard,6,8,0,14
2008,276,Haverford,11,5,0,16
2008,1124,Hendrix,0,11,0,11
2008,282,Hobart,8,6,0,14
2008,283,Hofstra,10,6,0,16
2008,285,Holy Cross,5,9,0,14
2008,8404,Hood,0,17,0,17
2008,303,Immaculata,3,10,0,13
2008,313,Ithaca,17,3,0,20
2008,322,Johns Hopkins,11,6,0,17
2008,324,Johnson St.,5,4,0,9
2008,329,Kean,14,6,0,20
