A&M-Corpus Christi,26172,2008,-,0,-,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2008,-,0,-,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2008,-,0,-,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2008,-,0,-,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2008,"Andersen, Larry",665892,Jr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2008,"Ashkenazy, Andrew",572165,Sr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2008,"Benson, Joe",785341,So.,2007-08,-,5,0,-,0,-,0,-,5,1.000,4,2,0.667,-,-,-,-,-
Adelphi,3,2008,"Born, Richard",779481,So.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2008,"Burton, Marc",779482,Sr.,2007-08,-,12,19,1.583,13,1.083,32,2.667,9,0.750,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Burton, Tyler",779483,Sr.,2007-08,-,12,14,1.167,4,0.333,18,1.500,14,1.167,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Butler, Brandon",779484,Sr.,2007-08,-,12,15,1.250,12,1.000,27,2.250,38,3.167,15,7,0.682,-,-,-,-,-
Adelphi,3,2008,"Campbell, David",665895,Jr.,2007-08,-,3,0,-,0,-,0,-,0,-,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Cincotta, Robert",779493,So.,2007-08,-,9,0,-,0,-,0,-,10,1.111,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Cincotta, Robert",786106,So.,2007-08,-,1,0,-,0,-,0,-,1,1.000,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Colantuoni, Christian",779485,So.,2007-08,-,10,2,0.200,2,0.200,4,0.400,4,0.400,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Corben, Jesse",895859,Fr.,2007-08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2008,"Corben, Jesse",572166,Sr.,2007-08,-,11,1,0.091,0,-,1,0.100,94,8.545,189,75,-,-,-,-,-,-
Adelphi,3,2008,"Duddy, Rory",879933,Fr.,2007-08,-,11,0,-,0,-,0,-,4,0.364,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Ege, Edward",879934,Fr.,2007-08,-,12,22,1.833,52,4.333,74,6.167,15,1.250,0,0,-,-,-,-,-,-
Adelphi,3,2008,"Etts, Stephen",783398,So.,2007-08,-,2,0,-,0,-,0,-,1,0.500,0,0,-,-,-,-,-,-
