A&M-Corpus Christi,26172,2012,-,0,-,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2012,-,0,-,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2012,-,0,-,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Anderson, Brian",1206409,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Arbid, Ramie",1325937,Fr.,2011-12,-,12,0,-,0,-,0,-,20,1.667,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Barney, Matt",1206387,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Barrella, Joey",1325941,Fr.,2011-12,-,8,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Bass, Thomas",1325948,Fr.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Beedle, John",1325923,Fr.,2011-12,-,11,2,0.182,1,0.091,3,0.273,1,0.091,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Benally, Lawrence",1325945,Fr.,2011-12,-,8,0,-,0,-,0,-,7,0.875,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Bertrand, Kevin",1206395,Jr.,2011-12,-,13,9,0.692,6,0.462,15,1.154,22,1.692,0,1,0.000,-,-,-,-,-
Adams St.,929,2012,"Bertrand, Brian",1206392,So.,2011-12,-,12,2,0.167,4,0.333,6,0.500,6,0.500,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Bobo, Jamison",1325934,Fr.,2011-12,-,12,8,0.667,3,0.250,11,0.917,15,1.250,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Brado, Jordan",1206390,Jr.,2011-12,-,7,0,-,0,-,0,-,2,0.286,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Buescher, Jake",1325944,Fr.,2011-12,-,11,1,0.091,0,-,1,0.091,23,2.091,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Bush, Tyler",1206410,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Candlin, Tom",1325927,Fr.,2011-12,-,8,0,-,0,-,0,-,4,0.500,4,14,0.222,-,-,-,-,-
Adams St.,929,2012,"Chukwuka, Ike",1206411,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Clifford, Johnnie",1325929,Fr.,2011-12,-,3,0,-,0,-,0,-,1,0.333,0,1,0.000,-,-,-,-,-
Adams St.,929,2012,"Coleman, Jarred",1325922,Fr.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Cook, Kory",1206401,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Cunningham, Chris",1206398,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Damico, Anthony",1206402,So.,2011-12,-,13,15,1.154,15,1.154,30,2.308,37,2.846,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Daufenbach, Andy",1325933,So.,2011-12,-,10,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Emans, Robbie",1325935,Fr.,2011-12,-,9,0,-,0,-,0,-,1,0.111,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Fernando, Ronnie",1206413,So.,2011-12,-,12,0,-,0,-,0,-,24,2.000,-,-,-,645:00,117,10.884,104,0.471
Adams St.,929,2012,"Gilmartin, Michael",1325947,Fr.,2011-12,-,1,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Harned, Mitch",1325942,Fr.,2011-12,-,4,0,-,0,-,0,-,3,0.750,-,-,-,120:00,26,13.000,8,0.235
Adams St.,929,2012,"Hernandez, Adrian",1206408,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Hollingsworth, Dexter",1325921,Fr.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Horani, Omar",1325932,Fr.,2011-12,-,8,4,0.500,0,-,4,0.500,16,2.000,19,21,0.475,-,-,-,-,-
Adams St.,929,2012,"Howell, Kyle",1325930,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Hunter, Dakota",1206406,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Kerigan, Drew",1325925,Fr.,2011-12,-,1,0,-,0,-,0,-,1,1.000,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Kern, Kyle",1325938,Fr.,2011-12,-,11,0,-,1,0.091,1,0.091,11,1.000,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Kesson, Clint",1325940,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Kingston, Adam",1206393,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Lamb, Derek",1325949,Fr.,2011-12,-,1,0,-,0,-,0,-,0,-,-,-,-,15:00,7,28.000,2,0.222
Adams St.,929,2012,"Marquardson, Calvin",1325946,Fr.,2011-12,-,10,0,-,0,-,0,-,3,0.300,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Martin, Kyle",1206389,So.,2011-12,-,13,0,-,0,-,0,-,8,0.615,-,-,-,-,-,-,-,-
Adams St.,929,2012,"McLaughlin, Conor",1325936,Fr.,2011-12,-,13,1,0.077,1,0.077,2,0.154,6,0.462,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Miller, Chanson",1206391,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Moberly, Jake",1325920,Fr.,2011-12,-,13,5,0.385,0,-,5,0.385,27,2.077,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Neal, Johnny",1206396,So.,2011-12,-,12,2,0.167,0,-,2,0.167,33,2.750,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Nelson, Brad",1325928,Fr.,2011-12,-,1,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Pelletier, Bryden",1325918,So.,2011-12,-,12,19,1.583,3,0.250,22,1.833,15,1.250,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Peterman, Josh",1325917,Fr.,2011-12,-,13,16,1.231,3,0.231,19,1.462,13,1.000,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Piper, Mac",1206388,So.,2011-12,-,7,0,-,0,-,0,-,2,0.286,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Post, Rob",1206412,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Ruffin, Chris",1206394,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Santamaria, Michael",1206404,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Santamaria, Peter",1206399,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Sartori, David",1325915,Fr.,2011-12,-,9,1,0.111,1,0.111,2,0.222,2,0.222,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Scally, Kenny",1206407,Sr.,2011-12,-,6,0,-,0,-,0,-,2,0.333,-,-,-,-,-,-,-,-
Adams St.,929,2012,"Skattum, Jason",1206405,So.,2011-12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
