A&M-Corpus Christi,26172,2010,-,0,-,2009-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2010,-,0,-,2009-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2010,-,0,-,2009-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2010,-,0,-,2009-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2010,"Aiello, Chris",1097740,Fr.,2009-10,-,12,17,1.417,6,0.500,23,1.917,12,1.000,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Alderman, Andrew",1097741,So.,2009-10,-,1,0,-,0,-,0,-,1,1.000,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Baron, Jonathan",1097742,Sr.,2009-10,-,13,19,1.462,7,0.538,26,2.000,14,1.077,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Bates, Zachary",989467,Sr.,2009-10,-,7,0,-,0,-,0,-,6,0.857,0,0,-,2:49,30,10.650,27,0.474
Adelphi,3,2010,"Bennardo, Adian",1097743,Fr.,2009-10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2010,"Benson, Joe",785341,Sr.,2009-10,-,6,0,-,0,-,0,-,8,1.333,9,8,0.529,-,-,-,-,-
Adelphi,3,2010,"Blau, Danny",989469,So.,2009-10,-,12,12,1.000,26,2.167,38,3.167,27,2.250,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Brown, Jesse",1097744,Fr.,2009-10,-,4,0,-,0,-,0,-,3,0.750,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Bushell, William",1097745,Sr.,2009-10,-,11,4,0.364,11,1.000,15,1.364,15,1.364,2,3,0.400,-,-,-,-,-
Adelphi,3,2010,"Caponi, Anthony",1097746,So.,2009-10,-,12,0,-,2,0.167,2,0.167,9,0.750,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Carey, William",1097747,Fr.,2009-10,-,4,0,-,0,-,0,-,3,0.750,4,1,0.800,-,-,-,-,-
Adelphi,3,2010,"Carlson, Thomas",993375,So.,2009-10,-,6,0,-,0,-,0,-,0,-,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Colamussi, Jesse",1097748,Sr.,2009-10,-,15,0,-,0,-,0,-,54,3.600,131,82,0.615,-,-,-,-,-
Adelphi,3,2010,"Duddy, Rory",879933,Jr.,2009-10,-,15,0,-,0,-,0,-,10,0.667,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Gill, Daniel",1097759,Jr.,2009-10,-,2,0,-,0,-,0,-,8,4.000,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Gill, Daniel",1107578,Fr.,2009-10,-,14,1,0.071,0,-,1,0.071,38,2.714,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Greene, Sean",783399,Sr.,2009-10,-,7,1,0.143,0,-,1,0.143,2,0.286,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Hanaghan, Bobby",882501,Sr.,2009-10,-,10,0,-,0,-,0,-,8,0.800,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Hetzer, Kurt",1103133,Fr.,2009-10,-,3,0,-,0,-,0,-,2,0.667,0,0,-,-,-,-,-,-
Adelphi,3,2010,"Iorio, Mike",1097760,Jr.,2009-10,-,12,18,1.500,4,0.333,22,1.833,17,1.417,1,0,1.000,-,-,-,-,-
Adelphi,3,2010,"Janssen, Eric",1001093,So.,2009-10,-,2,0,-,0,-,0,-,0,-,0,0,-,0:04,1,13.304,0,-
Adelphi,3,2010,"Jules, Edmund",989470,Jr.,2009-10,-,7,0,-,0,-,0,-,2,0.286,0,0,-,-,-,-,-,-
