year,team_id,team_name,wins,losses,ties,total_games
2006,3,Adelphi,8,5,0,13
2006,721,Air Force,7,9,0,16
2006,14,Albany (NY),8,7,0,15
2006,18,Alfred,2,10,0,12
2006,938,Alvernia,2,14,0,16
2006,22,American Int'l,0,10,0,10
2006,24,Amherst,4,10,0,14
2006,725,Army,8,7,0,15
2006,36,Assumption,4,10,0,14
2006,45,Babson,5,10,0,15
2006,50,Bates,9,5,0,14
2006,26107,Becker,3,8,0,11
2006,52,Bellarmine,7,8,0,15
2006,2683,Belmont Abbey,6,7,0,13
2006,56,Bentley,6,7,0,13
2006,62,Binghamton,7,8,0,15
2006,69,Bowdoin,11,5,0,16
2006,78,Brockport,5,8,0,13
2006,80,Brown,2,11,0,13
2006,81,Bryant,11,5,0,16
2006,83,Bucknell,6,8,0,14
2006,87,Butler,4,10,0,14
2006,362,LIU Post,8,3,0,11
2006,88,Cabrini,13,3,0,16
2006,116,Canisius,7,8,0,15
2006,123,Castleton,10,5,0,15
2006,1001,Catawba,3,10,0,13
2006,124,Catholic,9,8,0,17
2006,23624,Cazenovia,2,10,0,12
2006,12884,Centenary (NJ),5,9,0,14
2006,145,Clark (MA),7,8,0,15
2006,146,Clarkson,5,10,0,15
2006,151,Colby,6,8,0,14
2006,153,Colgate,11,4,0,15
2006,154,Colorado Col.,7,5,0,12
2006,163,Connecticut Col.,6,8,0,14
2006,167,Cornell,11,2,0,13
2006,170,Curry,5,11,0,16
2006,2691,Daniel Webster,7,5,0,12
2006,172,Dartmouth,8,7,0,15
2006,180,Delaware,12,5,0,17
2006,182,Denison,10,6,0,16
2006,183,Denver,12,4,0,16
2006,20,DeSales,1,14,0,15
2006,185,Dickinson,11,4,0,15
2006,8956,Dominican (NY),4,9,0,13
2006,2692,Dowling,12,2,0,14
2006,190,Drew,7,8,0,15
2006,191,Drexel,5,9,0,14
2006,193,Duke,6,2,0,8
2006,8968,Eastern,3,11,0,14
2006,200,Eastern Conn. St.,12,5,0,17
2006,211,Elizabethtown,7,10,0,17
2006,213,Elmira,5,9,0,14
2006,214,Emerson,3,6,1,10
2006,8981,Endicott,14,5,0,19
2006,220,Fairfield,6,7,0,13
