year,team_id,team_name,wins,losses,ties,total_games
2005,3,Adelphi,4,6,0,10
2005,721,Air Force,4,8,0,12
2005,14,Albany (NY),10,6,0,16
2005,18,Alfred,1,12,0,13
2005,938,Alvernia,2,10,0,12
2005,22,American Int'l,0,10,0,10
2005,24,Amherst,11,4,0,15
2005,725,Army,11,6,0,17
2005,36,Assumption,3,11,0,14
2005,45,Babson,9,7,0,16
2005,50,Bates,9,6,0,15
2005,52,Bellarmine,13,2,0,15
2005,56,Bentley,8,6,0,14
2005,62,Binghamton,4,9,0,13
2005,69,Bowdoin,10,5,0,15
2005,78,Brockport,6,7,0,13
2005,80,Brown,6,6,0,12
2005,81,Bryant,11,6,0,17
2005,83,Bucknell,8,5,0,13
2005,87,Butler,5,7,0,12
2005,362,LIU Post,9,5,0,14
2005,88,Cabrini,10,6,0,16
2005,116,Canisius,5,7,0,12
2005,123,Castleton,9,6,0,15
2005,1001,Catawba,6,8,0,14
2005,124,Catholic,8,6,0,14
2005,23624,Cazenovia,3,10,0,13
2005,12884,Centenary (NJ),2,10,0,12
2005,145,Clark (MA),4,11,0,15
2005,146,Clarkson,7,7,0,14
2005,151,Colby,3,11,0,14
2005,153,Colgate,7,7,0,14
2005,154,Colorado Col.,6,6,0,12
2005,163,Connecticut Col.,7,8,0,15
2005,167,Cornell,11,3,0,14
2005,170,Curry,3,12,0,15
2005,2691,Daniel Webster,1,2,0,3
2005,172,Dartmouth,8,4,0,12
2005,180,Delaware,11,6,0,17
2005,182,Denison,9,4,0,13
2005,183,Denver,9,5,0,14
2005,20,DeSales,3,12,0,15
2005,185,Dickinson,9,5,0,14
2005,8956,Dominican (NY),5,7,0,12
2005,2692,Dowling,9,5,0,14
2005,190,Drew,6,9,0,15
2005,191,Drexel,9,5,0,14
2005,193,Duke,17,3,0,20
2005,200,Eastern Conn. St.,10,7,0,17
2005,211,Elizabethtown,9,8,0,17
2005,213,Elmira,8,6,0,14
2005,214,Emerson,3,6,0,9
2005,8981,Endicott,15,4,0,19
2005,220,Fairfield,11,5,0,16
2005,27892,Farmingdale St.,9,7,0,16
2005,221,FDU-Florham,8,7,0,15
2005,239,Frank. & Marsh.,9,5,0,14
2005,241,Franklin Pierce,1,10,0,11
2005,251,Georgetown,10,5,0,15
2005,258,Gettysburg,15,4,0,19
2005,1099,Gordon,9,6,0,15
2005,1467,Goucher,10,6,0,16
2005,11062,Green Mountain,5,6,0,11
2005,263,Greensboro,8,6,0,14
2005,1112,Guilford,5,8,0,13
2005,267,Hamilton,10,4,0,14
2005,269,Hampden-Sydney,8,5,0,13
2005,272,Hartford,2,12,0,14
2005,273,Hartwick,11,7,0,18
2005,275,Harvard,5,8,0,13
2005,276,Haverford,9,6,0,15
2005,282,Hobart,7,7,0,14
2005,283,Hofstra,8,8,0,16
2005,285,Holy Cross,3,11,0,14
2005,8404,Hood,0,7,0,7
2005,313,Ithaca,9,5,0,14
2005,322,Johns Hopkins,16,0,0,16
2005,324,Johnson St.,0,6,0,6
2005,329,Kean,7,9,0,16
2005,330,Keene St.,10,5,0,15
2005,335,Kenyon,5,9,0,14
2005,1159,Keuka,4,3,0,7
2005,336,King's (PA),6,10,0,16
2005,342,Lafayette,2,11,0,13
2005,8486,Lasell,10,6,0,16
2005,349,Le Moyne,14,1,0,15
2005,13302,Lees-McRae,1,12,0,13
2005,352,Lehigh,9,5,0,14
2005,1174,Limestone,15,2,0,17
2005,369,Loyola Maryland,5,8,0,13
2005,373,Lycoming,10,6,0,16
2005,374,Lynchburg,13,5,0,18
2005,378,Maine Maritime,2,2,0,4
2005,381,Manhattan,7,7,0,14
2005,382,Manhattanville,4,11,0,15
2005,386,Marist,8,8,0,16
2005,1199,Mars Hill,4,10,0,14
2005,390,Mary Washington,9,6,0,15
2005,392,Maryland,11,6,0,17
2005,394,Marymount (VA),4,12,0,16
2005,399,Mass. Maritime,5,9,0,14
2005,401,Mass.-Boston,11,7,0,18
2005,656,Mass.-Dartmouth,4,11,0,15
2005,400,Massachusetts,13,3,0,16
2005,773,McDaniel,6,8,0,14
2005,23725,Medaille,0,11,0,11
2005,724,Merchant Marine,5,7,0,12
2005,408,Mercyhurst,11,3,0,14
2005,410,Merrimack,11,5,0,16
2005,411,Messiah,13,3,0,16
2005,420,Middlebury,17,2,0,19
2005,16142,Misericordia,6,9,0,15
2005,398,MIT,5,8,0,13
2005,437,Molloy,12,4,0,16
2005,442,Montclair St.,10,7,0,17
2005,443,Moravian,6,11,0,17
2005,27901,Mount Ida,5,3,0,8
2005,450,Mt. St. Mary's,8,9,0,17
2005,453,Muhlenberg,7,9,0,16
2005,726,Navy,12,4,0,16
2005,461,Nazareth,14,3,0,17
2005,1254,Neumann,3,10,0,13
2005,467,New England Col.,7,7,0,14
2005,484,Nichols,3,9,0,12
