year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2007,Adelphi,3,Bryant,81,02/24/2007,6,5,Away,"",-,610
2007,Adelphi,3,Le Moyne,349,03/03/2007,5,17,Away,"",-,817
2007,Adelphi,3,Limestone,1174,03/10/2007,7,4,Neutral,"Arnold, MD",-,0
2007,Adelphi,3,Pace,533,03/15/2007,6,9,Home,"",-,178
2007,Adelphi,3,St. Andrews,592,03/25/2007,12,16,Away,"",-,170
2007,Adelphi,3,Dominican (NY),8956,03/28/2007,18,4,Away,"",-,100
2007,Adelphi,3,Bentley,56,03/31/2007,13,7,Away,"",-,125
2007,Adelphi,3,Saint Michael's,613,04/04/2007,11,10,Away,"",-,103
2007,Adelphi,3,Molloy,437,04/07/2007,12,13,Home,"",-,325
2007,Adelphi,3,NYIT,477,04/14/2007,9,13,Away,"",-,336
2007,Adelphi,3,C.W. Post,362,04/21/2007,11,12,Home,"",-,179
2007,Adelphi,3,Dowling,2692,04/29/2007,11,15,Away,"",-,250
2007,Adelphi,3,Mercyhurst,408,05/05/2007,7,15,Home,"",-,335
2007,Air Force,721,Siena,639,02/25/2007,11,7,Home,"",-,172
2007,Air Force,721,UMBC,391,03/03/2007,7,13,Neutral,"Denver, CO",-,"1,094"
2007,Air Force,721,Villanova,739,03/04/2007,8,9,Neutral,"Denver, CO",-,"1,768"
2007,Air Force,721,Yale,813,03/10/2007,9,12,Neutral,"San Diego, CA",-,"2,750"
2007,Air Force,721,Bucknell,83,03/17/2007,3,8,Away,"",-,125
2007,Air Force,721,Army,725,03/24/2007,3,7,Away,"",-,"1,764"
2007,Air Force,721,Quinnipiac,562,04/07/2007,16,9,Away,"",-,437
2007,Air Force,721,Notre Dame,513,04/13/2007,4,16,Away,"",-,859
2007,Air Force,721,Bellarmine,52,04/15/2007,10,16,Away,"",-,253
2007,Air Force,721,Ohio St.,518,04/20/2007,6,10,Home,"",-,630
2007,Air Force,721,Denver,183,04/28/2007,9,11,Away,"",-,"1,778"
2007,Air Force,721,Duke,193,05/06/2007,6,19,Away,"",-,"1,359"
2007,Albany (NY),14,Johns Hopkins,322,02/24/2007,8,7,Away,"",-,"1,760"
2007,Albany (NY),14,Siena,639,03/03/2007,21,8,Home,"",-,350
2007,Albany (NY),14,Delaware,180,03/10/2007,13,7,Home,"",-,300
2007,Albany (NY),14,Massachusetts,400,03/13/2007,10,9,Home,"",1 OT,300
2007,Albany (NY),14,Drexel,191,03/17/2007,16,13,Neutral,"Philadelphia, PA",-,114
2007,Albany (NY),14,Hartford,272,03/24/2007,16,4,Home,"",-,680
2007,Albany (NY),14,Colgate,153,03/27/2007,13,10,Home,"",-,364
2007,Albany (NY),14,UMBC,391,03/31/2007,13,9,Home,"",-,"1,225"
2007,Albany (NY),14,Stony Brook,683,04/07/2007,14,5,Away,"",-,"2,609"
2007,Albany (NY),14,Yale,813,04/11/2007,12,10,Away,"",-,953
2007,Albany (NY),14,Vermont,738,04/14/2007,14,7,Away,"",-,420
2007,Albany (NY),14,Syracuse,688,04/20/2007,13,17,Away,"",-,"5,384"
2007,Albany (NY),14,Dartmouth,172,04/24/2007,15,14,Home,"",-,565
2007,Albany (NY),14,Binghamton,62,04/28/2007,8,9,Away,"",-,370
2007,Albany (NY),14,Stony Brook,683,05/03/2007,17,5,Home,"",-,"1,288"
2007,Albany (NY),14,UMBC,391,05/05/2007,15,14,Home,"",-,"1,293"
