rk,team,div,str,ofs,dfs,sos
37,Trinity (CT),D3,1.288,1.144,0.889,0.849
38,Fairfield,D1,1.268,0.935,0.737,0.951
39,SUNY Cortland,D3,1.266,1.267,1.001,0.813
40,Colorado,D1,1.245,1.086,0.873,0.972
41,Vanderbilt,D1,1.241,1.238,0.997,1.103
42,Virginia Tech,D1,1.220,1.112,0.911,1.176
43,Lehigh,D1,1.220,0.960,0.787,1.015
44,Lindenwood (MO),D2,1.214,1.100,0.906,0.764
45,Yale,D1,1.209,0.919,0.760,1.086
46,Gettysburg,D3,1.198,1.101,0.918,0.820
47,Oregon,D1,1.188,1.042,0.877,0.934
48,Vermont,D1,1.186,1.201,1.012,1.029
49,Canisius,D1,1.183,1.160,0.980,1.041
50,UMBC,D1,1.118,0.983,0.880,1.013
51,Frank. & Marsh.,D3,1.115,1.059,0.949,0.775
52,Dartmouth,D1,1.110,0.996,0.897,1.232
53,San Diego St.,D1,1.104,1.144,1.036,1.005
54,Limestone,D2,1.104,0.877,0.794,0.674
55,Georgetown,D1,1.103,0.954,0.865,1.217
56,New Haven,D2,1.092,1.036,0.949,0.798
57,LIU Post,D2,1.087,0.843,0.776,0.745
58,Brown,D1,1.078,0.926,0.859,1.036
59,William & Mary,D1,1.074,1.102,1.026,1.106
60,Boston U.,D1,1.073,0.950,0.886,1.061
61,Michigan,D1,1.060,1.086,1.024,1.087
62,Temple,D1,1.060,0.980,0.925,1.027
63,Middlebury,D3,1.059,1.070,1.010,0.828
64,Monmouth,D1,1.055,0.911,0.863,0.954
65,Fla. Southern,D2,1.048,1.021,0.974,0.760
66,New Hampshire,D1,1.022,1.066,1.044,1.113
67,Villanova,D1,1.020,0.957,0.938,1.041
68,Salisbury,D3,1.012,0.823,0.813,0.738
69,Marist,D1,1.007,0.982,0.975,0.967
70,High Point,D1,0.999,0.995,0.996,0.942
71,Elon,D1,0.991,0.943,0.951,1.050
72,Richmond,D1,0.984,0.834,0.847,1.008
73,Stonehill,D2,0.971,0.907,0.935,0.789
74,Mercyhurst,D2,0.969,1.001,1.033,0.829
75,Rutgers,D1,0.960,1.049,1.093,1.260
76,Siena,D1,0.954,0.979,1.027,0.895
77,Bryant,D1,0.948,1.032,1.089,0.845
78,Drexel,D1,0.939,0.808,0.860,1.153
79,Old Dominion,D1,0.927,1.026,1.106,0.825
80,Duquesne,D1,0.920,0.908,0.987,0.999
81,TCNJ,D3,0.907,0.757,0.835,0.689
82,George Mason,D1,0.905,0.943,1.042,0.923
83,Columbia,D1,0.899,0.879,0.978,1.026
84,Mount Olive,D2,0.897,0.760,0.847,0.621
85,La Salle,D1,0.895,0.962,1.075,0.922
86,Grand Valley St.,D2,0.893,0.892,0.998,0.706
87,Marquette,D1,0.891,0.790,0.886,1.082
88,West Chester,D2,0.885,0.935,1.057,0.835
89,Rollins,D2,0.881,1.057,1.200,0.839
90,Springfield,D3,0.864,0.763,0.883,0.671
91,Davidson,D1,0.848,0.872,1.028,0.970
92,Seton Hill,D2,0.843,0.933,1.107,0.800
93,Liberty,D1,0.840,1.124,1.338,0.962
94,Holy Cross,D1,0.836,0.847,1.013,1.070
95,Bowdoin,D3,0.826,0.840,1.017,0.776
96,Amherst,D3,0.823,0.822,1.000,0.828
97,George Washington,D1,0.822,0.953,1.159,0.997
98,Queens (NC),D2,0.810,0.884,1.091,0.678
99,Coastal Caro.,D1,0.805,0.883,1.098,0.796
100,SUNY Geneseo,D3,0.804,0.716,0.891,0.713
101,Wagner,D1,0.790,0.900,1.140,0.811
102,Colby,D3,0.780,0.747,0.958,0.766
103,Messiah,D3,0.777,0.839,1.080,0.728
104,Catholic,D3,0.760,0.932,1.227,0.710
105,UC Davis,D1,0.757,0.754,0.996,1.037
106,St. Anselm,D2,0.752,0.941,1.252,0.802
107,Brockport,D3,0.746,0.981,1.315,0.795
108,American,D1,0.742,0.851,1.146,1.032
109,Robert Morris,D1,0.732,1.004,1.372,0.781
110,Iona,D1,0.729,0.859,1.178,0.911
111,Saint Joseph's,D1,0.722,0.924,1.280,0.960
112,Tufts,D3,0.720,0.834,1.158,0.824
113,York (PA),D3,0.719,0.761,1.058,0.744
114,Regis (CO),D2,0.711,0.987,1.387,0.709
115,Ithaca,D3,0.693,0.819,1.182,0.727
116,California,D1,0.688,0.953,1.387,1.046
117,Hamilton,D3,0.688,0.677,0.984,0.814
118,Binghamton,D1,0.684,0.784,1.146,1.000
119,Union (NY),D3,0.682,0.825,1.209,0.723
120,Niagara,D1,0.681,0.846,1.244,0.949
121,Indiana (PA),D2,0.679,0.965,1.420,0.839
122,Fredonia,D3,0.678,0.767,1.132,0.742
123,Dowling,D2,0.662,0.748,1.130,0.687
124,Detroit,D1,0.653,0.920,1.409,0.808
125,Slippery Rock,D2,0.652,0.973,1.491,0.785
126,Lafayette,D1,0.645,0.891,1.382,0.982
127,Augustana (IL),D3,0.644,0.740,1.148,0.495
128,Lenoir-Rhyne,D2,0.641,0.828,1.292,0.675
129,St. John Fisher,D3,0.641,0.776,1.211,0.728
130,Stevens,D3,0.640,0.766,1.197,0.669
131,Williams,D3,0.638,0.846,1.327,0.850
132,Pfeiffer,D2,0.630,0.792,1.258,0.655
133,Bentley,D2,0.629,0.857,1.364,0.826
134,Bloomsburg,D2,0.628,0.763,1.215,0.826
135,Longwood,D1,0.621,0.773,1.244,0.915
136,Mt. St. Mary's,D1,0.620,0.754,1.215,0.873
137,Mount Union,D3,0.620,0.769,1.241,0.551
138,Bucknell,D1,0.618,0.821,1.329,1.020
139,Furman,D1,0.612,0.767,1.253,0.776
140,Dickinson,D3,0.611,0.748,1.225,0.763
141,Stevenson,D3,0.608,0.785,1.292,0.737
142,Belmont Abbey,D2,0.606,0.763,1.260,0.633
143,Gannon,D2,0.604,0.856,1.418,0.799
144,Montclair St.,D3,0.597,0.736,1.234,0.724
145,Central Conn. St.,D1,0.588,0.705,1.199,0.932
146,Wash. & Lee,D3,0.587,0.658,1.121,0.643
147,Washington Col.,D3,0.586,0.710,1.213,0.684
148,Lebanon Valley,D3,0.582,0.700,1.203,0.685
149,Fresno St.,D1,0.574,0.759,1.321,0.907
150,Wheaton (MA),D3,0.574,0.736,1.284,0.666
151,Bates,D3,0.573,0.722,1.260,0.809
152,Pomona-Pitzer,D3,0.571,0.699,1.224,0.667
153,Tiffin,D2,0.569,0.808,1.420,0.690
154,Millersville,D2,0.559,0.862,1.541,0.803
155,Manhattan,D1,0.558,0.713,1.277,0.892
156,Quinnipiac,D1,0.557,0.808,1.452,0.982
157,Sacred Heart,D1,0.550,0.603,1.095,0.843
158,St. Mary's (MD),D3,0.542,0.792,1.461,0.670
159,Muhlenberg,D3,0.542,0.900,1.661,0.705
160,St. Bonaventure,D1,0.538,0.908,1.690,0.930
161,MIT,D3,0.538,0.825,1.533,0.604
162,Campbell,D1,0.535,0.870,1.627,0.796
163,Denison,D3,0.533,0.794,1.491,0.623
164,Fort Lewis,D2,0.530,0.676,1.275,0.674
165,Nazareth,D3,0.530,0.702,1.324,0.668
166,St. Thomas Aquinas,D2,0.529,0.798,1.508,0.715
167,Chris. Newport,D3,0.525,0.788,1.502,0.669
168,McDaniel,D3,0.523,0.827,1.581,0.719
169,Occidental,D3,0.519,0.748,1.440,0.671
170,Roberts Wesleyan,D2,0.518,0.719,1.387,0.692
171,Mary Washington,D3,0.516,0.760,1.475,0.678
172,Cincinnati,D1,0.514,0.648,1.261,1.024
173,East Stroudsburg,D2,0.514,0.808,1.572,0.751
174,Roger Williams,D3,0.513,0.772,1.503,0.612
175,Saint Leo,D2,0.507,0.660,1.303,0.757
176,Skidmore,D3,0.505,0.683,1.352,0.669
177,Colorado Mesa,D2,0.505,0.766,1.516,0.634
178,Colorado Col.,D3,0.504,0.786,1.558,0.648
179,Southern N.H.,D2,0.503,0.836,1.661,0.760
180,Rensselaer,D3,0.502,0.641,1.275,0.708
181,Haverford,D3,0.499,0.656,1.316,0.725
182,Holy Family,D2,0.499,0.779,1.562,0.645
183,Rowan,D3,0.490,0.820,1.673,0.670
184,Shepherd,D2,0.486,0.751,1.545,0.653
185,LIU Brooklyn,D1,0.484,0.854,1.766,0.760
186,Wesleyan (CT),D3,0.481,0.680,1.415,0.831
187,Redlands,D3,0.480,0.764,1.590,0.658
188,FDU-Florham,D3,0.479,0.629,1.313,0.569
189,SUNY Oneonta,D3,0.476,0.771,1.621,0.740
190,Assumption,D2,0.473,0.727,1.536,0.766
191,Western New Eng.,D3,0.472,0.832,1.761,0.607
192,Wittenberg,D3,0.472,0.804,1.705,0.584
193,Bridgeport,D2,0.468,0.625,1.335,0.596
194,Oberlin,D3,0.466,0.648,1.390,0.583
195,William Smith,D3,0.460,0.695,1.512,0.720
196,Wooster,D3,0.458,0.748,1.632,0.553
197,Rhodes,D3,0.456,0.634,1.390,0.444
198,Utica,D3,0.456,0.662,1.451,0.630
199,Stetson,D1,0.452,0.652,1.442,0.783
200,Susquehanna,D3,0.451,0.775,1.718,0.685
201,Babson,D3,0.450,0.685,1.522,0.700
202,Franklin Pierce,D2,0.447,0.767,1.716,0.784
203,Connecticut Col.,D3,0.445,0.726,1.632,0.841
204,Molloy,D2,0.442,0.750,1.694,0.644
205,Florida Tech,D2,0.439,0.794,1.810,0.707
206,Saint Michael's,D2,0.436,0.627,1.438,0.813
207,Edinboro,D2,0.433,0.679,1.570,0.742
208,Philadelphia U.,D2,0.428,0.770,1.800,0.658
209,Farmingdale St.,D3,0.428,0.616,1.438,0.554
210,Roanoke,D3,0.427,0.655,1.535,0.580
211,Plymouth St.,D3,0.426,0.704,1.653,0.594
212,Endicott,D3,0.426,0.600,1.406,0.642
213,Piedmont,D3,0.426,0.597,1.400,0.472
214,Rochester (NY),D3,0.425,0.571,1.344,0.652
215,Findlay,D2,0.421,0.819,1.947,0.734
216,Emerson,D3,0.420,0.650,1.549,0.634
217,Rochester Inst.,D3,0.416,0.647,1.557,0.690
218,Vassar,D3,0.415,0.594,1.432,0.643
219,Randolph-Macon,D3,0.415,0.727,1.750,0.592
220,Claremont-M-S,D3,0.413,0.679,1.645,0.673
221,Wellesley,D3,0.413,0.601,1.456,0.644
222,Lake Erie,D2,0.406,0.662,1.630,0.607
223,Chapman,D3,0.402,0.612,1.524,0.656
224,Saint Francis (PA),D1,0.401,0.679,1.694,0.789
225,Georgian Court,D2,0.401,0.605,1.511,0.620
226,Capital,D3,0.398,0.530,1.333,0.441
227,Mercer,D1,0.397,0.706,1.780,0.712
228,Swarthmore,D3,0.397,0.691,1.741,0.678
229,Arcadia,D3,0.396,0.636,1.604,0.568
230,Oswego St.,D3,0.396,0.649,1.640,0.702
231,Albright,D3,0.392,0.634,1.618,0.593
232,McKendree,D2,0.390,0.660,1.692,0.600
233,Shenandoah,D3,0.390,0.574,1.473,0.571
234,St. Lawrence,D3,0.388,0.619,1.596,0.755
235,St. Joseph's (L.I.),D3,0.386,0.588,1.523,0.520
236,Clarkson,D3,0.383,0.591,1.545,0.676
237,Kenyon,D3,0.382,0.724,1.893,0.576
238,Lynchburg,D3,0.382,0.657,1.721,0.588
239,St. Joseph's (ME),D3,0.381,0.593,1.555,0.460
240,Lasell,D3,0.381,0.584,1.530,0.517
241,Castleton,D3,0.373,0.590,1.583,0.474
242,Mount Holyoke,D3,0.369,0.603,1.635,0.684
243,Pace,D2,0.368,0.659,1.793,0.756
244,Ursinus,D3,0.368,0.508,1.381,0.718
245,Sewanee,D3,0.367,0.733,2.000,0.503
246,Shippensburg,D2,0.364,0.653,1.795,0.764
247,Meredith,D3,0.362,0.662,1.829,0.557
248,Drew,D3,0.358,0.656,1.834,0.581
249,Frostburg St.,D3,0.355,0.594,1.672,0.630
250,Cabrini,D3,0.355,0.575,1.620,0.502
251,Buffalo St.,D3,0.351,0.686,1.954,0.728
252,Westfield St.,D3,0.350,0.642,1.835,0.543
253,Scranton,D3,0.348,0.605,1.738,0.631
254,Emmanuel (MA),D3,0.347,0.543,1.564,0.469
255,Pacific (OR),D3,0.346,0.554,1.600,0.502
256,Southern Conn. St.,D2,0.345,0.710,2.059,0.720
257,Merrimack,D2,0.334,0.503,1.510,0.765
258,Mercy,D2,0.333,0.613,1.841,0.643
259,SUNY Potsdam,D3,0.331,0.586,1.773,0.691
260,Wilmington (DE),D2,0.330,0.666,2.021,0.647
261,Bridgewater (VA),D3,0.329,0.485,1.476,0.535
262,Stockton,D3,0.329,0.534,1.623,0.520
263,U New England,D3,0.329,0.655,1.993,0.640
264,Kennesaw St.,D1,0.329,0.598,1.817,0.813
265,George Fox,D3,0.328,0.589,1.795,0.508
266,Presbyterian,D1,0.324,0.602,1.860,0.824
267,Tampa,D2,0.320,0.643,2.008,0.734
268,Wheeling Jesuit,D2,0.319,0.619,1.942,0.620
269,Gordon,D3,0.318,0.596,1.873,0.576
270,Va. Wesleyan,D3,0.315,0.588,1.868,0.555
271,UMass Lowell,D1,0.313,0.485,1.548,1.027
272,St. Mary's (CA),D1,0.310,0.551,1.776,0.966
273,Kean,D3,0.307,0.509,1.660,0.544
274,Johnson & Wales (RI),D3,0.307,0.551,1.793,0.483
275,Kutztown,D2,0.304,0.528,1.738,0.783
276,SUNY Canton,D3,0.303,0.610,2.012,0.487
277,Catawba,D2,0.299,0.665,2.224,0.618
278,West Va. Wesleyan,D2,0.298,0.538,1.806,0.478
279,SUNY New Paltz,D3,0.297,0.604,2.036,0.702
280,Greensboro,D3,0.294,0.660,2.244,0.498
281,Goucher,D3,0.293,0.518,1.767,0.537
282,American Int'l,D2,0.292,0.618,2.114,0.738
283,Allegheny,D3,0.290,0.639,2.202,0.618
284,Chestnut Hill,D2,0.290,0.597,2.056,0.621
285,Puget Sound,D3,0.290,0.520,1.791,0.500
286,Albion,D3,0.289,0.546,1.888,0.433
287,Widener,D3,0.289,0.548,1.894,0.609
288,Lycoming,D3,0.288,0.592,2.054,0.525
289,Bridgewater St.,D3,0.285,0.628,2.202,0.548
290,Dominican (NY),D2,0.280,0.579,2.066,0.638
291,Tusculum,D2,0.279,0.607,2.176,0.518
292,John Carroll,D3,0.279,0.551,1.974,0.448
293,Alvernia,D3,0.275,0.568,2.063,0.598
294,Worcester St.,D3,0.274,0.581,2.117,0.471
295,DePauw,D3,0.272,0.595,2.186,0.570
296,Guilford,D3,0.272,0.536,1.973,0.578
297,Coker,D2,0.270,0.560,2.074,0.579
298,Marymount (VA),D3,0.269,0.521,1.934,0.641
299,Baldwin Wallace,D3,0.267,0.501,1.877,0.479
300,Young Harris,D2,0.265,0.644,2.430,0.460
301,Western Conn. St.,D3,0.264,0.742,2.808,0.537
302,Keene St.,D3,0.263,0.537,2.042,0.644
303,Concordia Wisconsin,D3,0.257,0.502,1.952,0.433
304,Carthage,D3,0.257,0.501,1.945,0.508
305,Misericordia,D3,0.250,0.551,2.205,0.527
306,Fitchburg St.,D3,0.247,0.510,2.059,0.441
307,Nyack,D2,0.240,0.603,2.514,0.579
308,Neumann,D3,0.239,0.496,2.076,0.424
309,Hartwick,D3,0.238,0.516,2.164,0.640
310,Wingate,D2,0.237,0.514,2.167,0.555
311,Wilkes,D3,0.237,0.628,2.651,0.445
312,Southwestern (TX),D3,0.237,0.538,2.272,0.534
313,Queens (NY),D2,0.236,0.489,2.074,0.626
314,Centre,D3,0.236,0.554,2.346,0.543
315,Southern Me.,D3,0.228,0.535,2.347,0.584
316,Regis (MA),D3,0.223,0.428,1.918,0.414
317,Ohio Wesleyan,D3,0.223,0.452,2.029,0.556
318,Howard,D1,0.223,0.541,2.426,0.749
319,Keuka,D3,0.217,0.500,2.306,0.396
320,Simmons,D3,0.217,0.546,2.511,0.517
321,Millsaps,D3,0.217,0.512,2.360,0.491
322,North Central (IL),D3,0.216,0.559,2.589,0.413
323,Elmira,D3,0.213,0.507,2.382,0.645
324,Morrisville St.,D3,0.213,0.480,2.258,0.447
325,Methodist,D3,0.213,0.472,2.219,0.457
326,Calvin,D3,0.212,0.508,2.399,0.456
327,Eastern,D3,0.209,0.476,2.277,0.569
328,Otterbein,D3,0.208,0.436,2.093,0.492
329,Colby-Sawyer,D3,0.208,0.412,1.981,0.419
330,Nichols,D3,0.207,0.542,2.613,0.593
331,Ferrum,D3,0.206,0.513,2.491,0.503
332,Salve Regina,D3,0.205,0.423,2.066,0.560
333,Curry,D3,0.205,0.449,2.188,0.569
334,Eastern Conn. St.,D3,0.204,0.444,2.180,0.562
335,Thiel,D3,0.203,0.494,2.428,0.437
336,Thomas (ME),D3,0.201,0.438,2.179,0.408
337,Delaware St.,D1,0.198,0.442,2.235,0.687
338,Whittier,D3,0.195,0.380,1.945,0.652
339,Lees-McRae,D2,0.194,0.511,2.632,0.600
340,Elizabethtown,D3,0.193,0.483,2.502,0.512
341,Caldwell,D2,0.192,0.425,2.216,0.596
342,Purchase,D3,0.192,0.479,2.494,0.347
343,Immaculata,D3,0.192,0.459,2.385,0.416
344,Houghton,D3,0.191,0.466,2.448,0.554
345,Berry,D3,0.190,0.452,2.378,0.478
346,Adams St.,D2,0.188,0.396,2.112,0.702
347,King's (PA),D3,0.187,0.455,2.440,0.496
348,Husson,D3,0.182,0.412,2.268,0.434
349,Mt. St. Mary (NY),D3,0.181,0.489,2.693,0.490
350,Newberry,D2,0.181,0.438,2.419,0.557
351,SUNY Poly,D3,0.179,0.424,2.372,0.399
352,Converse,D2,0.178,0.364,2.047,0.589
353,Whitman,D3,0.178,0.453,2.539,0.517
354,Ramapo,D3,0.176,0.493,2.802,0.546
355,Saint Vincent,D3,0.175,0.486,2.784,0.413
356,Framingham St.,D3,0.171,0.414,2.412,0.431
357,Walsh,D2,0.169,0.394,2.328,0.546
358,Notre Dame (OH),D2,0.169,0.489,2.892,0.556
359,Marywood,D3,0.167,0.379,2.272,0.427
360,Gardner-Webb,D1,0.167,0.346,2.079,0.837
361,Beloit,D3,0.164,0.378,2.305,0.386
362,Rockhurst,D2,0.163,0.380,2.322,0.600
363,Smith,D3,0.163,0.410,2.512,0.579
364,Brevard,D2,0.163,0.486,2.978,0.554
365,Colorado St.-Pueblo,D2,0.161,0.369,2.291,0.641
366,Alma,D3,0.161,0.435,2.697,0.501
367,Ursuline,D2,0.160,0.451,2.821,0.546
368,Shorter,D2,0.159,0.368,2.313,0.639
369,Emmanuel (GA),D2,0.156,0.398,2.547,0.602
370,Mount Ida,D3,0.155,0.470,3.025,0.500
371,Norwich,D3,0.152,0.408,2.685,0.470
372,Wash. & Jeff.,D3,0.151,0.385,2.542,0.391
373,Sweet Briar,D3,0.151,0.441,2.918,0.517
374,Old Westbury,D3,0.150,0.402,2.687,0.488
375,UMass Dartmouth,D3,0.148,0.409,2.755,0.514
376,Chowan,D2,0.148,0.468,3.160,0.465
377,Aurora,D3,0.147,0.419,2.853,0.387
378,Dubuque,D3,0.145,0.452,3.112,0.408
379,Coast Guard,D3,0.145,0.331,2.285,0.553
380,Post,D2,0.145,0.363,2.497,0.624
381,Salem St.,D3,0.145,0.358,2.462,0.476
382,Hendrix,D3,0.142,0.394,2.767,0.518
383,Birmingham-So.,D3,0.141,0.396,2.817,0.499
384,Hope,D3,0.139,0.380,2.726,0.434
385,Kalamazoo,D3,0.139,0.375,2.694,0.442
386,Olivet,D3,0.138,0.406,2.952,0.409
387,Augsburg,D3,0.137,0.410,2.987,0.437
388,Cazenovia,D3,0.136,0.363,2.669,0.401
389,Me.-Farmington,D3,0.134,0.361,2.687,0.396
390,Mt. St. Joseph,D3,0.134,0.351,2.619,0.402
391,Manhattanville,D3,0.133,0.398,3.001,0.517
392,Urbana,D2,0.133,0.325,2.444,0.591
393,Medaille,D3,0.133,0.427,3.215,0.386
394,Wesley,D3,0.130,0.314,2.419,0.542
395,Erskine,D2,0.129,0.393,3.059,0.606
396,Huntingdon,D3,0.128,0.450,3.524,0.520
397,UVa-Wise,D2,0.126,0.287,2.283,0.547
398,Hood,D3,0.124,0.313,2.512,0.526
399,Randolph,D3,0.124,0.355,2.874,0.537
400,Wentworth,D3,0.122,0.345,2.826,0.519
401,New England Col.,D3,0.121,0.399,3.298,0.444
402,Becker,D3,0.119,0.366,3.083,0.390
403,Mass. Maritime,D3,0.119,0.334,2.816,0.403
404,Bard,D3,0.118,0.264,2.239,0.581
405,Rutgers-Camden,D3,0.116,0.317,2.737,0.584
406,Alfred,D3,0.115,0.294,2.564,0.586
407,Ill. Wesleyan,D3,0.114,0.340,2.979,0.435
408,Rivier,D3,0.114,0.356,3.133,0.482
409,St. Joseph (CT),D3,0.113,0.374,3.320,0.418
410,Transylvania,D3,0.113,0.319,2.825,0.398
411,Elmhurst,D3,0.111,0.269,2.416,0.400
412,Gwynedd Mercy,D3,0.108,0.332,3.085,0.417
413,Wheelock,D3,0.104,0.304,2.927,0.346
414,Alderson Broaddus,D2,0.102,0.280,2.751,0.624
415,North Greenville,D2,0.099,0.262,2.636,0.639
416,Dallas,D3,0.099,0.271,2.750,0.356
417,Rosemont,D3,0.097,0.298,3.068,0.420
418,Oglethorpe,D3,0.096,0.329,3.410,0.490
419,St. Mary's (IN),D3,0.095,0.311,3.256,0.421
420,Notre Dame (MD),D3,0.095,0.322,3.370,0.389
421,Delaware Valley,D3,0.093,0.267,2.871,0.472
422,Elms,D3,0.088,0.303,3.466,0.349
423,Franklin,D3,0.087,0.303,3.503,0.385
424,Bryn Mawr,D3,0.086,0.237,2.760,0.519
425,Franciscan,D3,0.086,0.324,3.762,0.429
426,Wells,D3,0.085,0.284,3.348,0.405
427,Hiram,D3,0.082,0.250,3.036,0.477
428,Southern Va.,D3,0.082,0.241,2.956,0.597
429,Rhode Island Col.,D3,0.082,0.297,3.637,0.518
430,Adrian,D3,0.082,0.254,3.102,0.526
431,MCLA,D3,0.081,0.271,3.342,0.416
432,Penn St.-Abington,D3,0.081,0.285,3.518,0.408
433,SUNY Maritime,D3,0.081,0.293,3.604,0.449
434,LaGrange,D3,0.076,0.257,3.370,0.520
435,Mt. St. Vincent,D3,0.075,0.265,3.528,0.474
436,Sage Colleges,D3,0.075,0.296,3.939,0.451
437,Centenary (NJ),D3,0.075,0.327,4.375,0.379
438,Merchant Marine,D3,0.073,0.226,3.089,0.474
439,Trine,D3,0.072,0.230,3.199,0.407
440,Waynesburg,D3,0.071,0.285,4.037,0.362
441,Linfield,D3,0.070,0.249,3.531,0.517
442,Hilbert,D3,0.068,0.241,3.529,0.436
443,Lancaster Bible,D3,0.061,0.276,4.505,0.391
444,Green Mountain,D3,0.061,0.215,3.507,0.373
445,Cedar Crest,D3,0.059,0.277,4.696,0.388
446,Benedictine (IL),D3,0.058,0.216,3.741,0.384
447,Johnson St.,D3,0.058,0.249,4.334,0.393
448,Southern Vt.,D3,0.056,0.262,4.704,0.362
449,Dist. Columbia,D2,0.056,0.164,2.923,0.643
450,Loras,D3,0.056,0.223,3.959,0.363
451,Wartburg,D3,0.055,0.173,3.163,0.395
452,Hanover,D3,0.054,0.195,3.612,0.369
453,Cornell College,D3,0.053,0.200,3.786,0.379
454,Maine Maritime,D3,0.052,0.213,4.060,0.439
455,Wilmington (OH),D3,0.052,0.201,3.863,0.380
456,Albertus Magnus,D3,0.051,0.185,3.643,0.455
457,Defiance,D3,0.049,0.179,3.685,0.380
458,Muskingum,D3,0.049,0.196,3.996,0.452
459,Lincoln Memorial,D2,0.047,0.139,2.956,0.573
460,Thomas More,D3,0.046,0.187,4.038,0.362
461,Mitchell,D3,0.041,0.210,5.136,0.358
462,Hollins,D3,0.041,0.144,3.546,0.533
463,Carroll (WI),D3,0.039,0.180,4.563,0.414
464,Bay Path,D3,0.038,0.206,5.373,0.335
465,Keystone,D3,0.034,0.139,4.060,0.429
466,Daniel Webster,D3,0.031,0.155,5.031,0.368
467,St. Elizabeth,D3,0.022,0.112,5.083,0.385
