year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11380	721	Air Force	-	TEAM	-	-	-	9	 	 	 	""	 	""	 	""	 	 	 	3	12	 	 	""	""	2	60	 	 	 	""	""	 	""	 	 
2013	11380	721	Air Force	-	Totals	-	-	-	14	 	149	80	229	562	0.265	333	0.593	7	18	1	407	199	108	165	333	0.495	44	2,160	 	 	841:04	136	9.702	153	0.529	 	 
2013	11380	721	Air Force	-	Opponent Totals	-	-	-	14	 	136	91	227	481	0.283	289	0.601	7	13	1	428	205	101	168	333	0.505	53	2,700	 	 	841:04	149	10.629	184	0.553	 	 
2013	11380	14	Albany (NY)	-	TEAM	-	-	-	12	 	 	 	""	 	""	 	""	 	 	 	 	16	 	 	""	""	3	120	 	 	 	""	""	 	""	 	 
2013	11380	14	Albany (NY)	-	Totals	-	-	-	18	 	287	167	454	797	0.360	496	0.622	13	37	3	669	311	145	284	571	0.497	76	3,660	 	 	1084:57	225	12.443	205	0.477	 	 
2013	11380	14	Albany (NY)	-	Opponent Totals	-	-	-	18	 	225	126	351	716	0.314	429	0.599	5	25	1	629	303	147	287	571	0.503	84	3,870	 	 	1084:57	287	15.872	209	0.421	 	 
2013	11380	725	Army West Point	-	TEAM	-	-	-	4	 	 	 	""	 	""	 	""	 	 	 	 	3	 	 	""	""	1	30	 	 	 	""	""	 	""	 	 
2013	11380	725	Army West Point	-	Totals	-	-	-	14	 	141	96	237	564	0.250	334	0.592	8	24	 	463	212	117	161	299	0.538	72	3,810	 	 	840:00	109	7.786	142	0.566	 	 
2013	11380	725	Army West Point	-	Opponent Totals	-	-	-	14	 	109	60	169	435	0.251	251	0.577	6	22	1	418	238	97	138	299	0.462	76	3,630	 	 	840:00	141	10.071	193	0.578	 	 
2013	11380	52	Bellarmine	-	TEAM	-	-	-	9	 	 	 	""	 	""	 	""	 	 	 	 	11	2	 	""	""	1	30	 	 	 	""	""	 	""	 	 
2013	11380	52	Bellarmine	-	Totals	-	-	-	14	 	125	81	206	470	0.266	292	0.621	7	8	2	385	216	111	133	285	0.467	49	2,280	 	 	858:18	113	7.899	212	0.652	 	 
