year	year_id	team_id	team_name	game_date	game_string	opponent_id	opponent_name	opponent_url	neutral_site	neutral_location	home_game	score_string	team_won	score	team_score	opponent_score	overtime	overtime_periods	game_id	game_url
2011	10500	721	Air Force	02/20/2011	Siena @ Syracuse, N.Y.	639	Siena	http://stats.ncaa.org/team/index/10500?org_id=639	true	Syracuse, N.Y.	true	L 6 - 11	false	6 - 11	6	11	false		220922	http://stats.ncaa.org/game/index/220922?org_id=639
2011	10500	721	Air Force	02/25/2011	Vermont	738	Vermont	http://stats.ncaa.org/team/index/10500?org_id=738	false		true	L 6 - 9	false	6 - 9	6	9	false		225073	http://stats.ncaa.org/game/index/225073?org_id=721
2011	10500	721	Air Force	03/05/2011	Manhattan @ Denver, Colo.	381	Manhattan	http://stats.ncaa.org/team/index/10500?org_id=381	true	Denver, Colo.	true	W 16 - 10	true	16 - 10	16	10	false		228908	http://stats.ncaa.org/game/index/228908?org_id=721
2011	10500	721	Air Force	03/06/2011	Jacksonville @ Denver, Colo.	316	Jacksonville	http://stats.ncaa.org/team/index/10500?org_id=316	true	Denver, Colo.	true	L 7 - 10	false	7 - 10	7	10	false		229118	http://stats.ncaa.org/game/index/229118?org_id=721
2011	10500	721	Air Force	03/11/2011	@ Fairfield	220	Fairfield	http://stats.ncaa.org/team/index/10500?org_id=220	false		false	L 4 - 6	false	4 - 6	4	6	false		230944	http://stats.ncaa.org/game/index/230944?org_id=220
2011	10500	721	Air Force	03/13/2011	@ Hofstra	283	Hofstra	http://stats.ncaa.org/team/index/10500?org_id=283	false		false	L 6 - 11	false	6 - 11	6	11	false		231210	http://stats.ncaa.org/game/index/231210?org_id=283
2011	10500	721	Air Force	03/19/2011	Loyola Maryland	369	Loyola Maryland	http://stats.ncaa.org/team/index/10500?org_id=369	false		true	W 8 - 6	true	8 - 6	8	6	false		234730	http://stats.ncaa.org/game/index/234730?org_id=721
2011	10500	721	Air Force	03/26/2011	@ Denver	183	Denver	http://stats.ncaa.org/team/index/10500?org_id=183	false		false	L 7 - 14	false	7 - 14	7	14	false		240650	http://stats.ncaa.org/game/index/240650?org_id=183
2011	10500	721	Air Force	04/02/2011	@ Mercer	406	Mercer	http://stats.ncaa.org/team/index/10500?org_id=406	false		false	W 14 - 5	true	14 - 5	14	5	false		240010	http://stats.ncaa.org/game/index/240010?org_id=406
2011	10500	721	Air Force	04/09/2011	@ Bellarmine	52	Bellarmine	http://stats.ncaa.org/team/index/10500?org_id=52	false		false	W 12 - 7	true	12 - 7	12	7	false		242090	http://stats.ncaa.org/game/index/242090?org_id=52
