sport_code	year	year_id	division_id	team_id	team_name	team_url
MLA	2013	11380	1	721	Air Force	http://stats.ncaa.org/team/index/11380?org_id=721
MLA	2013	11380	1	14	Albany (NY)	http://stats.ncaa.org/team/index/11380?org_id=14
MLA	2013	11380	1	725	Army West Point	http://stats.ncaa.org/team/index/11380?org_id=725
MLA	2013	11380	1	52	Bellarmine	http://stats.ncaa.org/team/index/11380?org_id=52
MLA	2013	11380	1	62	Binghamton	http://stats.ncaa.org/team/index/11380?org_id=62
MLA	2013	11380	1	80	Brown	http://stats.ncaa.org/team/index/11380?org_id=80
MLA	2013	11380	1	81	Bryant	http://stats.ncaa.org/team/index/11380?org_id=81
MLA	2013	11380	1	83	Bucknell	http://stats.ncaa.org/team/index/11380?org_id=83
MLA	2013	11380	1	116	Canisius	http://stats.ncaa.org/team/index/11380?org_id=116
MLA	2013	11380	1	153	Colgate	http://stats.ncaa.org/team/index/11380?org_id=153
MLA	2013	11380	1	167	Cornell	http://stats.ncaa.org/team/index/11380?org_id=167
MLA	2013	11380	1	172	Dartmouth	http://stats.ncaa.org/team/index/11380?org_id=172
MLA	2013	11380	1	180	Delaware	http://stats.ncaa.org/team/index/11380?org_id=180
MLA	2013	11380	1	183	Denver	http://stats.ncaa.org/team/index/11380?org_id=183
MLA	2013	11380	1	184	Detroit	http://stats.ncaa.org/team/index/11380?org_id=184
MLA	2013	11380	1	191	Drexel	http://stats.ncaa.org/team/index/11380?org_id=191
MLA	2013	11380	1	193	Duke	http://stats.ncaa.org/team/index/11380?org_id=193
MLA	2013	11380	1	220	Fairfield	http://stats.ncaa.org/team/index/11380?org_id=220
MLA	2013	11380	1	251	Georgetown	http://stats.ncaa.org/team/index/11380?org_id=251
MLA	2013	11380	1	272	Hartford	http://stats.ncaa.org/team/index/11380?org_id=272
MLA	2013	11380	1	275	Harvard	http://stats.ncaa.org/team/index/11380?org_id=275
MLA	2013	11380	1	19651	High Point	http://stats.ncaa.org/team/index/11380?org_id=19651
MLA	2013	11380	1	282	Hobart	http://stats.ncaa.org/team/index/11380?org_id=282
MLA	2013	11380	1	283	Hofstra	http://stats.ncaa.org/team/index/11380?org_id=283
MLA	2013	11380	1	285	Holy Cross	http://stats.ncaa.org/team/index/11380?org_id=285
MLA	2013	11380	1	316	Jacksonville	http://stats.ncaa.org/team/index/11380?org_id=316
MLA	2013	11380	1	322	Johns Hopkins	http://stats.ncaa.org/team/index/11380?org_id=322
MLA	2013	11380	1	342	Lafayette	http://stats.ncaa.org/team/index/11380?org_id=342
MLA	2013	11380	1	352	Lehigh	http://stats.ncaa.org/team/index/11380?org_id=352
MLA	2013	11380	1	369	Loyola Maryland	http://stats.ncaa.org/team/index/11380?org_id=369
MLA	2013	11380	1	381	Manhattan	http://stats.ncaa.org/team/index/11380?org_id=381
MLA	2013	11380	1	386	Marist	http://stats.ncaa.org/team/index/11380?org_id=386
MLA	2013	11380	1	387	Marquette	http://stats.ncaa.org/team/index/11380?org_id=387
MLA	2013	11380	1	392	Maryland	http://stats.ncaa.org/team/index/11380?org_id=392
MLA	2013	11380	1	400	Massachusetts	http://stats.ncaa.org/team/index/11380?org_id=400
MLA	2013	11380	1	406	Mercer	http://stats.ncaa.org/team/index/11380?org_id=406
MLA	2013	11380	1	418	Michigan	http://stats.ncaa.org/team/index/11380?org_id=418
MLA	2013	11380	1	450	Mt. St. Mary's	http://stats.ncaa.org/team/index/11380?org_id=450
MLA	2013	11380	1	726	Navy	http://stats.ncaa.org/team/index/11380?org_id=726
MLA	2013	11380	1	457	North Carolina	http://stats.ncaa.org/team/index/11380?org_id=457
