year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11580	3	4	Adrian	18	1549597	Groves, Max	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549597	Fr	17	14	17	14	 	 	""	1	""	1	1.000	 	 	 	31	7	23	 	""	""	5	270	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	4	1549591	Schmitt, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549591	Fr	17	16	17	16	1	 	""	3	0.333	2	0.667	 	 	 	46	9	29	 	""	""	10	570	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	42	1443224	Kozlowski, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1443224	Fr	17	16	17	16	1	2	3	5	0.200	3	0.600	 	 	 	63	9	6	158	334	0.473	3	150	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	27	1321464	Burgin, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1321464	Jr	17	16	17	16	45	15	60	76	0.592	59	0.776	3	6	1	35	33	8	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	12	1549595	Maguire, Brett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549595	Fr	17	1	17	1	4	4	8	28	0.143	17	0.607	 	1	 	14	12	2	 	""	""	1	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	33	1199956	Aldini, Lido	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1199956	Sr	17	13	17	13	 	1	""	 	""	 	""	 	 	 	49	6	22	 	""	""	10	480	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	14	1199959	Frontczak, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1199959	Sr	17	0	17	 	7	2	9	16	0.438	14	0.875	 	 	 	41	11	13	15	28	0.536	9	480	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	5	1549592	Fannell, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549592	Fr	17	16	17	16	53	22	75	116	0.457	76	0.655	5	9	1	39	32	8	 	""	""	5	180	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	22	1199979	Thielman, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1199979	Sr	17	0	17	 	23	8	31	87	0.264	40	0.460	3	6	 	5	22	1	 	""	""	2	150	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	6	1321455	Smith, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1321455	Jr	17	0	17	 	5	3	8	27	0.185	16	0.593	 	 	 	15	16	5	 	""	""	1	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	23	1321458	Boyd, Doug	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1321458	Jr	17	16	17	16	20	29	49	50	0.400	34	0.680	2	1	 	36	39	5	 	""	""	7	300	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	19	1321461	Parnham, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1321461	Jr	17	16	17	16	 	 	""	 	""	 	""	 	 	 	19	3	16	 	""	""	8	450	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	11	1199961	Lerg, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1199961	Sr	16	16	16	16	 	 	""	 	""	 	""	 	 	 	35	11	3	 	""	""	 	 	16	16	877:36	139	9.503	148	0.516	 	 	 	 	""
2014	11580	3	4	Adrian	1	1549588	Harvey, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549588	Fr	16	1	16	1	14	11	25	64	0.219	36	0.562	 	 	 	12	10	2	 	""	""	2	120	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	20	1199958	Dailey-Chwalibog, Drake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1199958	Sr	15	15	15	15	12	13	25	80	0.150	40	0.500	 	 	 	51	19	7	 	""	""	7	450	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	3	1549590	Warren, Clayton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549590	Fr	15	1	15	1	7	1	8	19	0.368	12	0.632	 	 	 	9	5	5	24	67	0.358	2	90	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	17	1448039	Byrne, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1448039	Fr	14	0	14	 	 	 	""	 	""	 	""	 	 	 	7	3	6	 	""	""	3	150	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	32	1448870	Waldrup, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1448870	Fr	11	1	11	1	5	2	7	9	0.556	6	0.667	 	 	 	6	8	5	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	2	1549589	Karapas, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549589	Fr	11	0	11	 	14	4	18	52	0.269	28	0.538	 	 	 	10	8	 	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	7	1199964	Smith, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1199964	Sr	9	3	9	3	 	 	""	 	""	 	""	 	 	 	8	 	3	 	""	""	4	240	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	9	1549594	Findlay, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549594	Fr	9	0	9	 	4	 	""	17	0.235	11	0.647	 	 	 	5	10	2	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	29	1549598	Gawlak, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549598	Fr	9	6	9	6	 	 	""	 	""	 	""	 	 	 	5	2	3	 	""	""	6	300	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	44	1549600	Scherer, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549600	Fr	8	1	8	1	3	1	4	9	0.333	5	0.556	 	 	 	5	11	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	3	4	Adrian	45	1549601	Miller, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549601	Sr	6	0	6	 	1	 	""	1	1.000	1	1.000	 	 	 	4	3	3	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
