game_id	section_id	team_id	team_name	team_url	period_scores
100822	0	741	VMI		[0, 3, 1, 1, 5]
100822	1	726	Navy		[7, 1, 6, 2, 16]
100922	0	739	Villanova		[1, 4, 0, 3, 8]
100922	1	518	Ohio St.		[4, 2, 2, 2, 10]
101182	0	400	Massachusetts		[2, 7, 1, 5, 15]
101182	1	590	Sacred Heart		[1, 3, 5, 3, 12]
103042	0	81	Bryant		[0, 2, 2, 0, 4]
103042	1	457	North Carolina		[1, 3, 0, 1, 5]
103082	0	457	North Carolina		[3, 2, 4, 2, 11]
103082	1	316	Jacksonville		[2, 1, 1, 1, 5]
106422	0	518	Ohio St.		[2, 2, 0, 1, 5]
106422	1	83	Bucknell		[1, 4, 1, 5, 11]
109962	0	352	Lehigh		[2, 2, 0, 1, 5]
109962	1	457	North Carolina		[2, 7, 5, 3, 17]
110842	0	352	Lehigh		[3, 1, 1, 2, 7]
110842	1	606	Saint Joseph's		[1, 1, 3, 1, 6]
110862	0	381	Manhattan		[0, 0, 0, 3, 3]
110862	1	322	Johns Hopkins		[3, 4, 7, 0, 14]
110922	0	180	Delaware		[2, 4, 1, 3, 0, 0, 1, 11]
110922	1	391	UMBC		[1, 3, 0, 6, 0, 0, 0, 10]
111602	0	746	Virginia		[1, 5, 0, 5, 11]
111602	1	191	Drexel		[4, 1, 2, 1, 8]
111642	0	513	Notre Dame		[4, 2, 3, 2, 11]
111642	1	193	Duke		[2, 3, 2, 0, 7]
111664	0	738	Vermont		[0, 0, 2, 2, 4]
111664	1	81	Bryant		[2, 1, 2, 2, 7]
111682	0	579	Robert Morris		[12, 3, 5, 4, 24]
111682	1	539	Penn St.		[4, 1, 6, 6, 17]
111702	0	285	Holy Cross		[1, 2, 2, 3, 8]
111702	1	603	St. John's (NY)		[3, 4, 1, 1, 9]
111722	0	639	Siena		[1, 2, 7, 4, 14]
111722	1	683	Stony Brook		[4, 8, 4, 5, 21]
111762	0	369	Loyola Maryland		[1, 3, 2, 1, 1, 8]
111762	1	726	Navy		[1, 2, 2, 2, 0, 7]
112362	0	180	Delaware		[2, 2, 1, 2, 7]
112362	1	322	Johns Hopkins		[4, 3, 3, 5, 15]
112522	0	52	Bellarmine		[4, 0, 5, 5, 14]
112522	1	316	Jacksonville		[3, 6, 2, 2, 13]
112682	0	83	Bucknell		[3, 5, 1, 2, 0, 11]
112682	1	193	Duke		[0, 5, 3, 3, 1, 12]
113263	0	342	Lafayette		[4, 3, 2, 6, 15]
113263	1	220	Fairfield		[2, 4, 2, 2, 10]
115702	0	153	Colgate		[3, 1, 0, 2, 6]
115702	1	62	Binghamton		[2, 2, 2, 1, 7]
115722	0	587	Rutgers		[7, 5, 6, 6, 24]
115722	1	748	Wagner		[2, 2, 0, 0, 4]
118722	0	683	Stony Brook		[3, 1, 1, 3, 8]
118722	1	746	Virginia		[4, 4, 3, 2, 13]
118742	0	539	Penn St.		[1, 2, 2, 3, 8]
118742	1	513	Notre Dame		[4, 5, 1, 2, 12]
119504	0	391	UMBC		[2, 0, 1, 3, 6]
119504	1	587	Rutgers		[1, 0, 2, 2, 5]
119862	0	457	North Carolina		[2, 4, 5, 0, 11]
119862	1	726	Navy		[0, 1, 1, 2, 4]
119863	0	172	Dartmouth		[1, 1, 4, 1, 7]
119863	1	153	Colgate		[0, 1, 0, 2, 3]
119882	0	639	Siena		[0, 2, 3, 2, 7]
119882	1	322	Johns Hopkins		[0, 3, 3, 2, 8]
119942	0	116	Canisius		[2, 1, 1, 2, 6]
119942	1	275	Harvard		[3, 6, 6, 1, 16]
119982	0	283	Hofstra		[1, 6, 3, 4, 14]
119982	1	554	Princeton		[3, 6, 3, 5, 17]
120002	0	386	Marist		[2, 1, 3, 4, 1, 11]
120002	1	590	Sacred Heart		[1, 3, 3, 3, 0, 10]
120042	0	83	Bucknell		[2, 1, 4, 6, 13]
120042	1	711	Towson		[1, 4, 4, 0, 9]
120082	0	603	St. John's (NY)		[2, 5, 0, 3, 10]
120082	1	721	Air Force		[1, 1, 3, 2, 7]
120182	0	180	Delaware		[1, 4, 4, 6, 15]
120182	1	606	Saint Joseph's		[1, 1, 2, 1, 5]
120202	0	167	Cornell		[3, 3, 3, 1, 10]
120202	1	282	Hobart		[1, 2, 1, 3, 7]
120222	0	184	Detroit		[2, 0, 1, 4, 7]
120222	1	518	Ohio St.		[6, 4, 4, 2, 16]
120442	0	540	Penn		[4, 3, 2, 2, 11]
120442	1	193	Duke		[1, 3, 4, 8, 16]
120782	0	738	Vermont		[3, 0, 1, 1, 5]
120782	1	191	Drexel		[2, 2, 2, 3, 9]
120962	0	272	Hartford		[2, 5, 2, 1, 10]
120962	1	400	Massachusetts		[8, 5, 5, 2, 20]
121022	0	285	Holy Cross		[3, 1, 1, 2, 7]
121022	1	813	Yale		[2, 5, 4, 3, 14]
121602	0	316	Jacksonville		[1, 2, 4, 2, 9]
121602	1	741	VMI		[4, 3, 2, 1, 10]
121982	0	579	Robert Morris		[4, 1, 3, 5, 13]
121982	1	381	Manhattan		[5, 2, 2, 3, 12]
122002	0	746	Virginia		[5, 4, 2, 4, 15]
122002	1	450	Mt. St. Mary's		[1, 2, 1, 3, 7]
122102	0	369	Loyola Maryland		[2, 3, 2, 4, 11]
122102	1	562	Quinnipiac		[1, 2, 0, 2, 5]
122962	0	741	VMI		[2, 0, 3, 4, 9]
122962	1	725	Army		[4, 0, 5, 2, 11]
123062	0	285	Holy Cross		[3, 2, 2, 1, 8]
123062	1	386	Marist		[2, 0, 6, 3, 11]
123602	0	167	Cornell		[2, 3, 2, 2, 9]
