year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2012	10860	2	929	Adams St.	2		Anderson, Brian		So	0	0
2012	10860	2	929	Adams St.	32	1325937.0	Arbid, Ramie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325937.0	Fr	12	12
2012	10860	2	929	Adams St.	1		Barney, Matt		So	0	0
2012	10860	2	929	Adams St.	36	1325941.0	Barrella, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325941.0	Fr	8	1
2012	10860	2	929	Adams St.	91	1325948.0	Bass, Thomas	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325948.0	Fr	0	0
2012	10860	2	929	Adams St.	13	1325923.0	Beedle, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325923.0	Fr	11	3
2012	10860	2	929	Adams St.	50	1325945.0	Benally, Lawrence	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325945.0	Fr	8	4
2012	10860	2	929	Adams St.	9	1206392.0	Bertrand, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206392.0	So	12	0
2012	10860	2	929	Adams St.	15	1206395.0	Bertrand, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206395.0	Jr	13	11
2012	10860	2	929	Adams St.	29	1325934.0	Bobo, Jamison	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325934.0	Fr	12	1
2012	10860	2	929	Adams St.	7	1206390.0	Brado, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206390.0	Jr	7	1
2012	10860	2	929	Adams St.	48	1325944.0	Buescher, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325944.0	Fr	11	7
2012	10860	2	929	Adams St.	5		Bush, Tyler		So	0	0
2012	10860	2	929	Adams St.	20	1325927.0	Candlin, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325927.0	Fr	8	0
2012	10860	2	929	Adams St.	27		Chukwuka, Ike		So	0	0
2012	10860	2	929	Adams St.	24	1325929.0	Clifford, Johnnie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325929.0	Fr	3	0
2012	10860	2	929	Adams St.	12	1325922.0	Coleman, Jarred	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325922.0	Fr	0	0
2012	10860	2	929	Adams St.	21		Cook, Kory		So	0	0
2012	10860	2	929	Adams St.	18	1206398.0	Cunningham, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206398.0	So	0	0
2012	10860	2	929	Adams St.	22	1206402.0	Damico, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206402.0	So	13	13
2012	10860	2	929	Adams St.	28	1325933.0	Daufenbach, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325933.0	So	10	0
2012	10860	2	929	Adams St.	30	1325935.0	Emans, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325935.0	Fr	9	0
2012	10860	2	929	Adams St.	45	1206413.0	Fernando, Ronnie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206413.0	So	12	11
2012	10860	2	929	Adams St.	85	1325947.0	Gilmartin, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325947.0	Fr	1	0
2012	10860	2	929	Adams St.	40	1325942.0	Harned, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325942.0	Fr	4	2
2012	10860	2	929	Adams St.	46		Hernandez, Adrian		So	0	0
2012	10860	2	929	Adams St.	11	1325921.0	Hollingsworth, Dexter	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325921.0	Fr	0	0
2012	10860	2	929	Adams St.	27	1325932.0	Horani, Omar	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325932.0	Fr	8	1
2012	10860	2	929	Adams St.	25	1325930.0	Howell, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325930.0	So	0	0
2012	10860	2	929	Adams St.	39		Hunter, Dakota		So	0	0
2012	10860	2	929	Adams St.	17	1325925.0	Kerigan, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325925.0	Fr	1	0
2012	10860	2	929	Adams St.	33	1325938.0	Kern, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325938.0	Fr	11	0
2012	10860	2	929	Adams St.	35	1325940.0	Kesson, Clint	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325940.0	So	0	0
2012	10860	2	929	Adams St.	11		Kingston, Adam		So	0	0
2012	10860	2	929	Adams St.	99	1325949.0	Lamb, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325949.0	Fr	1	0
2012	10860	2	929	Adams St.	55	1325946.0	Marquardson, Calvin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325946.0	Fr	10	0
2012	10860	2	929	Adams St.	4	1206389.0	Martin, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206389.0	So	13	3
2012	10860	2	929	Adams St.	31	1325936.0	McLaughlin, Conor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325936.0	Fr	13	0
2012	10860	2	929	Adams St.	8		Miller, Chanson		So	0	0
2012	10860	2	929	Adams St.	10	1325920.0	Moberly, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325920.0	Fr	13	2
2012	10860	2	929	Adams St.	16	1206396.0	Neal, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206396.0	So	12	12
2012	10860	2	929	Adams St.	21	1325928.0	Nelson, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325928.0	Fr	1	0
2012	10860	2	929	Adams St.	5	1325918.0	Pelletier, Bryden	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325918.0	So	12	12
2012	10860	2	929	Adams St.	4	1325917.0	Peterman, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325917.0	Fr	13	0
2012	10860	2	929	Adams St.	3	1206388.0	Piper, Mac	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206388.0	So	7	2
2012	10860	2	929	Adams St.	29		Post, Rob		So	0	0
2012	10860	2	929	Adams St.	14		Ruffin, Chris		So	0	0
2012	10860	2	929	Adams St.	26		Santamaria, Michael		So	0	0
2012	10860	2	929	Adams St.	19		Santamaria, Peter		So	0	0
2012	10860	2	929	Adams St.	1	1325915.0	Sartori, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325915.0	Fr	9	0
2012	10860	2	929	Adams St.	42	1206407.0	Scally, Kenny	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206407.0	Sr	6	1
2012	10860	2	929	Adams St.	34		Skattum, Jason		So	0	0
2012	10860	2	929	Adams St.	19	1325926.0	Smith, Parker	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325926.0	Fr	13	0
2012	10860	2	929	Adams St.	2	1325916.0	Steinhauer, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325916.0	Fr	1	0
2012	10860	2	929	Adams St.	23	1206403.0	Stillwagon, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206403.0	So	13	13
2012	10860	2	929	Adams St.	41	1325943.0	Stowell, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325943.0	Fr	8	0
2012	10860	2	929	Adams St.	8	1325919.0	Tanner, Trevor	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325919.0	Fr	0	0
2012	10860	2	929	Adams St.	26	1325931.0	Thompson, Scottie	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325931.0	So	0	0
2012	10860	2	929	Adams St.	34	1325939.0	Thompson, Trevis	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325939.0	Fr	9	0
2012	10860	2	929	Adams St.	20	1206400.0	Willner, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1206400.0	So	13	11
2012	10860	2	929	Adams St.	14	1325924.0	Winters, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1325924.0	Fr	11	7
2012	10860	2	3	Adelphi	42	1198880.0	Aiello, Timothy	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1198880.0	Sr	13	0
2012	10860	2	3	Adelphi	15	1193237.0	Alestra, Vincent	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1193237.0	So	16	15
2012	10860	2	3	Adelphi	6	1097743.0	Bennardo, Adian	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1097743.0	Jr	10	0
2012	10860	2	3	Adelphi	23	989469.0	Blau, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=989469.0	Sr	15	15
2012	10860	2	3	Adelphi	5	1303339.0	Brisset, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1303339.0	Fr	7	0
2012	10860	2	3	Adelphi	16	1097746.0	Caponi, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1097746.0	Sr	13	0
2012	10860	2	3	Adelphi	11	1193238.0	Carney, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1193238.0	So	7	0
2012	10860	2	3	Adelphi	49	1316213.0	Carney, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1316213.0	So	1	0
2012	10860	2	3	Adelphi	40	1323081.0	Celano, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1323081.0	Jr	16	2
2012	10860	2	3	Adelphi	13	1303340.0	Coiro, Vinny	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1303340.0	Jr	12	0
2012	10860	2	3	Adelphi	48	1303341.0	Colon, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1303341.0	Sr	4	0
2012	10860	2	3	Adelphi	7	1193240.0	Fundus, Ken	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1193240.0	So	16	15
2012	10860	2	3	Adelphi	33	1193241.0	Hall, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1193241.0	Sr	11	2
2012	10860	2	3	Adelphi	34	1097760.0	Iorio, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1097760.0	Sr	3	0
2012	10860	2	3	Adelphi	35	1001093.0	Janssen, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1001093.0	Sr	16	16
2012	10860	2	3	Adelphi	2	1097768.0	Kennedy, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1097768.0	Jr	16	16
