year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11380	2	929	Adams St.	33	1442560	Telles, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442560	Fr	12	6	12	6	26	6	32	66	0.394	41	0.621	 	6	 	21	20	3	 	""	""	5	360	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	40	1442557	Rainey, Alexander	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442557	Fr	12	7	12	7	6	1	7	28	0.214	16	0.571	 	3	 	12	13	2	 	""	""	3	150	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	48	1442556	Proctor, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442556	Fr	12	1	12	1	 	3	""	 	""	 	""	 	 	 	29	6	22	 	""	""	3	180	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	35	1442550	Morrison, Richard	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442550	Fr	12	12	12	12	 	1	""	2	""	 	""	 	 	 	20	2	10	 	""	""	4	240	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	2	1442549	Morrison, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442549	Jr	12	12	12	12	14	9	23	35	0.400	21	0.600	1	 	 	32	23	2	 	""	""	7	330	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	49	1442542	Hamlin, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442542	Fr	12	8	12	8	 	 	""	 	""	 	""	 	 	 	13	4	5	 	""	""	 	 	12	8	578:30	105	10.890	70	0.400	 	 
2013	11380	2	929	Adams St.	1	1442539	Brown, Tanner	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442539	Fr	12	1	12	1	 	 	""	2	""	1	0.500	 	 	 	5	2	 	21	48	0.438	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	20	1325943	Stowell, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325943	So	12	8	12	8	24	4	28	106	0.226	59	0.557	1	2	 	20	28	2	 	""	""	5	240	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	29	1325934	Bobo, Jamison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325934	So	12	0	12	 	3	3	6	24	0.125	12	0.500	 	 	 	6	8	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	10	1325920	Moberly, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325920	So	12	7	12	7	3	1	4	6	0.500	4	0.667	 	 	 	22	9	7	 	""	""	1	60	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	5	1325918	Pelletier, Bryden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325918	Jr	12	11	12	11	1	3	4	5	0.200	3	0.600	 	 	 	36	6	 	66	139	0.475	6	240	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	7	1325917	Peterman, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325917	So	12	1	12	1	15	7	22	79	0.190	31	0.392	1	3	 	20	14	6	 	""	""	3	120	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	23	1206403	Stillwagon, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206403	Jr	12	12	12	12	3	4	7	9	0.333	5	0.556	 	 	 	44	13	25	 	""	""	4	180	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	22	1206402	Damico, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206402	Jr	12	0	12	 	1	3	4	20	0.050	13	0.650	 	 	 	12	9	2	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	18	1206398	Cunningham, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206398	So	12	0	12	 	 	 	""	2	""	 	""	 	 	 	22	3	2	21	54	0.389	3	360	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	15	1206395	Bertrand, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206395	Sr	12	1	12	1	13	4	17	46	0.283	29	0.630	 	1	 	14	18	1	8	16	0.500	3	180	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	12	1442551	Post, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442551	Jr	11	10	11	10	1	2	3	4	0.250	2	0.500	 	 	 	41	8	21	6	18	0.333	3	150	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	13	1325923	Beedle, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325923	Jr	11	11	11	11	1	1	2	2	0.500	1	0.500	 	 	 	16	3	8	 	""	""	10	840	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	30	1442559	Romero, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442559	Fr	10	0	10	 	1	1	2	5	0.200	1	0.200	 	 	 	3	7	3	 	""	""	1	30	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	32	1442543	Kane, Gabe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442543	Fr	9	0	9	 	 	 	""	3	""	2	0.667	 	 	 	4	2	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	16	1206396	Neal, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206396	Jr	9	6	9	6	 	2	""	7	""	4	0.571	 	 	 	19	8	6	4	12	0.333	4	210	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	8	1325922	Coleman, Jarred	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325922	Fr	8	1	8	1	 	 	""	2	""	1	0.500	 	 	 	8	1	4	 	""	""	1	60	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	42	1442562	Urbin, Kurt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442562	Fr	8	0	8	 	 	 	""	4	""	 	""	 	 	 	2	2	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	31	1325936	McLaughlin, Conor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325936	So	8	0	8	 	1	2	3	9	0.111	4	0.444	 	 	 	6	4	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	9	1206392	Bertrand, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206392	Jr	8	0	8	 	2	 	""	3	0.667	3	1.000	 	 	 	 	1	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	45	1206413	Fernando, Ronnie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206413	So	7	4	7	4	 	 	""	 	""	 	""	 	 	 	5	 	1	 	""	""	 	 	6	4	139:27	35	15.059	31	0.470	 	 
2013	11380	2	929	Adams St.	17	1325925	Kerigan, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325925	So	7	0	7	 	 	 	""	1	""	 	""	 	 	 	5	 	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	21	1442563	Viehweg, Bryson	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442563	Fr	6	0	6	 	 	 	""	 	""	 	""	 	 	 	2	1	3	 	""	""	1	30	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	34	1442544	Kunau, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442544	Fr	5	0	5	 	 	 	""	 	""	 	""	 	 	 	2	1	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	85	1444636	Banich, Mikey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1444636	N/A	4	0	4	 	 	1	""	 	""	 	""	 	 	 	3	1	2	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	37	1442541	Gravel, AJ	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442541	Fr	4	0	4	 	1	 	""	3	0.333	2	0.667	 	 	 	2	5	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	3	1206388	Piper, Mac	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1206388	Jr	4	0	4	 	 	 	""	4	""	 	""	 	 	 	1	1	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	36	1442548	Miller, Ethan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442548	Fr	3	0	3	 	 	 	""	 	""	 	""	 	 	 	1	1	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	6	1442555	Powers, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442555	Fr	3	0	3	 	 	 	""	1	""	 	""	 	 	 	3	1	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	36	1446820	Barrella, Joey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1446820	N/A	2	0	2	 	 	 	""	 	""	 	""	 	 	 	 	 	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	51	1449076	Himmelberg, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1449076	N/A	2	0	2	 	 	 	""	3	""	1	0.333	 	 	 	3	 	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	46	1444635	Banich, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1444635	N/A	2	1	2	1	 	 	""	 	""	 	""	 	 	 	1	 	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	28	1325933	Daufenbach, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1325933	Jr	1	0	1	 	 	 	""	 	""	 	""	 	 	 	 	 	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	929	Adams St.	4	1442538	Brooks, Dylan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442538	Fr	1	0	1	 	 	 	""	 	""	 	""	 	 	 	 	 	 	 	""	""	 	 	1	 	2:03	0	0.000	 	""	 	 
2013	11380	2	929	Adams St.	65	1442561	Tokarsky, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1442561	Fr	1	0	1	 	 	 	""	 	""	 	""	 	 	 	 	 	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	2	3	Adelphi	34	1445581	FeliceJennings, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1445581	Jr	17	1	17	1	 	1	""	6	""	2	0.333	 	 	 	16	8	12	 	""	""	5	210	 	 	 	""	""	 	""	 	 
2013	11380	2	3	Adelphi	32	1445580	Giardina, Joe	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1445580	Fr	17	0	17	 	1	1	2	1	1.000	1	1.000	 	 	1	20	2	8	 	""	""	5	210	 	 	 	""	""	 	""	 	 
2013	11380	2	3	Adelphi	24	1445577	Starke, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1445577	Fr	17	0	17	 	12	4	16	37	0.324	17	0.459	 	 	 	9	10	2	 	""	""	2	60	 	 	 	""	""	 	""	 	 
2013	11380	2	3	Adelphi	23	1445576	Tuttle, Salvatore	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1445576	Fr	17	13	17	13	29	22	51	113	0.257	69	0.611	4	3	 	27	51	7	 	""	""	4	210	 	 	 	""	""	 	""	 	 
