year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11580	2	929	Adams St.	99	1549257	Morgan, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549257	Fr	11	11	11	11	20	7	27	60	0.333	38	0.633	1	2	 	14	13	5	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	40	1442550	Morrison, Richard	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1442550	So	11	10	11	10	 	 	""	1	""	1	1.000	 	 	 	14	3	6	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	30	1442546	Mayes, Danny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1442546	Jr	11	1	11	1	14	2	16	73	0.192	29	0.397	 	1	 	7	13	2	 	""	""	5	150	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	12	1442551	Post, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1442551	Sr	11	10	11	10	2	 	""	6	0.333	4	0.667	1	 	 	16	4	10	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	16	1206396	Neal, Johnny	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1206396	Sr	11	10	11	10	 	2	""	6	""	2	0.333	 	 	 	23	5	8	2	6	0.333	6	360	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	22	1206402	Damico, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1206402	Sr	11	11	11	11	4	21	25	24	0.167	17	0.708	1	 	 	22	27	3	 	""	""	5	240	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	23	1206403	Stillwagon, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1206403	Sr	11	11	11	11	 	 	""	2	""	1	0.500	 	 	 	19	8	11	 	""	""	3	180	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	7	1325917	Peterman, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1325917	Jr	11	0	11	 	9	4	13	53	0.170	29	0.547	 	2	 	12	9	4	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	18	1549179	Mahar, Jerrod	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549179	Jr	11	11	11	11	1	1	2	6	0.167	2	0.333	 	 	1	33	9	22	 	""	""	5	240	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	13	1325923	Beedle, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1325923	Jr	11	0	11	 	4	1	5	25	0.160	16	0.640	 	 	 	4	5	1	 	""	""	2	120	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	4	1549175	Sichel, Henry	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549175	Fr	11	0	11	 	 	 	""	4	""	2	0.500	 	 	 	6	1	1	16	47	0.340	3	90	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	20	1325943	Stowell, Seth	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1325943	Jr	11	0	11	 	14	1	15	67	0.209	34	0.507	1	3	 	19	17	5	 	""	""	4	150	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	2	1549174	Rossi, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549174	Fr	11	11	11	11	 	 	""	 	""	 	""	 	 	 	7	2	 	 	""	""	 	 	11	11	601:58	95	9.469	79	0.454	 	 	 	 	""
2014	11580	2	929	Adams St.	6	1442559	Romero, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1442559	So	11	0	11	 	5	5	10	13	0.385	5	0.385	 	 	 	9	10	4	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	81	1442556	Proctor, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1442556	So	11	1	11	1	 	1	""	3	""	 	""	 	 	 	19	5	6	 	""	""	4	270	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	1	1325934	Bobo, Jamison	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1325934	Jr	10	0	10	 	4	2	6	19	0.211	9	0.474	 	1	 	7	8	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	3	1206388	Piper, Mac	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1206388	Sr	10	6	10	6	7	2	9	19	0.368	9	0.474	 	 	1	8	6	3	 	""	""	4	180	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	28	1549211	Pollick, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549211	Fr	10	3	10	3	11	 	""	19	0.579	14	0.737	 	3	 	5	 	2	 	""	""	3	90	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	42	1442562	Urbin, Kurt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1442562	So	8	0	8	 	1	1	2	9	0.111	4	0.444	 	 	 	5	3	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	88	1549253	Hackett, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549253	Jr	8	0	8	 	1	1	2	11	0.091	6	0.545	 	 	 	3	4	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2	929	Adams St.	26	1549208	Arendts, Connor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11580&stats_player_seq=1549208	Jr	8	0	8	 	 	 	""	2	""	 	""	 	 	 	4	1	6	 	""	""	1	60	 	 	 	""	""	 	""	 	 	 	 	""
