A&M-Corpus Christi,26172,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2013,"Aguirre, Desi Rae",1206385,Jr.,2012-13,-,13,9,0.692,0,-,9,0.692,6,0.462,3,0,0:00,0,-,0,-
Adams St.,929,2013,"Barfield, Qiana",1444722,Fr.,2012-13,-,12,11,0.917,2,0.167,13,1.083,15,1.250,8,14,0:00,0,-,0,-
Adams St.,929,2013,"Daly, Megan",1206382,Jr.,2012-13,-,13,17,1.308,2,0.154,19,1.462,19,1.462,8,6,0:00,0,-,0,-
Adams St.,929,2013,"Diaz, Tessa",1330203,So.,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2013,"Gramlich, Julia",1444723,Fr.,2012-13,-,1,0,-,0,-,0,-,4,4.000,3,4,0:00,0,-,0,-
Adams St.,929,2013,"Hamilton, Lexy",1206370,Jr.,2012-13,-,12,29,2.417,3,0.250,32,2.667,21,1.750,16,15,0:00,0,-,0,-
Adams St.,929,2013,"Hazelton, Kimmy",1448709,So.,2012-13,-,7,0,-,0,-,0,-,1,0.143,1,1,0:00,0,-,0,-
Adams St.,929,2013,"Hillick, Kelly",1206368,Jr.,2012-13,-,13,0,-,0,-,0,-,19,1.462,0,6,0:00,0,-,0,-
Adams St.,929,2013,"Hisel, Amanda",1206377,Jr.,2012-13,-,13,17,1.308,2,0.154,19,1.462,25,1.923,47,15,0:00,0,-,0,-
Adams St.,929,2013,"Jones, Heather",1330206,So.,2012-13,-,13,11,0.846,3,0.231,14,1.077,9,0.692,4,0,0:00,0,-,0,-
Adams St.,929,2013,"Komatz, Grace",1444724,Fr.,2012-13,-,11,2,0.182,0,-,2,0.182,18,1.636,1,1,269:45,80,0.297,39,0.328
Adams St.,929,2013,"Kristiansen, Danica",1330207,So.,2012-13,-,9,0,-,0,-,0,-,40,4.444,0,9,510:00,132,0.259,80,0.377
Adams St.,929,2013,"McHenry, Jordan",1330209,So.,2012-13,-,13,0,-,0,-,0,-,20,1.538,5,10,0:00,0,-,0,-
Adams St.,929,2013,"Michael, Brynsley",1206373,So.,2012-13,-,12,0,-,1,0.083,1,0.083,9,0.750,2,12,0:00,0,-,0,-
Adams St.,929,2013,"Stace, Aislinn",1444725,So.,2012-13,-,13,4,0.308,2,0.154,6,0.462,8,0.615,3,1,0:00,0,-,0,-
Adams St.,929,2013,"Williams, Kira",1444726,Fr.,2012-13,-,13,1,0.077,2,0.154,3,0.231,13,1.000,7,1,0:00,0,-,0,-
Adams St.,929,2013,"Wilson, Lierin",1206384,Jr.,2012-13,-,13,12,0.923,5,0.385,17,1.308,32,2.462,13,17,0:00,0,-,0,-
Adelbert,506445,2013,-,0,-,2012-13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2013,"Aitkens, Rachel",1431088,Fr.,2012-13,-,18,9,0.500,1,0.056,10,0.556,18,1.000,23,11,0:00,0,-,0,-
Adelphi,3,2013,"Brown, Meg",1198574,Sr.,2012-13,-,2,4,2.000,0,-,4,2.000,2,1.000,4,2,0:00,0,-,0,-
Adelphi,3,2013,"Buczkowski, Joanie",1198580,Sr.,2012-13,-,5,0,-,0,-,0,-,1,0.200,0,3,0:00,0,-,0,-
Adelphi,3,2013,"Ciaci, Katelynn",1198578,Sr.,2012-13,-,20,0,-,0,-,0,-,14,0.700,6,16,0:00,0,-,0,-
Adelphi,3,2013,"Crimi, Devan",1198573,Jr.,2012-13,-,21,69,3.286,32,1.524,101,4.810,24,1.143,31,18,0:00,0,-,0,-
Adelphi,3,2013,"Dempsey, Jordann",1198586,Jr.,2012-13,-,20,0,-,0,-,0,-,25,1.250,0,1,849:16,92,0.108,74,0.446
Adelphi,3,2013,"Froccaro, Alexa",1303326,So.,2012-13,-,21,45,2.143,10,0.476,55,2.619,32,1.524,7,16,0:00,0,-,0,-
Adelphi,3,2013,"Gallo, Gianna",1437549,Fr.,2012-13,-,15,0,-,0,-,0,-,8,0.533,8,4,0:00,0,-,0,-
Adelphi,3,2013,"Hayes, Taylor",1420287,Fr.,2012-13,-,12,0,-,0,-,0,-,9,0.750,0,0,268:24,29,0.108,35,0.547
Adelphi,3,2013,"Hedges, Laura",1198584,Jr.,2012-13,-,18,1,0.056,0,-,1,0.056,7,0.389,2,0,0:00,0,-,0,-
Adelphi,3,2013,"Jackson, Stefani",1198576,Jr.,2012-13,-,4,0,-,0,-,0,-,0,-,0,0,0:00,0,-,0,-
Adelphi,3,2013,"Janelli, Lauren",1303327,So.,2012-13,-,21,7,0.333,2,0.095,9,0.429,34,1.619,9,22,0:00,0,-,0,-
Adelphi,3,2013,"Jaycox, Danielle",1303328,So.,2012-13,-,21,39,1.857,9,0.429,48,2.286,31,1.476,17,29,0:00,0,-,0,-
Adelphi,3,2013,"Keesling, Emily",1420284,Fr.,2012-13,-,20,14,0.700,4,0.200,18,0.900,14,0.700,2,4,0:00,0,-,0,-
Adelphi,3,2013,"Lamont, Alaina",1198571,Jr.,2012-13,-,5,2,0.400,1,0.200,3,0.600,0,-,1,1,0:00,0,-,0,-
Adelphi,3,2013,"Langston, Taylor",1437550,Fr.,2012-13,-,8,0,-,0,-,0,-,4,0.500,0,0,141:50,12,0.085,9,0.429
Adelphi,3,2013,"Mathewson, Melyssa",1317914,Jr.,2012-13,-,21,22,1.048,18,0.857,40,1.905,18,0.857,4,6,0:00,0,-,0,-
Adelphi,3,2013,"Mills, Felicia",1303330,So.,2012-13,-,21,4,0.190,1,0.048,5,0.238,21,1.000,42,12,0:00,0,-,0,-
Adelphi,3,2013,"Montano, Danielle",1437551,Fr.,2012-13,-,9,2,0.222,0,-,2,0.222,1,0.111,0,0,0:00,0,-,0,-
Adelphi,3,2013,"O'Brien, Rachel",1420283,Fr.,2012-13,-,21,55,2.619,20,0.952,75,3.571,10,0.476,0,2,0:00,0,-,0,-
