A&M-Corpus Christi,26172,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2003,-,0,-,2002-03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Anselmin, Dawn",309206,Fr.,2002-03,-,12,16,1.333,18,1.500,34,2.833,11,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Cannata, Mary",309207,Fr.,2002-03,-,12,2,0.167,3,0.250,5,0.417,24,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Coiro, Josephine",152302,So.,2002-03,-,12,0,-,0,-,0,-,17,-,-,-,12:00,61,5.083,102,0.626
Adelphi,3,2003,"Demasi, Melissa",309203,Fr.,2002-03,-,8,0,-,0,-,0,-,19,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Fasano, Andrea",152303,Jr.,2002-03,-,11,1,0.091,0,-,1,0.091,13,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Fennessey, Leigh",152304,Jr.,2002-03,-,12,29,2.417,12,1.000,41,3.417,20,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Garone, Jennifer",152305,Jr.,2002-03,-,12,19,1.583,8,0.667,27,2.250,9,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Hill, Stephanie",152306,Jr.,2002-03,-,5,0,-,0,-,0,-,1,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Hock, Katherine",152307,So.,2002-03,-,12,46,3.833,7,0.583,53,4.417,14,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Kyriacou, Jayna",309204,Fr.,2002-03,-,3,0,-,1,0.333,1,0.333,1,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Marra, Jessica",309201,Fr.,2002-03,-,12,5,0.417,1,0.083,6,0.500,5,-,-,-,-,-,-,-,-
Adelphi,3,2003,"McDermott, Rachel",309202,So.,2002-03,-,2,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Pagan, Jessica",152308,Jr.,2002-03,-,7,0,-,0,-,0,-,3,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Patano, Liz",309209,Fr.,2002-03,-,11,12,1.091,0,-,12,1.091,2,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Perez, Catherine",152309,Sr.,2002-03,-,12,15,1.250,23,1.917,38,3.167,24,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Pirone, Janine",309208,Fr.,2002-03,-,4,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Ruppert, Christie",152311,Sr.,2002-03,-,12,2,0.167,0,-,2,0.167,9,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Ryan, Marie",152312,Jr.,2002-03,-,12,8,0.667,4,0.333,12,1.000,12,-,-,-,-,-,-,-,-
Adelphi,3,2003,"Ryan, Kelly",309205,Fr.,2002-03,-,3,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-
