A&M-Corpus Christi,26172,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2014,"Aguirre, Desi Rae",1206385,Sr.,2013-14,-,12,0,-,1,0.083,1,0.083,6,0.500,1,0,0:00,0,-,0,-
Adams St.,929,2014,"Barfield, Qiana",1444722,So.,2013-14,-,8,7,0.875,0,-,7,0.875,8,1.000,6,2,0:00,0,-,0,-
Adams St.,929,2014,"Cheda, Kendra",1549313,Fr.,2013-14,-,14,31,2.214,4,0.286,35,2.500,10,0.714,2,0,0:00,0,-,0,-
Adams St.,929,2014,"Cousins, Sarah",1549312,Fr.,2013-14,-,14,0,-,0,-,0,-,22,1.571,1,5,0:00,0,-,0,-
Adams St.,929,2014,"Cox, Kate",1549306,Fr.,2013-14,-,11,3,0.273,1,0.091,4,0.364,2,0.182,3,0,0:00,0,-,0,-
Adams St.,929,2014,"Daly, Megan",1206382,Sr.,2013-14,-,14,4,0.286,4,0.286,8,0.571,17,1.214,8,2,0:00,0,-,0,-
Adams St.,929,2014,"Gramlich, Julia",1444723,So.,2013-14,-,14,15,1.071,2,0.143,17,1.214,39,2.786,25,9,0:00,0,-,0,-
Adams St.,929,2014,"Hazelton, Kimmy",1448709,Sr.,2013-14,-,14,0,-,0,-,0,-,16,1.143,0,4,0:00,0,-,0,-
Adams St.,929,2014,"Hillick, Kelly",1206368,Sr.,2013-14,-,14,0,-,0,-,0,-,12,0.857,1,0,0:00,0,-,0,-
Adams St.,929,2014,"Hisel, Amanda",1206377,Sr.,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2014,"Jones, Heather",1330206,Jr.,2013-14,-,14,6,0.429,7,0.500,13,0.929,7,0.500,0,2,0:00,0,-,0,-
Adams St.,929,2014,"Juarez, Marissa",1549309,Fr.,2013-14,-,12,0,-,0,-,0,-,11,0.917,1,1,0:00,0,-,0,-
Adams St.,929,2014,"Komatz, Grace",1444724,So.,2013-14,-,11,0,-,0,-,0,-,17,1.545,0,2,657:54,184,0.280,99,0.350
Adams St.,929,2014,"Kristiansen, Danica",1330207,Jr.,2013-14,-,3,0,-,0,-,0,-,5,1.667,0,0,179:28,43,0.240,17,0.283
Adams St.,929,2014,"Lowman, Kindred",1549310,Fr.,2013-14,-,11,3,0.273,2,0.182,5,0.455,9,0.818,6,3,0:00,0,-,0,-
Adams St.,929,2014,"McKissick, Melanie",1549311,Fr.,2013-14,-,14,30,2.143,6,0.429,36,2.571,48,3.429,40,13,0:00,0,-,0,-
Adams St.,929,2014,"O'Brien, Sarah",1549307,Fr.,2013-14,-,11,11,1.000,3,0.273,14,1.273,28,2.545,14,2,0:00,0,-,0,-
Adams St.,929,2014,"Stace, Aislinn",1444725,Sr.,2013-14,-,14,2,0.143,1,0.071,3,0.214,8,0.571,0,1,0:00,0,-,0,-
Adams St.,929,2014,"Teti, Samantha",1549308,Fr.,2013-14,-,9,0,-,0,-,0,-,10,1.111,0,3,0:00,0,-,0,-
Adelbert,506445,2014,-,0,-,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2014,"Aitkens, Rachel",1431088,So.,2013-14,-,22,11,0.500,3,0.136,14,0.636,6,0.273,5,3,0:00,0,-,0,-
Adelphi,3,2014,"Badalato, Natalie",1529648,Fr.,2013-14,-,1,0,-,0,-,0,-,0,-,0,0,0:00,0,-,0,-
Adelphi,3,2014,"Beier, Kate",1551801,---,2013-14,-,22,25,1.136,5,0.227,30,1.364,10,0.455,3,7,0:00,0,-,0,-
Adelphi,3,2014,"Brown, Meg",1529646,Sr.,2013-14,-,22,10,0.455,6,0.273,16,0.727,45,2.045,9,26,0:00,0,-,0,-
Adelphi,3,2014,"Crimi, Devan",1198573,Sr.,2013-14,-,22,83,3.773,52,2.364,135,6.136,39,1.773,2,32,0:00,0,-,0,-
Adelphi,3,2014,"Dempsey, Jordann",1198586,Sr.,2013-14,-,7,0,-,0,-,0,-,0,-,0,0,95:54,4,0.042,3,0.429
Adelphi,3,2014,"Froccaro, Alexa",1303326,Jr.,2013-14,-,22,74,3.364,29,1.318,103,4.682,30,1.364,12,12,0:00,0,-,0,-
Adelphi,3,2014,"Gallo, Gianna",1437549,So.,2013-14,-,21,0,-,0,-,0,-,6,0.286,4,4,0:00,0,-,0,-
Adelphi,3,2014,"Graham, Jen",1529649,Fr.,2013-14,-,22,0,-,1,0.045,1,0.045,26,1.182,3,12,0:00,0,-,0,-
Adelphi,3,2014,"Graziano, Jill",1529641,Fr.,2013-14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2014,"Hayes, Taylor",1420287,So.,2013-14,-,21,0,-,0,-,0,-,28,1.333,0,4,1147:03,92,0.080,73,0.442
Adelphi,3,2014,"Hedges, Laura",1198584,Sr.,2013-14,-,16,0,-,0,-,0,-,1,0.063,0,2,0:00,0,-,0,-
Adelphi,3,2014,"Jackson, Stefani",1198576,Sr.,2013-14,-,8,0,-,0,-,0,-,2,0.250,1,0,0:00,0,-,0,-
Adelphi,3,2014,"Jahelka, Jackie",1529643,Fr.,2013-14,-,22,61,2.773,12,0.545,73,3.318,20,0.909,3,12,0:00,0,-,0,-
Adelphi,3,2014,"Janelli, Lauren",1303327,Jr.,2013-14,-,22,0,-,1,0.045,1,0.045,26,1.182,7,22,0:00,0,-,0,-
Adelphi,3,2014,"Jaycox, Danielle",1303328,Jr.,2013-14,-,22,41,1.864,8,0.364,49,2.227,33,1.500,9,27,0:00,0,-,0,-
Adelphi,3,2014,"Keesling, Emily",1420284,So.,2013-14,-,21,17,0.810,3,0.143,20,0.952,6,0.286,3,3,0:00,0,-,0,-
Adelphi,3,2014,"Lamont, Alaina",1198571,Sr.,2013-14,-,9,6,0.667,1,0.111,7,0.778,1,0.111,1,1,0:00,0,-,0,-
Adelphi,3,2014,"Langston, Taylor",1437550,So.,2013-14,-,6,0,-,0,-,0,-,1,0.167,0,0,77:00,4,0.052,3,0.429
Adelphi,3,2014,"Mills, Felicia",1303330,Jr.,2013-14,-,22,5,0.227,0,-,5,0.227,14,0.636,179,8,0:00,0,-,0,-
Adelphi,3,2014,"Montano, Danielle",1437551,So.,2013-14,-,11,3,0.273,3,0.273,6,0.545,1,0.091,1,0,0:00,0,-,0,-
Adelphi,3,2014,"O'Brien, Rachel",1420283,So.,2013-14,-,22,42,1.909,28,1.273,70,3.182,18,0.818,2,8,0:00,0,-,0,-
Adelphi,3,2014,"Osmulski, Kelly",1529647,Fr.,2013-14,-,13,0,-,0,-,0,-,7,0.538,1,6,0:00,0,-,0,-
Adelphi,3,2014,"Richardson, Katy",1420285,So.,2013-14,-,9,1,0.111,1,0.111,2,0.222,1,0.111,0,1,0:00,0,-,0,-
Adelphi,3,2014,"Rosellini, Camille",1420288,So.,2013-14,-,22,0,-,0,-,0,-,44,2.000,37,18,0:00,0,-,0,-
Adelphi,3,2014,"Stoia, Nina",1431089,So.,2013-14,-,11,0,-,0,-,0,-,2,0.182,0,0,0:00,0,-,0,-
Adelphi,3,2014,"Vath, Kristen",1529645,Fr.,2013-14,-,1,0,-,0,-,0,-,0,-,0,0,0:00,0,-,0,-
Adelphi,3,2014,"Webber, Ryley",1529644,Fr.,2013-14,-,21,0,-,1,0.048,1,0.048,34,1.619,18,22,0:00,0,-,0,-
Adelphi,3,2014,"Williams, Jackie",1198575,Sr.,2013-14,-,22,2,0.091,0,-,2,0.091,57,2.591,59,33,0:00,0,-,0,-
Adelphi,3,2014,"Zalewski, Casey",1529642,Fr.,2013-14,-,6,0,-,0,-,0,-,1,0.167,0,1,0:00,0,-,0,-
Adrian,4,2014,"Barnes, Katie",1549621,So.,2013-14,-,7,1,0.143,0,-,1,0.143,1,0.143,0,0,0:00,0,-,0,-
Adrian,4,2014,"Caird, Jennifer",1549619,Fr.,2013-14,-,13,0,-,0,-,0,-,9,0.692,0,3,0:00,0,-,0,-
Adrian,4,2014,"Campbell, Christine",1549615,Fr.,2013-14,-,18,25,1.389,8,0.444,33,1.833,22,1.222,1,4,0:00,0,-,0,-
Adrian,4,2014,"Clapper, Amanda",1549620,Fr.,2013-14,-,13,0,-,0,-,0,-,5,0.385,0,6,0:00,0,-,0,-
Adrian,4,2014,"Connelly, Sarah",1549622,Sr.,2013-14,-,17,11,0.647,3,0.176,14,0.824,12,0.706,0,4,0:00,0,-,0,-
Adrian,4,2014,"DeSantis, Christina",1549616,Fr.,2013-14,-,15,2,0.133,3,0.200,5,0.333,3,0.200,2,2,0:00,0,-,0,-
Adrian,4,2014,"Dugan, Maddie",1211760,Sr.,2013-14,-,18,56,3.111,22,1.222,78,4.333,27,1.500,6,4,0:00,0,-,0,-
Adrian,4,2014,"Early, Hannah",1210344,Sr.,2013-14,-,18,70,3.889,11,0.611,81,4.500,42,2.333,77,13,0:00,0,-,0,-
Adrian,4,2014,"Hassle, Amanda",1549617,Fr.,2013-14,-,9,0,-,0,-,0,-,1,0.111,0,0,0:00,0,-,0,-
Adrian,4,2014,"Laflamme, Nichole",1448165,So.,2013-14,-,12,7,0.583,0,-,7,0.583,3,0.250,1,2,0:00,0,-,0,-
Adrian,4,2014,"Lemm, Lisa",1549624,Fr.,2013-14,-,8,0,-,0,-,0,-,4,0.500,1,1,0:00,0,-,0,-
Adrian,4,2014,"Parker, Nicol",1446054,Sr.,2013-14,-,16,0,-,0,-,0,-,19,1.188,1,11,0:00,0,-,0,-
Adrian,4,2014,"Plester, Brianna",1549623,Fr.,2013-14,-,18,59,3.278,21,1.167,80,4.444,51,2.833,189,21,0:00,0,-,0,-
Adrian,4,2014,"Reedy, Lydia",1446053,So.,2013-14,-,18,4,0.222,3,0.167,7,0.389,9,0.500,4,1,0:00,0,-,0,-
Adrian,4,2014,"Salas, Tashina",1446055,So.,2013-14,-,18,60,3.333,12,0.667,72,4.000,56,3.111,38,34,0:00,0,-,0,-
Adrian,4,2014,"Sandlin, Michelle",1549618,Jr.,2013-14,-,18,1,0.056,1,0.056,2,0.111,23,1.278,10,10,0:00,0,-,0,-
Adrian,4,2014,"Tait, Alicia",1549625,Fr.,2013-14,-,2,0,-,1,0.500,1,0.500,0,-,0,0,0:00,0,-,0,-
Adrian,4,2014,"Tehovnik, Jul",1210345,Sr.,2013-14,-,18,0,-,0,-,0,-,27,1.500,0,3,1080:00,196,0.181,120,0.380
Adrian,4,2014,"Van't Hof, Laurel",1215247,Sr.,2013-14,-,14,0,-,0,-,0,-,12,0.857,1,9,0:00,0,-,0,-
Agnes Scott,11324,2014,"Bates, Hallie",1550169,So.,2013-14,-,9,0,-,1,0.111,1,0.111,15,1.667,1,3,0:00,0,-,0,-
Agnes Scott,11324,2014,"Carr, Bria",1320186,Jr.,2013-14,-,8,1,0.125,0,-,1,0.125,5,0.625,1,3,0:00,0,-,0,-
Agnes Scott,11324,2014,"Cavens, Katrina",1550170,---,2013-14,-,9,0,-,0,-,0,-,11,1.222,2,2,0:00,0,-,0,-
