A&M-Corpus Christi,26172,2009,-,0,-,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2009,-,0,-,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2009,-,0,-,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2009,-,0,-,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2009,-,0,-,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2009,"Acker, Courtney",989420,Fr.,2008-09,-,18,0,-,1,0.056,1,0.056,17,0.944,-,-,-,-,-,-,-
Adelphi,3,2009,"Bass, Nicole",882555,So.,2008-09,-,16,2,0.125,0,-,2,0.125,3,0.188,-,-,-,-,-,-,-
Adelphi,3,2009,"Bennett, Laura",665649,Sr.,2008-09,-,11,3,0.273,2,0.182,5,0.455,8,0.727,-,-,-,-,-,-,-
Adelphi,3,2009,"Bogensberg, Jackie",779642,Jr.,2008-09,-,18,0,-,1,0.056,1,0.056,25,1.389,-,-,-,-,-,-,-
Adelphi,3,2009,"Bulkley, Melissa",779643,Jr.,2008-09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2009,"Burke, Holly",779644,Jr.,2008-09,-,17,26,1.529,2,0.118,28,1.647,15,0.882,-,-,-,-,-,-,-
Adelphi,3,2009,"Burke, Arielle",989421,Fr.,2008-09,-,6,1,0.167,0,-,1,0.167,0,-,-,-,-,-,-,-,-
Adelphi,3,2009,"Carter, Kaitlyn",882556,So.,2008-09,-,17,52,3.059,19,1.118,71,4.176,27,1.588,-,-,-,-,-,-,-
Adelphi,3,2009,"Ceraso, Michelle",882557,So.,2008-09,-,18,58,3.222,18,1.000,76,4.222,24,1.333,-,-,-,-,-,-,-
Adelphi,3,2009,"Cornelius, Lauren",779645,Jr.,2008-09,-,8,0,-,0,-,0,-,7,0.875,-,-,-,-,-,-,-
Adelphi,3,2009,"Devito, Erica",989422,Fr.,2008-09,-,18,70,3.889,18,1.000,88,4.889,24,1.333,-,-,-,-,-,-,-
Adelphi,3,2009,"Fitzpatrick, Caitlin",779646,Jr.,2008-09,-,18,0,-,0,-,0,-,30,1.667,-,-,14:39,73,4.980,128,0.637
Adelphi,3,2009,"Fox, Lauren",989423,Fr.,2008-09,-,3,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-
