A&M-Corpus Christi,26172,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2007,"Belle, Lauren",779641,Jr.,2006-07,-,6,0,-,0,-,0,-,2,0.333,-,-,-,-,-,-,-
Adelphi,3,2007,"Bennett, Laura",665649,So.,2006-07,-,7,2,0.286,0,-,2,0.286,0,-,-,-,-,-,-,-,-
Adelphi,3,2007,"Blume, Meghan",462016,Sr.,2006-07,-,15,27,1.800,6,0.400,33,2.200,26,1.733,-,-,-,-,-,-,-
Adelphi,3,2007,"Bogensberg, Jackie",779642,Fr.,2006-07,-,6,0,-,0,-,0,-,4,0.667,-,-,-,-,-,-,-
Adelphi,3,2007,"Bulkley, Melissa",779643,Fr.,2006-07,-,6,1,0.167,0,-,1,0.167,2,0.333,-,-,-,-,-,-,-
Adelphi,3,2007,"Burke, Holly",779644,Fr.,2006-07,-,15,11,0.733,2,0.133,13,0.867,15,1.000,-,-,-,-,-,-,-
Adelphi,3,2007,"Cornelius, Lauren",779645,Fr.,2006-07,-,6,0,-,0,-,0,-,3,0.500,-,-,-,-,-,-,-
Adelphi,3,2007,"Fitzpatrick, Caitlin",779646,Fr.,2006-07,-,10,0,-,0,-,0,-,7,0.700,-,-,3:45,34,9.053,52,0.605
Adelphi,3,2007,"Fronczak, Brittany",779647,Fr.,2006-07,-,12,4,0.333,2,0.167,6,0.500,5,0.417,-,-,-,-,-,-,-
Adelphi,3,2007,"Fucich, Jennifer",572176,Jr.,2006-07,-,15,0,-,0,-,0,-,14,0.933,-,-,-,-,-,-,-
Adelphi,3,2007,"Giordano, Lauren",462023,Sr.,2006-07,-,15,1,0.067,0,-,1,0.067,19,1.267,-,-,-,-,-,-,-
Adelphi,3,2007,"Grodotzke, Tara",462021,Sr.,2006-07,-,15,10,0.667,6,0.400,16,1.067,29,1.933,-,-,-,-,-,-,-
Adelphi,3,2007,"Hilbert, Caitlin",572175,Jr.,2006-07,-,15,0,-,1,0.067,1,0.067,22,1.467,-,-,-,-,-,-,-
Adelphi,3,2007,"Holz, Jeannine",665648,So.,2006-07,-,7,3,0.429,0,-,3,0.429,1,0.143,-,-,-,-,-,-,-
Adelphi,3,2007,"Kafarski, Danielle",779648,Fr.,2006-07,-,15,14,0.933,0,-,14,0.933,13,0.867,-,-,-,-,-,-,-
Adelphi,3,2007,"Kane, Lindsay",779649,Fr.,2006-07,-,9,0,-,0,-,0,-,3,0.333,-,-,-,-,-,-,-
Adelphi,3,2007,"Kozakiewicz, Christina",677400,So.,2006-07,-,1,0,-,0,-,0,-,0,-,-,-,0:15,0,-,1,1.000
Adelphi,3,2007,"Labosco, Alyssa",779650,Fr.,2006-07,-,9,3,0.333,0,-,3,0.333,1,0.111,-,-,-,-,-,-,-
Adelphi,3,2007,"Lein, Nicole",665651,So.,2006-07,-,15,1,0.067,0,-,1,0.067,14,0.933,-,-,-,-,-,-,-
Adelphi,3,2007,"Lieberman, Nicole",779651,Fr.,2006-07,-,12,7,0.583,0,-,7,0.583,4,0.333,-,-,-,-,-,-,-
Adelphi,3,2007,"Lopez, Lauren",462019,Sr.,2006-07,-,15,49,3.267,13,0.867,62,4.133,29,1.933,-,-,-,-,-,-,-
Adelphi,3,2007,"Lopez, Diana",462020,Sr.,2006-07,-,15,23,1.533,31,2.067,54,3.600,9,0.600,-,-,-,-,-,-,-
Adelphi,3,2007,"Lyons, Danielle",785363,Jr.,2006-07,-,1,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-
Adelphi,3,2007,"Maggiotta, Lisa",779652,Sr.,2006-07,-,11,10,0.909,1,0.091,11,1.000,4,0.364,-,-,-,-,-,-,-
Adelphi,3,2007,"Metelenis, Megan",779653,Jr.,2006-07,-,12,3,0.250,2,0.167,5,0.417,5,0.417,-,-,-,-,-,-,-
Adelphi,3,2007,"Murphy, Allyson",462022,Sr.,2006-07,-,14,0,-,0,-,0,-,15,1.071,-,-,11:14,96,8.543,102,0.515
Adelphi,3,2007,"Pingitore, Corinne",779654,Fr.,2006-07,-,6,0,-,2,0.333,2,0.333,0,-,-,-,-,-,-,-,-
Adelphi,3,2007,"Ray, Rachel",665647,So.,2006-07,-,15,38,2.533,33,2.200,71,4.733,29,1.933,-,-,-,-,-,-,-
Adelphi,3,2007,"Sanna, Jessica",779655,Fr.,2006-07,-,6,0,-,0,-,0,-,1,0.167,-,-,-,-,-,-,-
Adelphi,3,2007,"Smith, Kaitlin",785362,Fr.,2006-07,-,3,0,-,0,-,0,-,0,-,-,-,-,-,-,-,-
Adelphi,3,2007,"Sotcheff, Vanessa",779656,Fr.,2006-07,-,11,0,-,0,-,0,-,6,0.545,-,-,-,-,-,-,-
Adelphi,3,2007,"Tumulty, Allison",779657,Fr.,2006-07,-,14,27,1.929,2,0.143,29,2.071,16,1.143,-,-,-,-,-,-,-
Adelphi,3,2007,"Zahra, Joanna",779658,Fr.,2006-07,-,6,0,-,0,-,0,-,1,0.167,-,-,-,-,-,-,-
Adrian,4,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Agnes Scott,11324,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ala.-Huntsville,10,2007,-,0,-,2006-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
