year,team_name,team_id,opponent_name,opponent_id,game_date,team_score,opponent_score,location,neutral_site_location,game_length,attendance
2011,Adams St.,929,Colorado Col.,154,03/04/2011,2,16,Away,"",-,116
2011,Adams St.,929,Lindenwood (MO),,03/10/2011,3,22,Home,"",-,56
2011,Adams St.,929,Fort Lewis,1083,03/19/2011,2,24,Home,"",-,35
2011,Adams St.,929,Colorado Mesa,11416,03/26/2011,4,16,Away,"",-,322
2011,Adams St.,929,Converse,8935,03/28/2011,9,26,Neutral,"Aurora, CO",-,25
2011,Adams St.,929,Regis (CO),568,04/02/2011,3,19,Home,"",-,101
2011,Adams St.,929,Fort Lewis,1083,04/09/2011,1,20,Away,"",-,30
2011,Adams St.,929,Lenoir-Rhyne,1170,04/16/2011,2,16,Neutral,"Winter Park, FL",-,38
2011,Adams St.,929,Rollins,584,04/17/2011,1,18,Away,"",-,117
2011,Adams St.,929,Regis (CO),568,04/23/2011,0,20,Away,"",-,65
2011,Adams St.,929,Colorado Mesa,11416,05/07/2011,3,16,Home,"",-,74
2011,Adelphi,3,Rollins,584,02/22/2011,21,9,Away,"",-,0
2011,Adelphi,3,Philadelphia U.,543,03/12/2011,25,3,Home,"",-,100
2011,Adelphi,3,Le Moyne,349,03/23/2011,11,9,Away,"",-,119
2011,Adelphi,3,St. Anselm,593,03/26/2011,22,0,Home,"",-,147
2011,Adelphi,3,Dowling,2692,03/27/2011,20,12,Away,"",-,216
2011,Adelphi,3,Merrimack,410,03/30/2011,25,5,Home,"",-,227
2011,Adelphi,3,American Int'l,22,04/06/2011,22,0,Away,"",-,47
2011,Adelphi,3,Stonehill,682,04/09/2011,20,14,Home,"",-,431
2011,Adelphi,3,Assumption,36,04/12/2011,24,4,Home,"",-,0
2011,Adelphi,3,Saint Michael's,613,04/16/2011,24,2,Away,"",-,84
2011,Adelphi,3,Franklin Pierce,241,04/17/2011,24,3,Away,"",-,73
2011,Adelphi,3,Southern Conn. St.,658,04/20/2011,24,2,Away,"",-,64
2011,Adelphi,3,C.W. Post,362,04/22/2011,19,7,Away,"",-,734
2011,Adelphi,3,Bentley,56,04/23/2011,22,2,Home,"",-,373
2011,Adelphi,3,New Haven,470,04/27/2011,21,6,Home,"",-,461
2011,Adelphi,3,Southern N.H.,468,04/30/2011,24,3,Away,"",-,109
2011,Adelphi,3,Merrimack,410,05/07/2011,24,10,Home,"",-,237
2011,Adelphi,3,Le Moyne,349,05/08/2011,17,11,Home,"",-,337
2011,Adelphi,3,Le Moyne,349,05/21/2011,18,13,Home,"",-,754
2011,Adelphi,3,Limestone,1174,05/22/2011,17,4,Home,"",-,684
2011,Adrian,4,Chris. Newport,139,02/26/2011,17,18,Away,"",-,78
2011,Adrian,4,Drew,190,03/01/2011,8,9,Away,"",2 OT,119
2011,Adrian,4,Salisbury,622,03/02/2011,15,18,Away,"",-,120
2011,Adrian,4,Allegheny,19,03/11/2011,19,9,Home,"",-,166
2011,Adrian,4,Buffalo St.,85,03/13/2011,11,19,Home,"",-,125
2011,Adrian,4,Denison,182,03/14/2011,16,6,Home,"",-,80
2011,Adrian,4,Lynchburg,374,03/19/2011,16,10,Neutral,"Springfield, Ohio",-,40
2011,Adrian,4,Ohio Wesleyan,520,03/23/2011,24,9,Home,"",-,23
2011,Adrian,4,Carthage,121,03/26/2011,19,3,Away,"",-,50
2011,Adrian,4,North Central (IL),492,03/27/2011,20,2,Away,"",-,85
2011,Adrian,4,Concordia (WI),1036,03/27/2011,20,0,Away,"",-,45
2011,Adrian,4,Fredonia St.,242,04/01/2011,12,9,Away,"",-,65
2011,Adrian,4,Trine,30037,04/02/2011,21,4,Home,"",-,100
2011,Adrian,4,Mt. St. Joseph,8567,04/03/2011,23,1,Home,"",-,80
2011,Adrian,4,Whittier,781,04/09/2011,22,11,Neutral,"Sewanee, Tenn.",-,53
2011,Adrian,4,Sewanee,652,04/10/2011,24,14,Away,"",-,117
2011,Adrian,4,Fontbonne,11538,04/16/2011,20,3,Away,"",-,30
2011,Adrian,4,Wittenberg,806,04/19/2011,21,10,Away,"",-,147
2011,Adrian,4,North Central (IL),492,04/29/2011,22,4,Home,"",-,170
2011,Adrian,4,Carthage,121,04/30/2011,25,4,Home,"",-,200
2011,Adrian,4,Gettysburg,258,05/11/2011,10,25,Away,"",-,171
2011,Agnes Scott,11324,Millsaps,426,02/26/2011,11,14,Home,"",2 OT,50
2011,Agnes Scott,11324,Centre,132,02/27/2011,4,16,Home,"",-,60
2011,Agnes Scott,11324,Chris. Newport,139,03/02/2011,0,22,Home,"",-,25
2011,Agnes Scott,11324,Shenandoah,637,03/05/2011,3,16,Home,"",-,35
2011,Agnes Scott,11324,N.C. Wesleyan,491,03/12/2011,14,13,Away,"",-,77
2011,Agnes Scott,11324,Methodist,412,03/13/2011,9,18,Away,"",-,68
2011,Agnes Scott,11324,SCAD,16006,03/20/2011,6,17,Away,"",-,75
2011,Agnes Scott,11324,Shorter,,03/22/2011,15,19,Away,"",-,50
2011,Agnes Scott,11324,Greensboro,263,03/26/2011,5,23,Home,"",-,40
2011,Agnes Scott,11324,Ferrum,225,03/27/2011,4,14,Home,"",-,30
