A&M-Corpus Christi,26172,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2006,-,0,-,2005-06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2006,"Anselmin, Dawn",309206,Sr.,2005-06,-,17,38,2.235,34,2.000,72,4.235,29,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Bennett, Laura",665649,Fr.,2005-06,-,7,0,0.000,0,0.000,0,0.000,1,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Blume, Meghan",462016,Jr.,2005-06,-,17,25,1.471,15,0.882,40,2.353,46,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Cannata, Mary",309207,Sr.,2005-06,-,17,0,0.000,0,0.000,0,0.000,41,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Demasi, Melissa",309203,Sr.,2005-06,-,17,0,0.000,0,0.000,0,0.000,28,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Fucich, Jennifer",572176,So.,2005-06,-,10,0,0.000,0,0.000,0,0.000,2,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Giordano, Lauren",462023,Jr.,2005-06,-,15,1,0.067,0,0.000,1,0.067,17,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Grodotske, Tara",462021,Jr.,2005-06,-,17,18,1.059,14,0.824,32,1.882,51,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Hilbert, Caitlin",572175,So.,2005-06,-,6,1,0.167,0,0.000,1,0.167,3,-,-,-,-,-,0.000,-,0.000
Adelphi,3,2006,"Holz, Jeannine",665648,Fr.,2005-06,-,12,6,0.500,0,0.000,6,0.500,5,-,-,-,-,-,0.000,-,0.000
