A&M-Corpus Christi,26172,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Abilene Christian,2,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Academy of Art,30123,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adams St.,929,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelbert,506445,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Adelphi,3,2002,"Braich, Jassie",152299,Jr.,2001-02,-,11,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Cali, Dina",152300,Fr.,2001-02,-,15,5,0.333,0,0.000,5,0.333,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Campbell, Kim",152301,Sr.,2001-02,-,9,1,0.111,1,0.111,2,0.222,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Coiro, Josephine",152302,Fr.,2001-02,-,15,0,0.000,0,0.000,0,0.000,0,0.000,-,-,15:14,115,7.548,218,0.655
Adelphi,3,2002,"Fasano, Andrea",152303,So.,2001-02,-,15,2,0.133,1,0.067,3,0.200,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Fennessey, Leigh",152304,So.,2001-02,-,15,28,1.867,9,0.600,37,2.467,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Garone, Jennifer",152305,So.,2001-02,-,14,21,1.500,3,0.214,24,1.714,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Hill, Stephanie",152306,So.,2001-02,-,15,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Hock, Katherine",152307,Fr.,2001-02,-,15,53,3.533,7,0.467,60,4.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Pagan, Jessica",152308,So.,2001-02,-,15,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Perez, Catherine",152309,Jr.,2001-02,-,15,24,1.600,10,0.667,34,2.267,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Read, Melissa",152310,Sr.,2001-02,-,15,3,0.200,0,0.000,3,0.200,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Ruppert, Christie",152311,Jr.,2001-02,-,15,4,0.267,1,0.067,5,0.333,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Ryan, Marie",152312,So.,2001-02,-,15,3,0.200,16,1.067,19,1.267,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Smath, Lauren",152313,Fr.,2001-02,-,8,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Sulinki, Karen",152314,So.,2001-02,-,15,24,1.600,16,1.067,40,2.667,0,0.000,-,-,0:00,0,0.000,0,0.000
Adelphi,3,2002,"Valasquez, Evelin",152315,Fr.,2001-02,-,15,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Adrian,4,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Agnes Scott,11324,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Air Force,721,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Akron,5,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ala.-Huntsville,10,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama,8,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama A&M,6,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alabama St.,7,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alas. Anchorage,11,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alas. Fairbanks,12,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albany (NY),14,2002,"Adamo, Liz",138310,Sr.,2001-02,-,16,0,0.000,0,0.000,0,0.000,29,1.813,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Azrelyant, Rita",138308,So.,2001-02,-,2,0,0.000,0,0.000,0,0.000,1,0.500,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Beagle, Allison",138313,Sr.,2001-02,-,16,6,0.375,2,0.125,8,0.500,47,2.938,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Beltempo, Francine",138297,Fr.,2001-02,-,14,0,0.000,0,0.000,0,0.000,27,1.929,-,-,13:22,168,12.569,170,0.503
Albany (NY),14,2002,"Didomenico, Alexis",138301,So.,2001-02,-,16,31,1.938,6,0.375,37,2.313,40,2.500,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Esposito, Andrea",138300,Jr.,2001-02,-,16,21,1.313,21,1.313,42,2.625,32,2.000,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Ferrucci, Maria",138303,Jr.,2001-02,-,16,35,2.188,10,0.625,45,2.813,56,3.500,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Finnigan, Erin",138314,Sr.,2001-02,-,14,3,0.214,0,0.000,3,0.214,25,1.786,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Heilmann, Ashley",138309,Fr.,2001-02,-,11,1,0.091,3,0.273,4,0.364,10,0.909,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Heller, Amanda",138305,Jr.,2001-02,-,16,6,0.375,4,0.250,10,0.625,40,2.500,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Maresca, Colleen",138306,Jr.,2001-02,-,14,3,0.214,3,0.214,6,0.429,6,0.429,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Masse, Theresa",138304,Jr.,2001-02,-,16,10,0.625,3,0.188,13,0.813,52,3.250,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Michalenko, Elizabeth",138302,So.,2001-02,-,15,1,0.067,2,0.133,3,0.200,41,2.733,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Pemrick, Erin",138307,Jr.,2001-02,-,16,19,1.188,4,0.250,23,1.438,13,0.813,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Rajczak, Jenn",138311,Fr.,2001-02,-,14,12,0.857,8,0.571,20,1.429,15,1.071,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Rockwell, Holly",138312,Fr.,2001-02,-,9,0,0.000,0,0.000,0,0.000,4,0.444,-,-,0:00,0,0.000,0,0.000
Albany (NY),14,2002,"Talviste, Michelle",138298,Sr.,2001-02,-,6,0,0.000,0,0.000,0,0.000,5,0.833,-,-,2:37,37,14.140,38,0.507
Albany (NY),14,2002,"Tobar, Candy",138299,Fr.,2001-02,-,13,1,0.077,3,0.231,4,0.308,20,1.538,-,-,0:00,0,0.000,0,0.000
Albany St. (GA),13,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albertus Magnus,2798,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albion,15,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Albright,16,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alcorn,17,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alderson Broaddus,934,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Alfred,18,2002,"Botens, Christian",139837,Jr.,2001-02,-,0,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Burwell, Anora",139843,Jr.,2001-02,-,13,0,0.000,0,0.000,0,0.000,6,0.462,-,-,5:20,63,11.813,57,0.475
Alfred,18,2002,"Decsipkes, Lindsay",139830,Sr.,2001-02,-,16,31,1.938,32,2.000,63,3.938,49,3.063,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Dunster, Jessica",139828,So.,2001-02,-,15,2,0.133,0,0.000,2,0.133,12,0.800,-,-,10:40,133,12.469,152,0.533
Alfred,18,2002,"Fall, Morgana",139835,Fr.,2001-02,-,14,0,0.000,0,0.000,0,0.000,12,0.857,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Fank, Kimberly",139831,Jr.,2001-02,-,5,1,0.200,1,0.200,2,0.400,11,2.200,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Farrell, Kelly",139836,So.,2001-02,-,13,7,0.538,8,0.615,15,1.154,18,1.385,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Higgins, Sheilah",139840,Sr.,2001-02,-,16,27,1.688,26,1.625,53,3.313,28,1.750,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Jaromin, Andrea",139829,Jr.,2001-02,-,14,7,0.500,1,0.071,8,0.571,20,1.429,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"King, Mandi",139833,Fr.,2001-02,-,16,7,0.438,5,0.313,12,0.750,33,2.063,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Petrillo, Nikki",139838,Sr.,2001-02,-,16,2,0.125,0,0.000,2,0.125,85,5.313,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Sands, Erin",139842,Sr.,2001-02,-,16,6,0.375,1,0.063,7,0.438,32,2.000,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Sanford, Chris",139839,So.,2001-02,-,16,51,3.188,9,0.563,60,3.750,26,1.625,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Schinsing, Melissa",139841,Jr.,2001-02,-,16,0,0.000,0,0.000,0,0.000,4,0.250,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Sedgwick, Katie",139834,Jr.,2001-02,-,13,18,1.385,7,0.538,25,1.923,25,1.923,-,-,0:00,0,0.000,0,0.000
Alfred,18,2002,"Shapiro, Rachel",139832,Jr.,2001-02,-,16,0,0.000,0,0.000,0,0.000,17,1.063,-,-,0:00,0,0.000,0,0.000
Alfred St.,30170,2002,-,0,-,2001-02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Allegheny,19,2002,"Anderson, Joan",142139,So.,2001-02,-,14,11,0.786,1,0.071,12,0.857,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Chadwick-Rivinus, Phoebe",142137,Fr.,2001-02,-,13,0,0.000,1,0.077,1,0.077,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Coyle, Courtney",142148,Fr.,2001-02,-,14,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Geller, Liz",142143,Fr.,2001-02,-,14,32,2.286,13,0.929,45,3.214,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Lemmon, Ashley",142136,Fr.,2001-02,-,14,21,1.500,6,0.429,27,1.929,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Lubarski, Nina",142144,Fr.,2001-02,-,13,8,0.615,0,0.000,8,0.615,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Martin, Lauren",142141,Sr.,2001-02,-,14,18,1.286,7,0.500,25,1.786,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Mccatty, Lauren",142135,Jr.,2001-02,-,14,0,0.000,1,0.071,1,0.071,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Mccue, Devin",142142,Sr.,2001-02,-,14,20,1.429,7,0.500,27,1.929,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Mclaughlin, Beth",142146,So.,2001-02,-,14,0,0.000,0,0.000,0,0.000,0,0.000,-,-,14:12,157,11.056,119,0.431
Allegheny,19,2002,"Ozimek, Rebecca",142138,Jr.,2001-02,-,14,0,0.000,2,0.143,2,0.143,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Patsy, Maria",142145,Fr.,2001-02,-,14,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
Allegheny,19,2002,"Seaver, Tracy",142147,Fr.,2001-02,-,14,0,0.000,0,0.000,0,0.000,0,0.000,-,-,0:00,0,0.000,0,0.000
