230,13569,2015,1,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=13569,8,25957,New England,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=13569,12,"Fri, Jan 02",7:00 pm,8 - 12,,2563184,http://www.pointstreak.com/gamelive/?gameid=2563184,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563184,"",
230,13569,2015,2,38725,Edmonton,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38725&seasonid=13569,8,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=13569,9,"Sat, Jan 03",7:30 pm,8 - 9,,2563185,http://www.pointstreak.com/gamelive/?gameid=2563185,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563185,"",
230,13569,2015,3,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=13569,13,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=13569,12,"Sat, Jan 03",7:30 pm,13 - 12,,2563186,http://www.pointstreak.com/gamelive/?gameid=2563186,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563186,"",
230,13569,2015,4,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=13569,20,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=13569,13,"Sat, Jan 03",8:00 pm,20 - 13,,2563187,http://www.pointstreak.com/gamelive/?gameid=2563187,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563187,"",
230,13569,2015,5,523492,Vancouver,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=523492&seasonid=13569,18,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=13569,14,"Sat, Jan 03",9:00 pm,18 - 14,,2563188,http://www.pointstreak.com/gamelive/?gameid=2563188,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563188,"",
230,13569,2015,6,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=13569,7,25957,New England,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=13569,17,"Sat, Jan 10",7:00 pm,7 - 17,,2563189,http://www.pointstreak.com/gamelive/?gameid=2563189,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563189,"",
230,13569,2015,7,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=13569,16,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=13569,17,"Sat, Jan 10",9:00 pm,16 - 17,OT,2563190,http://www.pointstreak.com/gamelive/?gameid=2563190,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563190,"",
230,13569,2015,8,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=13569,14,38725,Edmonton,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38725&seasonid=13569,10,"Sat, Jan 10",9:00 pm,14 - 10,,2563191,http://www.pointstreak.com/gamelive/?gameid=2563191,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563191,"",
230,13569,2015,9,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=13569,20,523492,Vancouver,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=523492&seasonid=13569,11,"Sat, Jan 10",10:30 pm,20 - 11,,2563192,http://www.pointstreak.com/gamelive/?gameid=2563192,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563192,"",
230,13569,2015,10,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=13569,14,523492,Vancouver,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=523492&seasonid=13569,13,"Sat, Jan 17",10:00 pm,14 - 13,,2563193,http://www.pointstreak.com/gamelive/?gameid=2563193,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=2563193,"",
