230,2158,08,1,95414,White,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=95414&seasonid=2158,24,95415,Maroon,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=95415&seasonid=2158,12,"Fri, Aug 31",8:00 pm,24 - 12,,542818,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=542818,,"",
230,2158,08,"",95414,White,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=95414&seasonid=2158,,95415,Maroon,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=95415&seasonid=2158,,"Thu, Dec 06",1:35 pm,,,623726,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=623726,,"",
230,2158,08,"",107558,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=107558&seasonid=2158,12,107557,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=107557&seasonid=2158,17,"Sun, Dec 16",7:30 pm,12 - 17,,626938,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=626938,,"",
