230,1995,2008,1,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=1995,9,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=1995,10,"Sat, Dec 29",9:00 pm,9 - 10,,607738,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607738,,"",
230,1995,2008,2,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=1995,11,55915,Chicago,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=55915&seasonid=1995,9,"Sat, Jan 05",10:00 pm,11 - 9,,640126,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=640126,,"",
230,1995,2008,3,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=1995,12,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=1995,9,"Fri, Jan 11",7:30 pm,12 - 9,,607740,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607740,,"",
230,1995,2008,4,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=1995,17,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=1995,16,"Fri, Jan 11",7:30 pm,17 - 16,OT,607741,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607741,,"",
230,1995,2008,5,55915,Chicago,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=55915&seasonid=1995,11,25957,Philadelphia,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=1995,19,"Sat, Jan 12",7:30 pm,11 - 19,,607742,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607742,,"",
230,1995,2008,6,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=1995,14,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=1995,9,"Sat, Jan 12",7:35 pm,14 - 9,,607743,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607743,,"",
230,1995,2008,7,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=1995,4,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=1995,11,"Sat, Jan 12",8:00 pm,4 - 11,,607744,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607744,,"",
230,1995,2008,8,38725,Edmonton,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38725&seasonid=1995,11,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=1995,14,"Sat, Jan 12",9:00 pm,11 - 14,,607745,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607745,,"",
230,1995,2008,9,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=1995,13,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=1995,12,"Sat, Jan 12",9:30 pm,13 - 12,OT,607746,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607746,,"",
230,1995,2008,10,55916,New York,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=55916&seasonid=1995,14,38726,Portland,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38726&seasonid=1995,11,"Sat, Jan 12",10:30 pm,14 - 11,,607747,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=607747,,"",
