230,1322,2007,1,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=1322,15,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=1322,20,"Sat, Dec 30",9:00 pm,15 - 20,,360134,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360134,,"",
230,1322,2007,2,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=1322,10,38726,Portland,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38726&seasonid=1322,11,"Sat, Dec 30",10:00 pm,10 - 11,OT,360135,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360135,,"",
230,1322,2007,3,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=1322,10,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=1322,6,"Fri, Jan 05",9:30 pm,10 - 6,,360146,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360146,,"",
230,1322,2007,4,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=1322,14,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=1322,11,"Fri, Jan 05",10:30 pm,14 - 11,,360147,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360147,,"",
230,1322,2007,5,55916,New York,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=55916&seasonid=1322,12,55915,Chicago,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=55915&seasonid=1322,15,"Sat, Jan 06",8:30 pm,12 - 15,,360148,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360148,,"",
230,1322,2007,6,25957,Philadelphia,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=1322,12,38725,Edmonton,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38725&seasonid=1322,13,"Sat, Jan 06",9:00 pm,12 - 13,,360149,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360149,,"",
230,1322,2007,7,55916,New York,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=55916&seasonid=1322,14,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=1322,16,"Fri, Jan 12",7:30 pm,14 - 16,,360150,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360150,,"",
230,1322,2007,8,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=1322,17,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=1322,16,"Fri, Jan 12",9:30 pm,17 - 16,OT,360151,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360151,,"",
230,1322,2007,9,38726,Portland,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38726&seasonid=1322,14,25957,Philadelphia,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=1322,12,"Sat, Jan 13",7:30 pm,14 - 12,,360152,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360152,,"",
230,1322,2007,10,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=1322,6,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=1322,10,"Sat, Jan 13",7:35 pm,6 - 10,,360153,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360153,,"",
230,1322,2007,11,55915,Chicago,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=55915&seasonid=1322,11,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=1322,10,"Sat, Jan 13",8:00 pm,11 - 10,,360154,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360154,,"",
230,1322,2007,12,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=1322,13,38725,Edmonton,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38725&seasonid=1322,12,"Sat, Jan 13",9:00 pm,13 - 12,,360155,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360155,,"",
230,1322,2007,13,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=1322,10,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=1322,11,"Sat, Jan 13",9:00 pm,10 - 11,OT,360156,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360156,,"",
230,1322,2007,14,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=1322,14,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=1322,11,"Sat, Jan 13",10:30 pm,14 - 11,,360157,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360157,,"",
230,1322,2007,15,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=1322,10,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=1322,11,"Fri, Jan 19",8:00 pm,10 - 11,,360162,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360162,,"",
230,1322,2007,16,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=1322,16,38725,Edmonton,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38725&seasonid=1322,9,"Fri, Jan 19",9:00 pm,16 - 9,,360163,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360163,,"",
230,1322,2007,17,38726,Portland,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=38726&seasonid=1322,4,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=1322,11,"Fri, Jan 19",9:30 pm,4 - 11,,360164,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360164,,"",
230,1322,2007,18,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=1322,8,25957,Philadelphia,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=1322,9,"Sat, Jan 20",7:30 pm,8 - 9,,360165,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360165,,"",
230,1322,2007,19,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=1322,19,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=1322,15,"Sat, Jan 20",7:30 pm,19 - 15,,360166,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360166,,"",
230,1322,2007,20,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=1322,13,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=1322,22,"Sat, Jan 20",7:30 pm,13 - 22,,360167,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=360167,,"",
