230,686,2005,1,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=686,12,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=686,11,"Sat, Jan 01",7:35 pm,12 - 11,,184928,http://www.pointstreak.com/gamelive/?gameid=184928,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=184928,"",
230,686,2005,2,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=686,7,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=686,12,"Sat, Jan 01",9:00 pm,7 - 12,,184929,http://www.pointstreak.com/gamelive/?gameid=184929,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=184929,"",
230,686,2005,3,25957,Philadelphia,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=686,10,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=686,9,"Fri, Jan 07",7:30 pm,10 - 9,OT,185802,http://www.pointstreak.com/gamelive/?gameid=185802,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=185802,"",
230,686,2005,4,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=686,12,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=686,10,"Fri, Jan 07",9:30 pm,12 - 10,,169372,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169372,,"",
230,686,2005,5,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=686,15,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=686,13,"Fri, Jan 07",7:30 pm,15 - 13,,186224,http://www.pointstreak.com/gamelive/?gameid=186224,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=186224,"",
230,686,2005,6,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=686,16,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=686,15,"Sat, Jan 08",9:00 pm,16 - 15,,169375,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169375,,"",
230,686,2005,7,25957,Philadelphia,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25957&seasonid=686,10,25950,Anaheim,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25950&seasonid=686,13,"Sat, Jan 08",7:30 pm,10 - 13,,186236,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=186236,,"",
230,686,2005,8,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=686,14,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=686,10,"Sat, Jan 08",10:30 pm,14 - 10,,169376,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169376,,"",
230,686,2005,9,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=686,15,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=686,19,"Sat, Jan 15",7:30 pm,15 - 19,,169378,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169378,,"",
230,686,2005,10,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=686,9,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=686,8,"Sat, Jan 15",7:35 pm,9 - 8,OT,169377,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169377,,"",
230,686,2005,11,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=686,15,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=686,10,"Fri, Jan 21",7:30 pm,15 - 10,,186392,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=186392,,"",
230,686,2005,12,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=686,14,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=686,13,"Fri, Jan 21",7:30 pm,14 - 13,,188546,http://www.pointstreak.com/gamelive/?gameid=188546,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=188546,"",
230,686,2005,14,25955,Buffalo,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25955&seasonid=686,8,25953,Colorado,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25953&seasonid=686,11,"Sat, Jan 22",7:00 pm,8 - 11,,186240,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=186240,,"",
230,686,2005,15,25951,Arizona,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25951&seasonid=686,14,25952,Calgary,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25952&seasonid=686,15,"Sat, Jan 22",9:30 pm,14 - 15,,169382,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169382,,"",
230,686,2005,16,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=686,15,25950,Anaheim,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25950&seasonid=686,11,"Sat, Jan 22",10:30 pm,15 - 11,,169381,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169381,,"",
230,686,2005,17,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=686,9,25954,San Jose,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25954&seasonid=686,8,"Sat, Jan 22",7:30 pm,9 - 8,,186351,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=186351,,"",
230,686,2005,19,25958,Rochester,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25958&seasonid=686,15,25959,Toronto,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25959&seasonid=686,6,"Fri, Jan 28",7:30 pm,15 - 6,,186243,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=186243,,"",
230,686,2005,20,25950,Anaheim,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25950&seasonid=686,8,25956,Minnesota,http://nll_stats.stats.pointstreak.com/teamplayerstats.html?teamid=25956&seasonid=686,7,"Fri, Jan 28",8:30 pm,8 - 7,,169386,http://nll_stats.stats.pointstreak.com/boxscore.html?gameid=169386,,"",
