323,Summer 2014,11912,2014,1,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=11912,,"Ohio
							 15","",Charlotte,"",,,,15 - 8,final,"",
323,Summer 2014,11912,2014,2,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=11912,,"Denver
							 14","",Florida,"",,,,14 - 10,final,"",
323,Summer 2014,11912,2014,3,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=11912,,"Chesapeake
							 9","",Boston,"",,,,9 - 15,final,"",
323,Summer 2014,11912,2014,4,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=11912,,"Rochester 
							 15","",New York,"",,,,15 - 18,final,"",
323,Summer 2014,11912,2014,5,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=11912,,"Boston
							 7","",Rochester,"",,,,7 - 8,final,"",
323,Summer 2014,11912,2014,6,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=11912,,"Charlotte
							 8","",Florida,"",,,,8 - 11,final,"",
323,Summer 2014,11912,2014,7,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=11912,,"New York
							 11","",Chesapeake,"",,,,11 - 12	 OT,final,"",
323,Summer 2014,11912,2014,8,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=11912,,"Ohio
							 12","",Denver,"",,,,12 - 14,final,"",
323,Summer 2014,11912,2014,9,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=11912,,"New York
							 9","",Rochester,"",,,,9 - 15,final,"",
323,Summer 2014,11912,2014,10,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=11912,,"Chesapeake
							 7","",Charlotte,"",,,,7 - 12,final,"",
323,Summer 2014,11912,2014,11,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=11912,,"Denver
							 10","",Boston,"",,,,10 - 9	 OT,final,"",
323,Summer 2014,11912,2014,12,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=11912,,"Ohio
							 9","",Florida,"",,,,9 - 10,final,"",
323,Summer 2014,11912,2014,13,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=11912,,"Charlotte
							 6","",Boston,"",,,,6 - 14,final,"",
323,Summer 2014,11912,2014,14,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=11912,,"Florida
							 15","",Chesapeake,"",,,,15 - 12,final,"",
323,Summer 2014,11912,2014,15,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=11912,,"New York
							 11","",Ohio,"",,,,11 - 9,final,"",
323,Summer 2014,11912,2014,16,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=11912,,"Rochester 
							 8","",Denver,"",,,,8 - 14,final,"",
323,Summer 2014,11912,2014,17,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=11912,,"Boston
							 10","",New York,"",,,,10 - 11,final,"",
323,Summer 2014,11912,2014,18,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=11912,,"Charlotte
							 11","",Denver,"",,,,11 - 13,final,"",
323,Summer 2014,11912,2014,19,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=11912,,"Ohio
							 15","",Chesapeake,"",,,,15 - 11,final,"",
323,Summer 2014,11912,2014,20,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=11912,,"Florida
							 11","",Rochester,"",,,,11 - 18,final,"",
323,Summer 2014,11912,2014,21,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=11912,,"Chesapeake
							 7","",Rochester,"",,,,7 - 8	 2OT,final,"",
323,Summer 2014,11912,2014,22,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=11912,,"Boston
							 17","",Ohio,"",,,,17 - 16,final,"",
323,Summer 2014,11912,2014,23,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=11912,,"New York
							 8","",Florida,"",,,,8 - 11,final,"",
323,Summer 2014,11912,2014,24,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=11912,,"Denver
							 15","",Charlotte,"",,,,15 - 18,final,"",
323,Summer 2014,11912,2014,25,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=11912,,"Rochester 
							 13","",Ohio,"",,,,13 - 18,final,"",
323,Summer 2014,11912,2014,26,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=11912,,"Florida
							 13","",Charlotte,"",,,,13 - 14,final,"",
323,Summer 2014,11912,2014,27,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=11912,,"Boston
							 15","",Chesapeake,"",,,,15 - 16,final,"",
323,Summer 2014,11912,2014,28,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=11912,,"New York
							 11","",Denver,"",,,,11 - 16,final,"",
323,Summer 2014,11912,2014,29,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=11912,,"Rochester 
							 18","",Florida,"",,,,18 - 13,final,"",
323,Summer 2014,11912,2014,30,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=11912,,"Chesapeake
							 6","",Denver,"",,,,6 - 9,final,"",
323,Summer 2014,11912,2014,31,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=11912,,"Charlotte
							 12","",New York,"",,,,12 - 14,final,"",
323,Summer 2014,11912,2014,32,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=11912,,"Ohio
							 16","",Boston,"",,,,16 - 17	 OT,final,"",
323,Summer 2014,11912,2014,33,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=11912,,"Ohio
							 13","",New York,"",,,,13 - 19,final,"",
323,Summer 2014,11912,2014,34,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=11912,,"Chesapeake
							 18","",Florida,"",,,,18 - 11,final,"",
323,Summer 2014,11912,2014,35,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=11912,,"Boston
							 12","",Charlotte,"",,,,12 - 15,final,"",
323,Summer 2014,11912,2014,36,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=11912,,"Denver
							 14","",Rochester,"",,,,14 - 19,final,"",
323,Summer 2014,11912,2014,37,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=11912,,"Florida
							 11","",New York,"",,,,11 - 20,final,"",
323,Summer 2014,11912,2014,38,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=11912,,"Chesapeake
							 14","",Ohio,"",,,,14 - 16,final,"",
323,Summer 2014,11912,2014,39,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=11912,,"Boston
							 17","",Denver,"",,,,17 - 13,final,"",
