323,Summer 2007,1552,2007,1,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=1552,,"Boston
							 17","",Washington,"",,,,17 - 13,final,"",
323,Summer 2007,1552,2007,2,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=1552,,"Washington
							 11","",New Jersey,"",,,,11 - 10	 OT,final,"",
323,Summer 2007,1552,2007,3,,,,,53008,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53008&seasonid=1552,,"Philadelphia
							 13","",Boston,"",,,,13 - 9,final,"",
323,Summer 2007,1552,2007,4,,,,,53002,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53002&seasonid=1552,,"Los Angeles
							 20","",Chicago,"",,,,20 - 14,final,"",
323,Summer 2007,1552,2007,5,,,,,53003,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53003&seasonid=1552,,"San Francisco
							 14","",Denver,"",,,,14 - 21,final,"",
323,Summer 2007,1552,2007,6,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=1552,,"Boston
							 12","",Long Island,"",,,,12 - 16,final,"",
323,Summer 2007,1552,2007,7,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=1552,,"Washington
							 13","",Rochester,"",,,,13 - 12,final,"",
323,Summer 2007,1552,2007,8,,,,,53007,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53007&seasonid=1552,,"New Jersey
							 9","",Los Angeles,"",,,,9 - 15,final,"",
323,Summer 2007,1552,2007,9,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=1552,,"Long Island
							 14","",San Francisco,"",,,,14 - 12,final,"",
323,Summer 2007,1552,2007,10,,,,,53007,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53007&seasonid=1552,,"New Jersey
							 16","",Washington,"",,,,16 - 17	 OT,final,"",
323,Summer 2007,1552,2007,11,,,,,53009,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53009&seasonid=1552,,"Rochester
							 17","",Philadelphia,"",,,,17 - 21,final,"",
323,Summer 2007,1552,2007,12,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=1552,,"Denver
							 17","",Chicago,"",,,,17 - 19,final,"",
323,Summer 2007,1552,2007,13,,,,,53002,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53002&seasonid=1552,,"Los Angeles
							 14","",Boston,"",,,,14 - 19,final,"",
323,Summer 2007,1552,2007,14,,,,,53007,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53007&seasonid=1552,,"New Jersey
							 14","",Rochester,"",,,,14 - 21,final,"",
323,Summer 2007,1552,2007,15,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=1552,,"Long Island
							 15","",Washington,"",,,,15 - 18,final,"",
323,Summer 2007,1552,2007,16,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=1552,,"Boston
							 13","",Philadelphia,"",,,,13 - 16,final,"",
323,Summer 2007,1552,2007,17,,,,,53002,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53002&seasonid=1552,,"Los Angeles
							 15","",Denver,"",,,,15 - 18,final,"",
323,Summer 2007,1552,2007,18,,,,,53003,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53003&seasonid=1552,,"San Francisco
							 15","",Chicago,"",,,,15 - 14,final,"",
323,Summer 2007,1552,2007,19,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=1552,,"Washington
							 11","",Boston,"",,,,11 - 19,final,"",
323,Summer 2007,1552,2007,20,,,,,53008,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53008&seasonid=1552,,"Philadelphia
							 11","",Long Island,"",,,,11 - 16,final,"",
323,Summer 2007,1552,2007,21,,,,,53002,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53002&seasonid=1552,,"Los Angeles
							 14","",San Francisco,"",,,,14 - 13,final,"",
323,Summer 2007,1552,2007,22,,,,,53009,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53009&seasonid=1552,,"Rochester
							 27","",Denver,"",,,,27 - 26	 OT,final,"",
