323,Summer 2015,13736,2015,1,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=13736,,"Rochester 
							 10","",Charlotte,"",,,,10 - 9	 OT,final,"",
323,Summer 2015,13736,2015,2,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=13736,,"Denver
							 13","",Boston,"",,,,13 - 16,final,"",
323,Summer 2015,13736,2015,3,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=13736,,"Ohio
							 8","",New York,"",,,,8 - 14,final,"",
323,Summer 2015,13736,2015,4,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=13736,,"Denver
							 14","",Ohio,"",,,,14 - 13,final,"",
323,Summer 2015,13736,2015,5,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=13736,,"New York
							 19","",Rochester,"",,,,19 - 9,final,"",
323,Summer 2015,13736,2015,6,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=13736,,"Florida
							 8","",Chesapeake,"",,,,8 - 12,final,"",
323,Summer 2015,13736,2015,7,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=13736,,"Chesapeake
							 15","",Florida,"",,,,15 - 11,final,"",
323,Summer 2015,13736,2015,8,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=13736,,"Charlotte
							 12","",Boston,"",,,,12 - 11	 OT,final,"",
323,Summer 2015,13736,2015,9,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=13736,,"Rochester 
							 12","",New York,"",,,,12 - 14,final,"",
323,Summer 2015,13736,2015,10,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=13736,,"Florida
							 9","",Rochester,"",,,,9 - 10	 OT,final,"",
323,Summer 2015,13736,2015,13,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=13736,,"Charlotte
							 12","",Denver,"",,,,12 - 15,final,"",
323,Summer 2015,13736,2015,11,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=13736,,"Ohio
							 12","",Chesapeake,"",,,,12 - 9,final,"",
323,Summer 2015,13736,2015,12,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=13736,,"New York
							 15","",Boston,"",,,,15 - 14,final,"",
323,Summer 2015,13736,2015,14,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=13736,,"Boston
							 12","",New York,"",,,,12 - 15,final,"",
323,Summer 2015,13736,2015,15,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=13736,,"Ohio
							 12","",Florida,"",,,,12 - 15,final,"",
323,Summer 2015,13736,2015,16,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=13736,,"Denver
							 12","",Rochester,"",,,,12 - 15,final,"",
323,Summer 2015,13736,2015,17,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=13736,,"Chesapeake
							 14","",Charlotte,"",,,,14 - 10,final,"",
323,Summer 2015,13736,2015,18,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=13736,,"Chesapeake
							 14","",New York,"",,,,14 - 15,final,"",
323,Summer 2015,13736,2015,19,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=13736,,"Denver
							 15","",Florida,"",,,,15 - 12,final,"",
323,Summer 2015,13736,2015,20,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=13736,,"Charlotte
							 10","",Ohio,"",,,,10 - 14,final,"",
323,Summer 2015,13736,2015,21,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=13736,,"Rochester 
							 16","",Boston,"",,,,16 - 17	 OT,final,"",
323,Summer 2015,13736,2015,22,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=13736,,"Boston
							 19","",Charlotte,"",,,,19 - 13,final,"",
323,Summer 2015,13736,2015,23,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=13736,,"Florida
							 12","",Ohio,"",,,,12 - 20,final,"",
323,Summer 2015,13736,2015,24,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=13736,,"Chesapeake
							 10","",Denver,"",,,,10 - 17,final,"",
323,Summer 2015,13736,2015,25,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=13736,,"Ohio
							 18","",Denver,"",,,,18 - 12,final,"",
323,Summer 2015,13736,2015,26,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=13736,,"Florida
							 9","",Boston,"",,,,9 - 13,final,"",
323,Summer 2015,13736,2015,27,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=13736,,"New York
							 21","",Charlotte,"",,,,21 - 16,final,"",
323,Summer 2015,13736,2015,28,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=13736,,"Rochester 
							 15","",Chesapeake,"",,,,15 - 11,final,"",
323,Summer 2015,13736,2015,29,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=13736,,"Ohio
							 14","",Charlotte,"",,,,14 - 12,final,"",
323,Summer 2015,13736,2015,30,,,,,473900,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=473900&seasonid=13736,,"Florida
							 11","",New York,"",,,,11 - 18,final,"",
323,Summer 2015,13736,2015,32,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=13736,,"Denver
							 12","",Chesapeake,"",,,,12 - 15,final,"",
323,Summer 2015,13736,2015,31,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=13736,,"Boston
							 6","",Rochester,"",,,,6 - 13,final,"",
323,Summer 2015,13736,2015,33,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=13736,,"Boston
							 19","",Florida,"",,,,19 - 18,final,"",
323,Summer 2015,13736,2015,34,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=13736,,"Charlotte
							 13","",New York,"",,,,13 - 12,final,"",
323,Summer 2015,13736,2015,35,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=13736,,"Chesapeake
							 12","",Ohio,"",,,,12 - 11	 OT,final,"",
323,Summer 2015,13736,2015,36,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=13736,,"Rochester 
							 21","",Denver,"",,,,21 - 22	 OT,final,"",
323,Summer 2015,13736,2015,37,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=13736,,"New York
							 12","",Florida,"",,,,12 - 16,final,"",
