323,Summer 2010,5244,2010,1,53001,Denver,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=5244,13,53005,Boston,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=5244,16,"Sat, May 15",7:00 pm,13 - 16,,1216673,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216673,,"",
323,Summer 2010,5244,2010,2,53006,Long Island,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=5244,8,53004,Chesapeake,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=5244,16,"Sat, May 15",7:00 pm,8 - 16,,1216674,http://www.pointstreak.com/flashapp/index_hockey_new.html?gameid=1216674,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216674,"",
323,Summer 2010,5244,2010,3,183349,Toronto,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=183349&seasonid=5244,9,52999,Chicago,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=5244,16,"Sun, May 16",3:00 pm,9 - 16,,1216675,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216675,,"",
323,Summer 2010,5244,2010,4,53004,Chesapeake,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=5244,25,183349,Toronto,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=183349&seasonid=5244,12,"Sat, May 22",2:00 pm,25 - 12,,1216676,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216676,,"",
323,Summer 2010,5244,2010,5,52999,Chicago,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=5244,15,53005,Boston,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=5244,17,"Sat, May 22",7:00 pm,15 - 17,,1216677,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216677,,"",
323,Summer 2010,5244,2010,6,53006,Long Island,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=5244,10,53001,Denver,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=5244,13,"Sat, May 22",9:00 pm,10 - 13,,1216678,http://www.pointstreak.com/flashapp/index_hockey_new.html?gameid=1216678,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216678,"",
323,Summer 2010,5244,2010,7,53005,Boston,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=5244,11,53006,Long Island,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=5244,13,"Thu, May 27",7:30 pm,11 - 13,,1216679,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216679,,"",
323,Summer 2010,5244,2010,9,183349,Toronto,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=183349&seasonid=5244,12,53001,Denver,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=5244,15,"Sat, May 29",9:00 pm,12 - 15,,1216681,http://www.pointstreak.com/flashapp/index_hockey_new.html?gameid=1216681,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216681,"",
323,Summer 2010,5244,2010,8,53004,Chesapeake,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=5244,14,52999,Chicago,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=5244,17,"Sun, May 30",4:00 pm,14 - 17,,1216680,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216680,,"",
323,Summer 2010,5244,2010,10,53005,Boston,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=5244,14,53004,Chesapeake,http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=5244,17,"Fri, Jun 04",7:30 pm,14 - 17,,1216682,http://www.pointstreak.com/flashapp/index_hockey_new.html?gameid=1216682,http://mll.stats.pointstreak.com/boxscore.html?gameid=1216682,"",
