323,Summer 2012,8519,2012,1,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=8519,,"Rochester 
							 3","",Boston,"",,,,3 - 15,final,"",
323,Summer 2012,8519,2012,2,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=8519,,"Denver
							 21","",Charlotte,"",,,,21 - 12,final,"",
323,Summer 2012,8519,2012,3,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=8519,,"Chesapeake
							 13","",Long Island,"",,,,13 - 11,final,"",
323,Summer 2012,8519,2012,4,,,,,361258,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361258&seasonid=8519,,"Charlotte
							 12","",Boston,"",,,,12 - 20,final,"",
323,Summer 2012,8519,2012,5,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=8519,,"Ohio
							 11","",Chesapeake,"",,,,11 - 23,final,"",
323,Summer 2012,8519,2012,6,,,,,183349,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=183349&seasonid=8519,,"Hamilton
							 6","",Denver,"",,,,6 - 15,final,"",
323,Summer 2012,8519,2012,7,,,,,183349,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=183349&seasonid=8519,,"Hamilton
							 9","",Boston,"",,,,9 - 18,final,"",
323,Summer 2012,8519,2012,8,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=8519,,"Ohio
							 15","",Charlotte,"",,,,15 - 18,final,"",
323,Summer 2012,8519,2012,9,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=8519,,"Rochester 
							 12","",Chesapeake,"",,,,12 - 8,final,"",
323,Summer 2012,8519,2012,10,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=8519,,"Long Island 
							 11","",Denver,"",,,,11 - 19,final,"",
323,Summer 2012,8519,2012,11,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=8519,,"Chesapeake
							 20","",Hamilton,"",,,,20 - 7,final,"",
323,Summer 2012,8519,2012,12,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=8519,,"Long Island 
							 10","",Charlotte,"",,,,10 - 9,final,"",
323,Summer 2012,8519,2012,14,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=8519,,"Boston
							 17","",Denver,"",,,,17 - 10,final,"",
323,Summer 2012,8519,2012,13,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=8519,,"Rochester 
							 10","",Ohio,"",,,,10 - 16,final,"",
323,Summer 2012,8519,2012,15,,,,,361259,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=361259&seasonid=8519,,"Ohio
							 10","",Long Island,"",,,,10 - 20,final,"",
323,Summer 2012,8519,2012,16,,,,,53005,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53005&seasonid=8519,,"Boston
							 16","",Rochester,"",,,,16 - 17	 OT,final,"",
323,Summer 2012,8519,2012,17,,,,,183349,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=183349&seasonid=8519,,"Hamilton
							 18","",Charlotte,"",,,,18 - 17,final,"",
