323,Summer 2008,2483,2008,1,,,,,53009,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53009&seasonid=2483,,"Rochester
							 16","",Long Island,"",,,,16 - 10,final,"",
323,Summer 2008,2483,2008,2,,,,,53007,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53007&seasonid=2483,,"New Jersey
							 9","",Boston,"",,,,9 - 13,final,"",
323,Summer 2008,2483,2008,3,,,,,53002,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53002&seasonid=2483,,"Los Angeles
							 12","",Denver,"",,,,12 - 22,final,"",
323,Summer 2008,2483,2008,4,,,,,53004,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53004&seasonid=2483,,"Washington
							 12","",Barrage,"",,,,12 - 17,final,"",
323,Summer 2008,2483,2008,5,,,,,53003,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53003&seasonid=2483,,"San Francisco
							 9","",Chicago,"",,,,9 - 10,final,"",
323,Summer 2008,2483,2008,6,,,,,53009,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53009&seasonid=2483,,"Rochester
							 17","",Boston,"",,,,17 - 14,final,"",
323,Summer 2008,2483,2008,7,,,,,53001,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53001&seasonid=2483,,"Denver
							 16","",Washington,"",,,,16 - 17,final,"",
323,Summer 2008,2483,2008,9,,,,,52999,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=52999&seasonid=2483,,"Chicago
							 9","",Los Angeles,"",,,,9 - 10,final,"",
323,Summer 2008,2483,2008,8,,,,,53006,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53006&seasonid=2483,,"Long Island
							 12","",Barrage,"",,,,12 - 18,final,"",
323,Summer 2008,2483,2008,11,,,,,53007,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53007&seasonid=2483,,"New Jersey
							 11","",Denver,"",,,,11 - 19,final,"",
323,Summer 2008,2483,2008,12,,,,,53002,"",http://mll.stats.pointstreak.com/teamplayerstats.html?teamid=53002&seasonid=2483,,"Los Angeles
							 17","",San Francisco,"",,,,17 - 13,final,"",
