year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2015	12121	1	721	Air Force	41	1538723	Accardi, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1538723	""	So	6	0
2015	12121	1	721	Air Force	51	1538724	Albyn, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1538724	""	So	0	0
2015	12121	1	721	Air Force	26	1428715	Allen, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1428715	""	Jr	15	11
2015	12121	1	721	Air Force	19	1538725	Anigian, Barrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1538725	""	So	10	2
2015	12121	1	721	Air Force	22	1428714	Brown, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1428714	""	Jr	5	3
2015	12121	1	721	Air Force	0	1313067	Burgess, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313067	""	Sr	4	0
2015	12121	1	721	Air Force	3	1313068	Burke, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313068	""	Sr	15	14
2015	12121	1	721	Air Force	29	1538727	Carr, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1538727	""	So	8	0
2015	12121	1	721	Air Force	33	1428719	Coleman, Brenden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1428719	""	Jr	2	0
2015	12121	1	721	Air Force	9	1428721	Collier, Shelton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1428721	""	Jr	9	0
2015	12121	1	721	Air Force	21	1313070	Dreyer, Keith	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313070	""	Sr	15	15
2015	12121	1	721	Air Force	50	1428728	Duenes, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1428728	""	Jr	8	0
2015	12121	1	721	Air Force	11	1656150	Forrest, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656150	""	Fr	4	0
2015	12121	1	721	Air Force	16	1656153	Goldstein, Chuck	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656153	""	Fr	8	0
2015	12121	1	721	Air Force	6	1428725	Gouchoe, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1428725	""	Jr	14	13
2015	12121	1	721	Air Force	37	1656159	Gould, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656159	""	Fr	12	0
2015	12121	1	721	Air Force	5	1313071	Gunter, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313071	""	Sr	13	6
2015	12121	1	721	Air Force	18	1313072	Hruby, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313072	""	Sr	15	3
2015	12121	1	721	Air Force	4	1656148	Hruby, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1656148	""	Fr	15	15
2015	12121	1	721	Air Force	15	1313073	Jackson, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12121&stats_player_seq=1313073	""	Sr	6	1
