sport_code	year	year_id	division_id	team_id	team_name	team_url
MLA	2010	10301	1	721	Air Force	http://stats.ncaa.org/team/721/10301
MLA	2010	10301	1	14	Albany (NY)	http://stats.ncaa.org/team/14/10301
MLA	2010	10301	1	725	Army West Point	http://stats.ncaa.org/team/725/10301
MLA	2010	10301	1	52	Bellarmine	http://stats.ncaa.org/team/52/10301
MLA	2010	10301	1	62	Binghamton	http://stats.ncaa.org/team/62/10301
MLA	2010	10301	1	80	Brown	http://stats.ncaa.org/team/80/10301
MLA	2010	10301	1	81	Bryant	http://stats.ncaa.org/team/81/10301
MLA	2010	10301	1	83	Bucknell	http://stats.ncaa.org/team/83/10301
MLA	2010	10301	1	116	Canisius	http://stats.ncaa.org/team/116/10301
MLA	2010	10301	1	153	Colgate	http://stats.ncaa.org/team/153/10301
MLA	2010	10301	1	167	Cornell	http://stats.ncaa.org/team/167/10301
MLA	2010	10301	1	172	Dartmouth	http://stats.ncaa.org/team/172/10301
MLA	2010	10301	1	180	Delaware	http://stats.ncaa.org/team/180/10301
MLA	2010	10301	1	183	Denver	http://stats.ncaa.org/team/183/10301
MLA	2010	10301	1	184	Detroit Mercy	http://stats.ncaa.org/team/184/10301
MLA	2010	10301	1	191	Drexel	http://stats.ncaa.org/team/191/10301
MLA	2010	10301	1	193	Duke	http://stats.ncaa.org/team/193/10301
MLA	2010	10301	1	220	Fairfield	http://stats.ncaa.org/team/220/10301
MLA	2010	10301	1	251	Georgetown	http://stats.ncaa.org/team/251/10301
MLA	2010	10301	1	272	Hartford	http://stats.ncaa.org/team/272/10301
MLA	2010	10301	1	275	Harvard	http://stats.ncaa.org/team/275/10301
MLA	2010	10301	1	282	Hobart and William Smith	http://stats.ncaa.org/team/282/10301
MLA	2010	10301	1	283	Hofstra	http://stats.ncaa.org/team/283/10301
MLA	2010	10301	1	285	Holy Cross	http://stats.ncaa.org/team/285/10301
MLA	2010	10301	1	316	Jacksonville	http://stats.ncaa.org/team/316/10301
MLA	2010	10301	1	322	Johns Hopkins	http://stats.ncaa.org/team/322/10301
MLA	2010	10301	1	342	Lafayette	http://stats.ncaa.org/team/342/10301
MLA	2010	10301	1	352	Lehigh	http://stats.ncaa.org/team/352/10301
MLA	2010	10301	1	369	Loyola Maryland	http://stats.ncaa.org/team/369/10301
MLA	2010	10301	1	381	Manhattan	http://stats.ncaa.org/team/381/10301
MLA	2010	10301	1	386	Marist	http://stats.ncaa.org/team/386/10301
MLA	2010	10301	1	392	Maryland	http://stats.ncaa.org/team/392/10301
MLA	2010	10301	1	400	Massachusetts	http://stats.ncaa.org/team/400/10301
MLA	2010	10301	1	450	Mt. St. Mary's	http://stats.ncaa.org/team/450/10301
MLA	2010	10301	1	726	Navy	http://stats.ncaa.org/team/726/10301
MLA	2010	10301	1	457	North Carolina	http://stats.ncaa.org/team/457/10301
MLA	2010	10301	1	513	Notre Dame	http://stats.ncaa.org/team/513/10301
MLA	2010	10301	1	518	Ohio St.	http://stats.ncaa.org/team/518/10301
MLA	2010	10301	1	540	Penn	http://stats.ncaa.org/team/540/10301
MLA	2010	10301	1	539	Penn St.	http://stats.ncaa.org/team/539/10301
MLA	2010	10301	1	1320	Presbyterian	http://stats.ncaa.org/team/1320/10301
MLA	2010	10301	1	554	Princeton	http://stats.ncaa.org/team/554/10301
MLA	2010	10301	1	556	Providence	http://stats.ncaa.org/team/556/10301
MLA	2010	10301	1	562	Quinnipiac	http://stats.ncaa.org/team/562/10301
MLA	2010	10301	1	579	Robert Morris	http://stats.ncaa.org/team/579/10301
MLA	2010	10301	1	587	Rutgers	http://stats.ncaa.org/team/587/10301
MLA	2010	10301	1	590	Sacred Heart	http://stats.ncaa.org/team/590/10301
MLA	2010	10301	1	606	Saint Joseph's	http://stats.ncaa.org/team/606/10301
MLA	2010	10301	1	639	Siena	http://stats.ncaa.org/team/639/10301
MLA	2010	10301	1	603	St. John's (NY)	http://stats.ncaa.org/team/603/10301
MLA	2010	10301	1	683	Stony Brook	http://stats.ncaa.org/team/683/10301
MLA	2010	10301	1	688	Syracuse	http://stats.ncaa.org/team/688/10301
MLA	2010	10301	1	711	Towson	http://stats.ncaa.org/team/711/10301
MLA	2010	10301	1	391	UMBC	http://stats.ncaa.org/team/391/10301
MLA	2010	10301	1	741	VMI	http://stats.ncaa.org/team/741/10301
MLA	2010	10301	1	738	Vermont	http://stats.ncaa.org/team/738/10301
MLA	2010	10301	1	739	Villanova	http://stats.ncaa.org/team/739/10301
MLA	2010	10301	1	746	Virginia	http://stats.ncaa.org/team/746/10301
MLA	2010	10301	1	748	Wagner	http://stats.ncaa.org/team/748/10301
MLA	2010	10301	1	813	Yale	http://stats.ncaa.org/team/813/10301
