year	year_id	division_id	team_id	team_name	player_id	player_name	player_url	class_year	position	goals	assists	points	shots	sog	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	pen	pen_time	g_min	goals_allowed	saves	w	l	t	rc	yc	clears	att	clear_pct
2014	11580	1	721	Air Force	-	TEAM	-	-	-	-	10	""	""	""	""	""	""	""	""	""	""	""	""	18	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2014	11580	1	721	Air Force	-	Totals	-	-	-	-	17	""	199	109	308	698	0.285	375	0.537	11	20	3	495	203	106	204	413	0.494	57	3,090	""	""	61,200	160	9.412	154	0.490	""	""	229	270	0.848
2014	11580	1	721	Air Force	-	Opponent Totals	-	-	-	-	17	""	160	98	258	531	0.301	314	0.591	6	21	""	496	244	99	209	413	0.506	52	2,490	""	""	61,200	199	11.706	176	0.469	""	""	229	278	0.824
2014	11580	1	14	Albany (NY)	-	TEAM	-	-	-	-	10	""	""	""	""	""	""	""	""	""	""	""	""	5	""	""	""	""	5	210	1	""	57	1	63.158	""	""	""	""	""	""	""
2014	11580	1	14	Albany (NY)	-	Totals	-	-	-	-	18	""	287	169	456	759	0.378	475	0.626	12	32	3	528	241	139	226	551	0.410	76	3,720	""	""	64,954	204	11.306	244	0.545	""	""	330	370	0.892
2014	11580	1	14	Albany (NY)	-	Opponent Totals	-	-	-	-	18	""	204	102	306	759	0.269	448	0.590	6	27	2	631	266	136	325	551	0.590	78	3,870	""	""	64,954	287	15.907	188	0.396	""	""	250	316	0.791
2014	11580	1	725	Army West Point	-	TEAM	-	-	-	-	8	""	""	""	""	""	""	""	""	""	""	""	1	12	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2014	11580	1	725	Army West Point	-	Totals	-	-	-	-	14	""	142	78	220	523	0.272	282	0.539	9	13	""	380	181	98	154	288	0.535	48	2,130	""	""	50,577	101	7.189	119	0.541	""	""	203	242	0.839
2014	11580	1	725	Army West Point	-	Opponent Totals	-	-	-	-	14	""	101	50	151	389	0.260	220	0.566	5	15	""	358	211	78	134	288	0.465	44	2,190	""	""	50,577	142	10.107	140	0.496	""	""	217	254	0.854
2014	11580	1	52	Bellarmine	-	TEAM	-	-	-	-	11	""	""	""	""	""	""	""	""	""	""	""	""	11	3	""	""	""	4	150	""	""	""	""	""	""	""	""	""	""	""	""
2014	11580	1	52	Bellarmine	-	Totals	-	-	-	-	12	""	113	69	182	460	0.246	258	0.561	7	12	1	293	176	107	102	254	0.402	50	2,400	""	""	43,372	103	8.549	119	0.536	""	""	221	240	0.921
2014	11580	1	52	Bellarmine	-	Opponent Totals	-	-	-	-	12	""	103	57	160	409	0.252	222	0.543	5	16	""	331	211	90	152	254	0.598	48	2,370	""	""	43,372	113	9.379	145	0.562	""	""	183	221	0.828
2014	11580	1	62	Binghamton	-	TEAM	-	-	-	-	3	""	""	""	""	""	""	""	""	""	""	""	""	5	""	""	""	""	2	60	""	""	""	""	""	""	""	""	""	""	""	""
2014	11580	1	62	Binghamton	-	Totals	-	-	-	-	15	""	143	91	234	502	0.285	308	0.614	7	25	""	390	181	103	163	352	0.463	51	2,280	""	""	54,190	159	10.563	151	0.487	""	""	225	249	0.904
2014	11580	1	62	Binghamton	-	Opponent Totals	-	-	-	-	15	""	159	84	243	535	0.297	310	0.579	8	22	2	454	208	83	189	352	0.537	61	2,820	""	""	54,190	143	9.500	165	0.536	""	""	185	201	0.920
2014	11580	1	68	Boston U.	-	TEAM	-	-	-	-	9	""	""	""	""	""	""	""	""	""	""	""	""	11	""	""	""	""	4	180	""	""	""	""	""	""	""	""	""	""	""	""
2014	11580	1	68	Boston U.	-	Totals	-	-	-	-	14	""	101	64	165	462	0.219	247	0.535	2	22	2	367	265	105	165	301	0.548	58	2,670	""	""	50,400	154	11.000	173	0.529	""	""	186	242	0.769
