year	year_id	division_id	team_id	team_name	player_id	player_name	player_url	class_year	position	goals	assists	points	shots	sog	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	pen	pen_time	g_min	goals_allowed	saves	w	l	t	rc	yc	clears	att	clear_pct
2016	12380	2	929	Adams St.	-	TEAM	-	-	-	-	11	""	""	""	0	""	""	2	""	""	""	""	1	33	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	2	929	Adams St.	-	Totals	-	-	-	-	14	""	95	61	156	409	0.232	210	0.513	4	12	1	269	263	84	98	297	0.330	51	2,730	""	""	50,377	152	10.862	207	0.577	""	""	239	284	0.842
2016	12380	2	929	Adams St.	-	Opponent Totals	-	-	-	-	14	""	152	99	251	590	0.258	359	0.608	10	14	2	380	230	99	199	297	0.670	56	2,520	""	""	50,377	95	6.789	115	0.548	""	""	199	235	0.847
2016	12380	2	3	Adelphi	-	TEAM	-	-	-	-	11	""	""	""	0	""	""	""	""	""	""	""	1	8	""	""	""	""	7	210	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	2	3	Adelphi	-	Totals	-	-	-	-	17	""	250	138	388	766	0.326	484	0.632	12	26	2	660	280	142	334	484	0.690	96	4,620	""	""	61,976	181	10.514	180	0.499	""	""	287	326	0.880
2016	12380	2	3	Adelphi	-	Opponent Totals	-	-	-	-	17	""	181	108	289	606	0.299	361	0.596	5	32	3	524	289	117	150	484	0.310	68	3,660	""	""	61,976	250	14.522	234	0.483	""	""	303	356	0.851
2016	12380	2	10	Ala.-Huntsville	-	TEAM	-	-	-	-	7	""	""	""	0	1	""	""	""	""	""	""	""	15	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	2	10	Ala.-Huntsville	-	Totals	-	-	-	-	11	""	82	39	121	289	0.284	172	0.595	3	10	1	271	237	59	86	274	0.314	54	2,790	""	""	39,649	163	14.800	150	0.479	""	""	190	246	0.772
2016	12380	2	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	11	""	163	120	283	535	3.434	313	6.612	8	14	2	383	178	121	188	274	7.537	47	2,400	""	""	39,649	82	81.630	90	5.942	""	""	177	196	9.981
2016	12380	2	934	Alderson Broaddus	-	TEAM	-	-	-	-	9	""	""	""	0	""	""	""	""	""	""	""	""	12	1	""	""	""	2	120	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	2	934	Alderson Broaddus	-	Totals	-	-	-	-	15	""	183	114	297	616	0.297	359	0.583	5	29	4	494	287	182	190	401	0.474	89	4,860	""	""	54,000	175	11.667	173	0.497	""	""	279	341	0.818
2016	12380	2	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	15	""	175	103	278	549	0.319	348	0.634	10	26	2	490	309	137	211	401	0.526	91	4,230	""	""	54,000	183	12.200	174	0.487	""	""	265	322	0.823
2016	12380	2	22	American Int'l	-	TEAM	-	-	-	-	8	""	""	""	0	""	""	""	""	""	""	""	14	9	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	2	22	American Int'l	-	Totals	-	-	-	-	15	""	100	52	152	388	0.258	234	0.603	1	9	""	417	363	97	205	442	0.464	39	1,950	""	""	54,000	289	19.267	198	0.407	""	""	211	295	0.715
2016	12380	2	22	American Int'l	-	Opponent Totals	-	-	-	-	15	""	289	189	478	759	0.381	487	0.642	14	22	1	576	254	170	237	442	0.536	70	3,240	""	""	54,000	100	6.667	134	0.573	""	""	242	297	0.815
2016	12380	2	36	Assumption	-	TEAM	-	-	-	-	7	""	""	""	0	""	""	""	""	""	""	""	""	8	""	""	""	""	2	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	2	36	Assumption	-	Totals	-	-	-	-	14	""	124	74	198	428	0.290	280	0.654	3	20	1	447	282	101	205	339	0.605	55	2,670	""	""	50,499	170	12.119	181	0.516	""	""	179	237	0.755
2016	12380	2	36	Assumption	-	Opponent Totals	-	-	-	-	14	""	170	84	254	536	0.317	351	0.655	11	11	1	401	208	136	134	339	0.395	60	3,240	""	""	50,499	124	8.840	156	0.557	""	""	212	254	0.835
2016	12380	2	2683	Belmont Abbey	-	TEAM	-	-	-	-	9	""	""	""	0	""	""	""	""	""	""	""	2	14	3	""	""	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""
2016	12380	2	2683	Belmont Abbey	-	Totals	-	-	-	-	16	""	232	135	367	697	0.333	449	0.644	12	29	""	467	236	167	194	414	0.469	45	2,100	""	""	57,597	138	8.625	144	0.511	""	""	290	327	0.887
2016	12380	2	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	16	""	138	69	207	462	0.299	282	0.610	4	15	1	421	312	109	220	412	0.534	68	3,630	""	""	57,597	232	14.501	217	0.483	""	""	264	323	0.817
2016	12380	2	56	Bentley	-	TEAM	-	-	-	-	7	""	""	""	0	""	""	""	""	""	""	""	2	5	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	2	56	Bentley	-	Totals	-	-	-	-	13	""	111	63	174	465	0.239	262	0.563	6	13	1	409	230	94	203	286	0.710	46	2,550	""	""	46,932	133	10.202	122	0.478	""	""	179	220	0.814
2016	12380	2	56	Bentley	-	Opponent Totals	-	-	-	-	13	""	133	67	200	408	0.326	255	0.625	7	16	""	324	208	114	83	286	0.290	53	2,700	""	""	46,932	111	8.514	151	0.576	""	""	249	286	0.871
2016	12380	2	30094	Brevard	-	TEAM	-	-	-	-	11	""	""	""	0	""	""	""	""	""	""	""	""	10	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
