game_id	section_id	team_id	team_name	team_url	period_scores
4003254	0		Point U.		[3, 4, 6, 5, 18]
4003254	1		Oglethorpe		[4, 4, 2, 5, 15]
4003649	0		Hendrix		[1, 3, 2, 1, 0, 7]
4003649	1		Southwestern (TX)		[1, 0, 2, 4, 1, 8]
4008361	0		Oglethorpe		[0, 1, 2, 3, 6]
4008361	1		Huntingdon		[5, 1, 8, 5, 19]
4009116	0		Salisbury		[5, 2, 2, 3, 12]
4009116	1		Hampden-Sydney		[0, 3, 2, 2, 7]
4009377	0		Ottawa (KS)		[5, 8, 4, 1, 18]
4009377	1		Dallas		[0, 1, 2, 1, 4]
4009396	0		Millsaps		[1, 2, 4, 7, 14]
4009396	1		Piedmont		[4, 4, 3, 2, 13]
4009791	0		Huntingdon		[5, 3, 5, 4, 17]
4009791	1		Dallas		[0, 0, 1, 1, 2]
4009829	0		Huntingdon		[1, 2, 6, 2, 11]
4009829	1		Tenn. Wesleyan		[1, 2, 1, 4, 8]
4010838	0		Rockhurst		[1, 2, 3, 0, 1, 7]
4010838	1		Hendrix		[2, 0, 3, 1, 0, 6]
4011289	0		John Carroll		[6, 3, 1, 1, 11]
4011289	1		Aurora		[4, 4, 4, 5, 17]
4012642	0		Colorado Col.		[3, 3, 5, 3, 14]
4012642	1		Berry		[2, 3, 0, 3, 8]
4012645	0		Defiance		[0, 0, 0, 1, 1]
4012645	1		Calvin		[9, 6, 9, 4, 28]
4012957	0		Rhodes		[3, 2, 2, 4, 11]
4012957	1		Southwestern (TX)		[0, 0, 0, 3, 3]
4012960	0		Birmingham-So.		[3, 7, 3, 0, 13]
4012960	1		Piedmont		[1, 1, 0, 4, 6]
4012962	0		Hope		[4, 2, 4, 1, 11]
4012962	1		Millsaps		[4, 2, 2, 4, 12]
4013016	0		Rhodes		[6, 6, 4, 4, 20]
4013016	1		Dallas		[2, 0, 0, 0, 2]
4013054	0		Methodist		[0, 2, 4, 3, 9]
4013054	1		Berry		[4, 7, 2, 4, 17]
4013097	0		Huntingdon		[1, 2, 1, 3, 7]
4013097	1		Southwestern (TX)		[1, 1, 1, 5, 8]
4013264	0		Methodist		[5, 3, 8, 4, 20]
4013264	1		Oglethorpe		[2, 3, 0, 1, 6]
4014811	0		Wash. & Lee		[3, 3, 1, 2, 0, 1, 10]
4014811	1		Chris. Newport		[1, 1, 2, 5, 0, 0, 9]
4015286	0		Shenandoah		[2, 2, 4, 2, 10]
4015286	1		Ferrum		[1, 6, 0, 4, 11]
4015908	0		Piedmont		[3, 2, 1, 2, 8]
4015908	1		Oglethorpe		[1, 1, 1, 1, 4]
4015961	0		Lynchburg		[5, 2, 4, 0, 11]
4015961	1		Salisbury		[3, 2, 3, 6, 14]
4017519	0		Goucher		[3, 2, 0, 1, 6]
4017519	1		Messiah		[4, 1, 3, 3, 11]
4017520	0		Mary Washington		[3, 1, 2, 8, 14]
4017520	1		Randolph-Macon		[0, 2, 3, 1, 6]
4017596	0		Huntingdon		[2, 2, 1, 2, 7]
4017596	1		Millsaps		[1, 2, 2, 0, 5]
4018076	0		Southern Va.		[4, 4, 3, 3, 14]
4018076	1		Ferrum		[4, 3, 3, 5, 15]
4020190	0		Birmingham-So.		[2, 2, 7, 2, 13]
4020190	1		Southwestern (TX)		[1, 3, 0, 3, 7]
4020200	0		Methodist		[2, 2, 0, 5, 9]
4020200	1		Hampden-Sydney		[8, 8, 1, 2, 19]
4020270	0		Randolph		[6, 6, 2, 4, 18]
4020270	1		Piedmont		[0, 0, 2, 1, 3]
4020289	0		Ferrum		[3, 1, 1, 3, 8]
4020289	1		Chris. Newport		[3, 2, 1, 6, 12]
4020393	0		Wesley		[1, 3, 6, 2, 12]
4020393	1		Shenandoah		[3, 5, 3, 4, 15]
4021000	0		Bridgewater (VA)		[1, 1, 1, 1, 4]
4021000	1		Frostburg St.		[4, 4, 4, 4, 16]
4021898	0		Adams St.		[2, 2, 1, 2, 7]
4021898	1		Colorado Col.		[7, 3, 2, 2, 14]
4022243	0		Franklin & Marshall		[3, 2, 4, 1, 10]
