year	year_id	division_id	team_id	team_name	player_id	player_name	player_url	position	goals	assists	points	shots	sog	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	pen	pen_time	g_min	goals_allowed	saves	w	l	t	rc	yc	clears	att	clear_pct
2016	12380	721	Air Force	-	TEAM	-	-	-	-	12	""	""	""	0	""	""	""	""	""	""	""	1	12	3	""	""	""	2	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	721	Air Force	-	Totals	-	-	-	-	18	""	181	93	274	588	0.308	353	0.600	15	13	""	439	254	125	198	387	0.512	53	2,520	""	""	66,106	139	7.570	170	0.550	""	""	257	295	0.871
2016	12380	721	Air Force	-	Opponent Totals	-	-	-	-	18	""	139	89	228	500	0.278	309	0.618	3	15	""	453	268	135	189	387	0.488	44	2,160	""	""	66,106	181	9.857	172	0.487	""	""	257	304	0.845
2016	12380	14	Albany (NY)	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	14	Albany (NY)	-	Totals	-	-	-	-	16	""	207	134	341	605	0.342	368	0.608	12	27	1	455	214	132	207	418	0.495	48	2,310	""	""	58,101	161	9.976	203	0.558	""	""	292	322	0.907
2016	12380	14	Albany (NY)	-	Opponent Totals	-	-	-	-	16	""	161	85	246	646	0.249	364	0.563	4	16	""	452	215	100	211	418	0.505	56	2,850	""	""	58,101	207	12.826	161	0.438	""	""	239	272	0.879
2016	12380	725	Army West Point	-	TEAM	-	-	-	-	9	""	""	""	0	""	""	""	""	""	""	""	""	12	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	725	Army West Point	-	Totals	-	-	-	-	17	""	193	107	300	664	0.291	388	0.584	10	24	1	571	231	140	238	388	0.613	40	1,920	""	""	61,298	136	7.987	160	0.541	""	""	256	287	0.892
2016	12380	725	Army West Point	-	Opponent Totals	-	-	-	-	17	""	136	67	203	513	0.265	296	0.577	7	11	1	464	229	134	150	388	0.387	68	3,210	""	""	61,298	193	11.335	195	0.503	""	""	270	315	0.857
2016	12380	52	Bellarmine	-	TEAM	-	-	-	-	11	""	""	""	0	""	""	""	""	""	""	""	3	18	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
