year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11580	56	Bentley	-	Totals	-	-	-	15	 	120	52	172	588	0.204	316	0.537	8	20	 	430	262	111	153	287	0.533	53	2,940	 	 	900:29	123	8.196	171	0.582	 	 	260	304	0.855
2014	11580	56	Bentley	-	Opponent Totals	-	-	-	15	 	123	60	183	518	0.237	294	0.568	7	12	1	393	249	120	134	287	0.467	59	3,150	 	 	900:29	120	7.996	196	0.620	 	 	271	311	0.871
2014	11580	30094	Brevard	-	TEAM	-	-	-	3	 	 	 	""	 	""	 	""	 	 	 	 	4	1	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30094	Brevard	-	Totals	-	-	-	13	 	90	44	134	320	0.281	203	0.634	3	8	1	363	188	43	140	328	0.427	77	3,810	 	 	46,800	195	15.000	211	0.520	 	 	157	189	0.831
2014	11580	30094	Brevard	-	Opponent Totals	-	-	-	13	 	195	104	299	599	0.326	406	0.678	10	13	 	450	119	81	188	328	0.573	56	2,670	 	 	45,900	90	7.059	113	0.557	 	 	177	190	0.932
2014	11580	1001	Catawba	-	TEAM	-	-	-	4	 	 	 	""	 	""	 	""	 	 	 	 	7	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1001	Catawba	-	Totals	-	-	-	15	 	137	75	212	564	0.243	306	0.543	7	14	 	452	250	108	170	340	0.500	55	2,460	 	 	911:48	157	10.331	195	0.554	 	 	293	336	0.872
2014	11580	1001	Catawba	-	Opponent Totals	-	-	-	15	 	157	70	227	534	0.294	323	0.605	7	16	2	507	243	122	170	340	0.500	70	3,150	 	 	911:48	137	9.015	189	0.580	 	 	298	339	0.879
2014	11580	21323	Chestnut Hill	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	 	9	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	21323	Chestnut Hill	-	Totals	-	-	-	13	 	153	87	240	482	0.317	294	0.610	7	28	1	390	238	94	152	320	0.475	70	3,390	 	 	785:30	131	10.006	161	0.551	 	 	226	266	0.850
2014	11580	21323	Chestnut Hill	-	Opponent Totals	-	-	-	13	 	131	64	195	469	0.279	292	0.623	6	17	2	392	255	106	168	320	0.525	79	4,500	 	 	785:30	153	11.687	141	0.480	 	 	192	263	0.730
2014	11580	1023	Coker	-	TEAM	-	-	-	9	 	 	 	""	 	""	37	""	 	 	 	1	26	5	20	41	0.488	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1023	Coker	-	Totals	-	-	-	14	 	163	104	267	481	0.339	323	0.672	5	21	 	407	215	100	147	390	0.377	76	4,050	 	 	839:20	181	12.939	196	0.520	 	 	184	213	0.864
2014	11580	1023	Coker	-	Opponent Totals	-	-	-	14	 	181	97	278	581	0.312	377	0.649	8	23	1	501	232	102	243	390	0.623	73	3,540	 	 	839:20	163	11.652	160	0.495	 	 	167	182	0.918
2014	11580	11416	Colorado Mesa	-	TEAM	-	-	-	3	 	 	 	""	 	""	 	""	 	 	 	1	1	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	11416	Colorado Mesa	-	Totals	-	-	-	12	 	140	79	219	488	0.287	281	0.576	9	18	3	375	203	135	108	273	0.396	79	4,740	 	 	719:42	94	7.837	143	0.603	 	 	207	253	0.818
2014	11580	11416	Colorado Mesa	-	Opponent Totals	-	-	-	12	 	94	58	152	424	0.222	237	0.559	3	15	 	399	233	109	165	273	0.604	54	2,580	 	 	719:42	140	11.672	141	0.502	 	 	190	252	0.754
2014	11580	186	Dist. Columbia	-	TEAM	-	-	-	7	 	1	 	""	 	""	1	""	 	 	 	 	5	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	186	Dist. Columbia	-	Totals	-	-	-	11	 	90	34	124	351	0.256	209	0.595	3	15	7	263	257	96	94	280	0.336	77	4,350	 	 	39,600	157	14.273	177	0.530	 	 	211	275	0.767
2014	11580	186	Dist. Columbia	-	Opponent Totals	-	-	-	11	 	157	83	240	523	0.300	334	0.639	8	22	2	380	223	107	186	280	0.664	74	3,900	 	 	39,600	90	8.182	119	0.569	 	 	216	249	0.867
2014	11580	30118	Dominican (CA)	-	TEAM	-	-	-	6	 	 	 	""	 	""	 	""	 	 	 	1	16	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30118	Dominican (CA)	-	Totals	-	-	-	12	 	181	91	272	495	0.366	335	0.677	9	16	1	352	151	99	172	326	0.528	70	3,600	 	 	728:32	110	9.059	140	0.560	 	 	172	201	0.856
2014	11580	30118	Dominican (CA)	-	Opponent Totals	-	-	-	12	 	110	61	171	432	0.255	250	0.579	3	15	2	320	167	83	154	326	0.472	59	3,480	 	 	728:11	181	14.914	154	0.460	 	 	161	196	0.821
2014	11580	8956	Dominican (NY)	-	TEAM	-	-	-	10	 	 	 	""	 	""	 	""	 	 	 	 	10	 	 	""	""	1	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	8956	Dominican (NY)	-	Totals	-	-	-	14	 	94	46	140	434	0.217	240	0.553	1	11	1	419	311	93	144	353	0.408	82	4,350	 	 	840:00	219	15.643	283	0.564	 	 	226	318	0.711
2014	11580	8956	Dominican (NY)	-	Opponent Totals	-	-	-	14	 	219	123	342	760	0.288	502	0.661	13	31	1	627	223	149	209	353	0.592	59	2,790	 	 	840:00	94	6.714	146	0.608	 	 	249	284	0.877
2014	11580	2692	Dowling	-	TEAM	-	-	-	4	 	 	 	""	 	""	 	""	 	 	 	 	6	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2692	Dowling	-	Totals	-	-	-	17	 	226	114	340	678	0.333	442	0.652	12	25	1	570	250	156	243	418	0.581	75	4,110	 	 	1019:45	141	8.296	147	0.510	 	 	282	324	0.870
2014	11580	2692	Dowling	-	Opponent Totals	-	-	-	17	 	141	66	207	533	0.265	288	0.540	5	21	3	414	297	88	175	418	0.419	68	4,020	 	 	1019:45	226	13.297	216	0.489	 	 	262	327	0.801
2014	11580	30193	Emmanuel (GA)	-	TEAM	-	-	-	1	 	 	4	""	40	""	28	0.700	 	 	 	9	11	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30193	Emmanuel (GA)	-	Totals	-	-	-	2	 	33	21	54	86	0.384	69	0.802	1	 	 	61	26	5	26	71	0.366	 	 	 	 	7,200	33	16.500	36	0.522	 	 	46	59	0.780
2014	11580	30193	Emmanuel (GA)	-	Opponent Totals	-	-	-	2	 	33	17	50	93	0.355	69	0.742	 	 	 	58	33	11	48	74	0.649	 	 	 	 	7,200	33	16.500	36	0.522	 	 	41	54	0.759
2014	11580	233	Fla. Southern	-	TEAM	-	-	-	8	 	 	 	""	 	""	 	""	 	 	 	3	8	 	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	233	Fla. Southern	-	Totals	-	-	-	15	 	218	119	337	672	0.324	393	0.585	11	39	3	549	239	117	244	410	0.595	79	3,990	 	 	906:03	139	9.205	139	0.500	 	 	241	269	0.896
2014	11580	233	Fla. Southern	-	Opponent Totals	-	-	-	15	 	139	60	199	491	0.283	278	0.566	4	21	2	433	237	113	166	410	0.405	104	5,550	 	 	906:03	218	14.436	175	0.445	 	 	223	286	0.780
2014	11580	230	Florida Tech	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	3	6	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	230	Florida Tech	-	Totals	-	-	-	12	 	139	75	214	502	0.277	283	0.564	3	17	 	394	192	88	164	323	0.508	81	4,110	 	 	723:28	147	12.191	131	0.471	 	 	170	200	0.850
2014	11580	230	Florida Tech	-	Opponent Totals	-	-	-	12	 	147	92	239	453	0.325	278	0.614	9	27	2	400	213	79	159	323	0.492	68	3,450	 	 	723:28	139	11.528	144	0.509	 	 	172	202	0.851
2014	11580	241	Franklin Pierce	-	TEAM	-	-	-	8	 	 	 	""	 	""	 	""	 	 	 	1	9	 	 	""	""	2	60	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	241	Franklin Pierce	-	Totals	-	-	-	13	 	110	50	160	488	0.225	269	0.551	6	14	 	410	202	113	94	267	0.352	79	4,050	 	 	781:48	116	8.903	175	0.601	 	 	211	259	0.815
2014	11580	241	Franklin Pierce	-	Opponent Totals	-	-	-	13	 	116	67	183	481	0.241	291	0.605	7	20	1	434	239	99	173	267	0.648	74	4,110	 	 	781:48	110	8.442	159	0.591	 	 	212	259	0.819
2014	11580	362	LIU Post	-	TEAM	-	-	-	11	 	 	 	""	 	""	 	""	 	 	 	 	11	1	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	362	LIU Post	-	Totals	-	-	-	17	 	182	98	280	698	0.261	388	0.556	11	30	2	472	234	137	165	364	0.453	86	4,620	 	 	1029:34	123	7.168	167	0.576	 	 	273	314	0.869
2014	11580	362	LIU Post	-	Opponent Totals	-	-	-	17	 	123	62	185	494	0.249	290	0.587	6	29	 	448	318	104	199	364	0.547	78	3,960	 	 	1029:33	182	10.607	206	0.531	 	 	259	332	0.780
2014	11580	2746	Lake Erie	-	TEAM	-	-	-	6	 	 	 	""	 	""	 	""	 	 	 	 	10	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	2746	Lake Erie	-	Totals	-	-	-	14	 	176	100	276	629	0.280	354	0.563	8	23	 	422	194	104	181	321	0.564	65	3,480	 	 	840:00	106	7.571	134	0.558	 	 	293	325	0.902
2014	11580	2746	Lake Erie	-	Opponent Totals	-	-	-	14	 	106	59	165	399	0.266	240	0.602	4	18	 	337	232	83	140	321	0.436	49	2,580	 	 	840:00	176	12.571	178	0.503	 	 	252	298	0.846
2014	11580	349	Le Moyne	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	1	6	 	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	349	Le Moyne	-	Totals	-	-	-	16	 	216	137	353	649	0.333	385	0.593	13	38	 	500	247	130	211	377	0.560	46	2,490	 	 	960:59	109	6.806	153	0.584	 	 	223	270	0.826
2014	11580	349	Le Moyne	-	Opponent Totals	-	-	-	16	 	109	50	159	506	0.215	262	0.518	3	14	1	460	274	100	166	377	0.440	97	5,400	 	 	960:59	216	13.486	169	0.439	 	 	216	262	0.824
2014	11580	13302	Lees-McRae	-	TEAM	-	-	-	8	 	 	 	""	 	""	 	""	 	 	 	1	28	 	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	13302	Lees-McRae	-	Totals	-	-	-	14	 	48	19	67	265	0.181	161	0.608	 	6	 	352	284	61	107	371	0.288	36	1,950	 	 	840:00	272	19.429	176	0.393	 	 	175	237	0.738
2014	11580	13302	Lees-McRae	-	Opponent Totals	-	-	-	14	 	272	174	446	667	0.408	448	0.672	14	15	4	608	229	108	264	371	0.712	65	3,090	 	 	840:00	48	3.429	113	0.702	 	 	178	195	0.913
2014	11580	1170	Lenoir-Rhyne	-	TEAM	-	-	-	5	 	 	 	""	 	""	 	""	 	 	 	1	10	3	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1170	Lenoir-Rhyne	-	Totals	-	-	-	14	 	212	128	340	552	0.384	368	0.667	10	23	 	432	182	78	186	368	0.505	63	3,180	 	 	840:57	113	8.062	152	0.574	 	 	220	245	0.898
2014	11580	1170	Lenoir-Rhyne	-	Opponent Totals	-	-	-	14	 	113	55	168	463	0.244	265	0.572	4	20	 	368	220	50	182	368	0.495	60	2,880	 	 	840:57	212	15.126	156	0.424	 	 	157	208	0.755
2014	11580	1174	Limestone	-	TEAM	-	-	-	2	 	 	 	""	 	""	 	""	 	 	 	 	4	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1174	Limestone	-	Totals	-	-	-	20	 	296	156	452	799	0.370	541	0.677	19	27	 	817	319	180	314	484	0.649	75	3,540	 	 	1199:43	129	6.452	201	0.609	 	 	321	355	0.904
2014	11580	1174	Limestone	-	Opponent Totals	-	-	-	20	 	129	66	195	589	0.219	330	0.560	1	16	 	549	367	143	170	484	0.351	66	3,240	 	 	1199:43	296	14.803	245	0.453	 	 	293	349	0.840
2014	11580	30136	Lindenwood (MO)	-	TEAM	-	-	-	5	 	 	 	""	 	""	 	""	 	 	 	 	11	4	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30136	Lindenwood (MO)	-	Totals	-	-	-	11	 	126	59	185	445	0.283	267	0.600	4	11	1	438	204	117	149	268	0.556	49	2,340	 	 	660:00	105	9.545	82	0.439	 	 	190	234	0.812
2014	11580	30136	Lindenwood (MO)	-	Opponent Totals	-	-	-	11	 	105	52	157	337	0.312	187	0.555	7	12	 	327	223	85	119	268	0.444	30	1,680	 	 	660:00	126	11.455	141	0.528	 	 	202	240	0.842
2014	11580	20794	Lynn	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	 	29	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	20794	Lynn	-	Totals	-	-	-	9	 	53	24	77	264	0.201	151	0.572	1	3	 	306	231	61	121	213	0.568	30	1,380	 	 	32,381	132	14.675	154	0.538	 	 	126	192	0.656
2014	11580	20794	Lynn	-	Opponent Totals	-	-	-	9	 	132	88	220	452	0.292	286	0.633	8	13	 	346	165	100	92	213	0.432	31	1,380	 	 	32,381	53	5.892	98	0.649	 	 	176	216	0.815
2014	11580	1199	Mars Hill	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	 	4	1	 	""	""	1	30	1	 	 	0	""	1	1.000	 	 	 	 	""
2014	11580	1199	Mars Hill	-	Totals	-	-	-	15	 	179	106	285	488	0.367	329	0.674	7	17	 	466	222	74	194	395	0.491	65	3,480	 	 	904:00	165	10.951	191	0.537	 	 	247	275	0.898
2014	11580	1199	Mars Hill	-	Opponent Totals	-	-	-	15	 	165	87	252	590	0.280	356	0.603	8	24	1	443	200	86	201	395	0.509	60	2,880	 	 	904:00	179	11.881	150	0.456	 	 	236	257	0.918
2014	11580	407	Mercy	-	TEAM	-	-	-	11	 	 	 	""	 	""	 	""	 	 	 	 	8	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	407	Mercy	-	Totals	-	-	-	16	 	175	89	264	623	0.281	389	0.624	10	21	4	580	289	150	221	359	0.616	73	3,660	 	 	963:42	132	8.218	155	0.540	 	 	246	303	0.812
2014	11580	407	Mercy	-	Opponent Totals	-	-	-	16	 	132	72	204	505	0.261	287	0.568	6	24	6	458	291	125	138	359	0.384	65	3,660	 	 	963:42	175	10.896	214	0.550	 	 	245	308	0.795
2014	11580	408	Mercyhurst	-	TEAM	-	-	-	5	 	 	 	""	 	""	 	""	 	 	 	 	9	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	408	Mercyhurst	-	Totals	-	-	-	16	 	179	129	308	597	0.300	357	0.598	12	31	 	449	197	127	201	330	0.609	50	2,550	 	 	960:00	99	6.188	119	0.546	 	 	358	399	0.897
2014	11580	408	Mercyhurst	-	Opponent Totals	-	-	-	16	 	99	53	152	396	0.250	218	0.551	4	14	1	322	236	74	129	330	0.391	68	3,510	 	 	960:00	179	11.188	178	0.499	 	 	316	369	0.856
2014	11580	410	Merrimack	-	TEAM	-	-	-	10	 	 	 	""	 	""	 	""	 	 	 	 	15	 	 	""	""	2	90	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	410	Merrimack	-	Totals	-	-	-	17	 	186	89	275	693	0.268	379	0.547	12	24	 	580	261	120	180	379	0.475	77	4,200	 	 	1024:17	138	8.084	165	0.545	 	 	271	331	0.819
2014	11580	410	Merrimack	-	Opponent Totals	-	-	-	17	 	138	81	219	545	0.253	303	0.556	5	17	1	500	321	107	199	379	0.525	72	3,780	 	 	1024:17	186	10.895	193	0.509	 	 	242	315	0.768
2014	11580	437	Molloy	-	TEAM	-	-	-	7	 	1	 	""	 	""	1	""	 	 	 	 	5	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	437	Molloy	-	Totals	-	-	-	14	 	166	83	249	574	0.289	349	0.608	8	17	3	415	208	115	151	339	0.445	64	3,480	 	 	858:24	123	8.597	148	0.546	 	 	241	287	0.840
2014	11580	437	Molloy	-	Opponent Totals	-	-	-	14	 	123	66	189	502	0.245	271	0.540	6	14	2	421	265	85	188	339	0.555	69	3,150	 	 	858:24	166	11.603	183	0.524	 	 	230	280	0.821
2014	11580	1245	Mount Olive	-	TEAM	-	-	-	10	 	 	 	""	 	""	 	""	 	 	 	 	20	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1245	Mount Olive	-	Totals	-	-	-	16	 	224	147	371	617	0.363	378	0.613	12	37	2	482	249	128	175	391	0.448	85	4,230	 	 	58,617	122	7.493	204	0.626	 	 	207	232	0.892
2014	11580	1245	Mount Olive	-	Opponent Totals	-	-	-	16	 	122	63	185	537	0.227	306	0.570	3	13	 	448	264	102	216	391	0.552	77	4,050	 	 	58,617	224	13.757	183	0.450	 	 	182	207	0.879
2014	11580	477	NYIT	-	TEAM	-	-	-	8	 	 	 	""	 	""	 	""	 	 	 	 	12	1	 	""	""	6	270	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	477	NYIT	-	Totals	-	-	-	16	 	186	122	308	598	0.311	369	0.617	12	32	1	501	307	168	194	352	0.551	80	4,200	 	 	982:10	114	6.964	177	0.608	 	 	328	387	0.848
2014	11580	477	NYIT	-	Opponent Totals	-	-	-	16	 	114	55	169	535	0.213	291	0.544	4	12	1	412	305	174	159	353	0.450	74	3,900	 	 	982:11	186	11.362	183	0.496	 	 	298	378	0.788
2014	11580	30056	Notre Dame de Namur	-	TEAM	-	-	-	2	 	 	 	""	 	""	 	""	 	 	 	 	2	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30056	Notre Dame de Namur	-	Totals	-	-	-	9	 	62	40	102	237	0.262	141	0.595	1	11	 	188	132	63	93	241	0.386	27	1,380	 	 	539:46	153	17.007	129	0.457	 	 	135	183	0.738
2014	11580	30056	Notre Dame de Namur	-	Opponent Totals	-	-	-	9	 	153	82	235	479	0.319	282	0.589	8	12	1	319	104	90	148	241	0.614	45	2,520	 	 	539:46	62	6.892	79	0.560	 	 	140	161	0.870
2014	11580	15207	Ohio Valley	-	TEAM	-	-	-	8	 	 	 	""	 	""	 	""	 	 	 	 	10	 	 	""	""	3	90	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	15207	Ohio Valley	-	Totals	-	-	-	16	 	109	62	171	426	0.256	265	0.622	2	7	2	414	315	85	175	385	0.455	66	3,150	 	 	958:33	235	14.710	223	0.487	 	 	221	304	0.727
2014	11580	15207	Ohio Valley	-	Opponent Totals	-	-	-	16	 	235	129	364	693	0.339	458	0.661	13	25	3	515	222	142	203	365	0.556	62	3,180	 	 	958:33	109	6.823	156	0.589	 	 	275	313	0.879
2014	11580	533	Pace	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	 	6	 	 	""	""	3	120	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	533	Pace	-	Totals	-	-	-	12	 	125	76	201	436	0.287	277	0.635	5	19	1	383	230	76	172	289	0.595	52	2,640	 	 	722:52	131	10.873	150	0.534	 	 	205	266	0.771
2014	11580	533	Pace	-	Opponent Totals	-	-	-	12	 	131	73	204	477	0.275	281	0.589	7	14	 	359	184	101	117	289	0.405	63	3,120	 	 	722:52	125	10.375	152	0.549	 	 	229	262	0.874
2014	11580	542	Pfeiffer	-	TEAM	-	-	-	7	 	 	 	""	 	""	 	""	 	 	 	 	4	 	 	""	""	2	60	1	 	 	0	""	1	1.000	 	 	 	 	""
2014	11580	542	Pfeiffer	-	Totals	-	-	-	14	 	166	94	260	548	0.303	319	0.582	9	18	4	461	223	134	181	346	0.523	94	4,440	 	 	843:23	136	9.675	156	0.534	 	 	251	290	0.866
2014	11580	542	Pfeiffer	-	Opponent Totals	-	-	-	14	 	136	76	212	454	0.300	292	0.643	5	32	 	398	240	115	165	346	0.477	60	3,270	 	 	843:23	166	11.810	153	0.480	 	 	225	248	0.907
2014	11580	1318	Post	-	TEAM	-	-	-	10	 	 	 	""	 	""	2	""	 	 	 	1	16	 	 	""	""	1	30	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1318	Post	-	Totals	-	-	-	15	 	138	66	204	507	0.272	323	0.637	4	27	3	425	295	97	166	386	0.430	79	3,810	 	 	903:47	202	13.410	189	0.483	 	 	226	282	0.801
2014	11580	1318	Post	-	Opponent Totals	-	-	-	15	 	202	119	321	604	0.334	391	0.647	11	25	8	535	256	127	220	386	0.570	89	4,590	 	 	903:47	138	9.161	185	0.573	 	 	239	265	0.902
2014	11580	11504	Queens (NC)	-	TEAM	-	-	-	11	 	 	 	""	 	""	1	""	 	 	 	1	14	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	11504	Queens (NC)	-	Totals	-	-	-	17	 	194	91	285	650	0.298	400	0.615	12	29	1	489	253	118	223	413	0.540	54	2,130	 	 	1025:37	160	9.360	216	0.574	 	 	292	341	0.856
2014	11580	11504	Queens (NC)	-	Opponent Totals	-	-	-	17	 	160	82	242	574	0.279	376	0.655	5	14	1	437	255	106	190	413	0.460	75	3,540	 	 	1025:37	194	11.349	206	0.515	 	 	302	339	0.891
2014	11580	30150	Roberts Wesleyan	-	TEAM	-	-	-	5	 	 	 	""	 	""	 	""	 	 	 	 	11	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	30150	Roberts Wesleyan	-	Totals	-	-	-	15	 	128	57	185	482	0.266	286	0.593	6	26	1	447	295	74	201	354	0.568	82	4,440	 	 	912:40	184	12.096	182	0.497	 	 	226	279	0.810
2014	11580	30150	Roberts Wesleyan	-	Opponent Totals	-	-	-	15	 	184	123	307	625	0.294	366	0.586	9	28	2	463	220	119	153	354	0.432	95	5,250	 	 	912:40	128	8.415	158	0.552	 	 	267	309	0.864
2014	11580	1328	Rockhurst	-	TEAM	-	-	-	3	 	 	 	""	 	""	 	""	 	 	 	1	4	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	1328	Rockhurst	-	Totals	-	-	-	10	 	56	21	77	208	0.269	136	0.654	1	8	 	255	178	55	81	224	0.362	34	1,620	 	 	36,053	143	14.279	130	0.476	 	 	116	176	0.659
2014	11580	1328	Rockhurst	-	Opponent Totals	-	-	-	10	 	143	86	229	407	0.351	244	0.600	8	10	1	336	157	104	131	212	0.618	64	2,760	 	 	36,053	56	5.592	100	0.641	 	 	122	147	0.830
2014	11580	584	Rollins	-	TEAM	-	-	-	10	 	 	 	""	 	""	 	""	 	 	 	 	11	1	 	""	""	 	 	 	 	 	""	""	 	""	 	 	 	 	""
2014	11580	584	Rollins	-	Totals	-	-	-	15	 	152	89	241	572	0.266	324	0.566	6	17	 	495	298	146	227	376	0.604	72	4,200	 	 	909:26	172	11.348	152	0.469	 	 	268	310	0.865
2014	11580	584	Rollins	-	Opponent Totals	-	-	-	15	 	172	96	268	537	0.320	324	0.603	9	29	3	472	291	150	149	376	0.396	65	3,300	 	 	909:26	152	10.028	172	0.531	 	 	311	364	0.854
