year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2016	12380	3	4	Adrian	19	1776748	Polischuk, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776748	""	Jr	11	1
2016	12380	3	4	Adrian	5	1776746	Redden, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776746	""	Fr	14	0
2016	12380	3	4	Adrian	28	1777567	Schaeffer, Eddie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1777567	""	Sr	13	11
2016	12380	3	4	Adrian	44	1549600	Scherer, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1549600	""	Jr	15	2
2016	12380	3	4	Adrian	4	1549591	Schmitt, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1549591	""	Jr	15	15
2016	12380	3	4	Adrian	33	1656302	Stewart, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656302	""	So	15	15
2016	12380	3	4	Adrian	22	1656301	Turner, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656301	""	So	15	15
2016	12380	3	4	Adrian	24	1776749	VanStrate, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776749	""	Jr	9	4
2016	12380	3	4	Adrian	32	1448870	Waldrup, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1448870	""	Sr	15	5
2016	12380	3	4	Adrian	38	1776751	Wizinsky, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776751	""	Jr	6	0
2016	12380	3	4	Adrian	8	1776747	Yobaggy, Jonathon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776747	""	Jr	1	0
2016	12380	3	2798	Albertus Magnus	11	1552447	Bennet, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552447	""	Jr	14	14
2016	12380	3	2798	Albertus Magnus	25	1755765	Brunetti, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755765	""	Fr	11	1
2016	12380	3	2798	Albertus Magnus	17	1552459	Buck, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552459	""	Jr	14	14
2016	12380	3	2798	Albertus Magnus	43	1552467	Croteau, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552467	""	Jr	14	14
2016	12380	3	2798	Albertus Magnus	35		Dimassa, Josh		""	So	0	0
2016	12380	3	2798	Albertus Magnus	23	1552463	Dombrowski, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552463	""	Sr	13	1
2016	12380	3	2798	Albertus Magnus	99	1552460	Earl, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552460	""	Sr	14	14
2016	12380	3	2798	Albertus Magnus	14	1755762	Gillen, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755762	""	So	14	1
2016	12380	3	2798	Albertus Magnus	21	1552461	Gravius, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552461	""	Jr	14	14
2016	12380	3	2798	Albertus Magnus	9	1552455	Jean-Francois, Castel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552455	""	Sr	8	1
2016	12380	3	2798	Albertus Magnus	1	1665247	Kerner, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665247	""	So	14	13
2016	12380	3	2798	Albertus Magnus	22	1755764	May, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755764	""	So	0	0
2016	12380	3	2798	Albertus Magnus	2	1665249	Mirmina, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1665249	""	So	14	13
2016	12380	3	2798	Albertus Magnus	19	1552448	Moore, Brennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552448	""	So	14	14
2016	12380	3	2798	Albertus Magnus	3	1755761	Moscato, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1755761	""	Fr	14	13
2016	12380	3	2798	Albertus Magnus	6	1552452	Mueller, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552452	""	Jr	13	13
2016	12380	3	15	Albion	28	1647186	Andreski, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647186	""	Sr	2	0
2016	12380	3	15	Albion	42	1761612	Bilello, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761612	""	Fr	5	0
2016	12380	3	15	Albion	27	1417162	Bogus, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1417162	""	Sr	12	11
2016	12380	3	15	Albion	40	1417167	Braun, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1417167	""	Sr	17	16
2016	12380	3	15	Albion	17	1638207	Brown, Dave	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638207	""	So	16	15
2016	12380	3	15	Albion	13		Chen, Matt		""	Fr	0	0
2016	12380	3	15	Albion	16	1761604	Colborn, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761604	""	Fr	2	0
2016	12380	3	15	Albion	3	1638200	Cooke, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638200	""	So	12	0
2016	12380	3	15	Albion	5	1761601	Copley, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761601	""	Fr	6	0
2016	12380	3	15	Albion	23	1761607	Costigan, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761607	""	Fr	14	0
2016	12380	3	15	Albion	30	1761609	Davis, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761609	""	Fr	6	0
2016	12380	3	15	Albion	32	1638212	DeCamp, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638212	""	So	17	11
2016	12380	3	15	Albion	21	1761606	DiRado, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761606	""	Fr	17	16
2016	12380	3	15	Albion	1	1417153	Dimaggio, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1417153	""	Sr	17	1
2016	12380	3	15	Albion	19	1761605	Griffiths, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761605	""	Fr	16	12
2016	12380	3	15	Albion	22	1533757	Hamper, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533757	""	Jr	16	15
2016	12380	3	15	Albion	25	1761608	Hantz, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761608	""	Fr	6	0
2016	12380	3	15	Albion	39	1638213	Harm, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638213	""	So	5	0
2016	12380	3	15	Albion	26	1417161	Hempfling, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1417161	""	Sr	6	4
2016	12380	3	15	Albion	10	1638203	Hermes, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638203	""	So	13	1
2016	12380	3	15	Albion	4	1533753	Hubbell, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533753	""	Jr	17	4
2016	12380	3	15	Albion	31	1761610	Jarvis, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761610	""	Fr	8	4
2016	12380	3	15	Albion	6	1533754	Johnson, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533754	""	Jr	16	9
2016	12380	3	15	Albion	37	1761611	Kinney, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761611	""	Fr	11	0
2016	12380	3	15	Albion	11	1638204	Lebioda, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638204	""	So	17	4
2016	12380	3	15	Albion	14	1761603	Lewis, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761603	""	Fr	16	0
2016	12380	3	15	Albion	7	1638201	Lowes, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638201	""	So	17	16
2016	12380	3	15	Albion	9	1638202	McCann, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638202	""	So	4	0
2016	12380	3	15	Albion	18	1417158	Neal, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1417158	""	Sr	17	6
2016	12380	3	15	Albion	20	1638208	Palmer, Harrison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638208	""	So	17	12
2016	12380	3	15	Albion	2	1761600	Reeves, Antonio	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761600	""	Fr	16	1
2016	12380	3	15	Albion	15	1638206	Tata, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1638206	""	So	5	2
2016	12380	3	15	Albion	24	1533758	Tohme, John-Claude	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533758	""	Jr	0	0
2016	12380	3	16	Albright	30	1662765	Aler, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662765	""	So	17	17
2016	12380	3	16	Albright	43	1662766	Boliaux, JJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662766	""	So	14	3
2016	12380	3	16	Albright	41	1662767	Brasher, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662767	""	Sr	6	1
2016	12380	3	16	Albright	92	1552036	Cetrone, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552036	""	Jr	17	15
2016	12380	3	16	Albright	66		Chavis, Stefen		""	Fr	0	0
2016	12380	3	16	Albright	27	1662768	Conover, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662768	""	So	0	0
2016	12380	3	16	Albright	9	1767035	DiPasquale, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767035	""	Fr	13	0
2016	12380	3	16	Albright	18	1662770	Eber, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662770	""	Sr	2	0
2016	12380	3	16	Albright	4	1440274	Egleston, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440274	""	Sr	17	1
2016	12380	3	16	Albright	20	1767037	Goodman, Eliot	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767037	""	Fr	3	0
2016	12380	3	16	Albright	8	1552759	Higgins, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552759	""	Jr	15	0
2016	12380	3	16	Albright	6	1767034	Howell, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767034	""	Fr	16	15
2016	12380	3	16	Albright	88	1552752	Jones, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552752	""	Jr	14	1
2016	12380	3	16	Albright	36	1552758	Kaufmann, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552758	""	Jr	17	2
2016	12380	3	16	Albright	17	1552754	Keleher, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552754	""	Jr	4	2
2016	12380	3	16	Albright	23	1767038	Laychak, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767038	""	Fr	7	2
2016	12380	3	16	Albright	99	1662773	Lettieri, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662773	""	So	13	12
2016	12380	3	16	Albright	31	1440284	Lomady, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440284	""	Sr	5	0
2016	12380	3	16	Albright	25	1767039	MacNair, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767039	""	Fr	6	0
2016	12380	3	16	Albright	34	1662774	Mayer, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662774	""	Jr	13	7
2016	12380	3	16	Albright	24	1440281	Pastore, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440281	""	Sr	17	16
2016	12380	3	16	Albright	21	1552034	Potter, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552034	""	Jr	17	0
2016	12380	3	16	Albright	55	1552748	Read, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552748	""	Jr	17	14
2016	12380	3	16	Albright	33	1440286	Rhoads, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440286	""	Sr	12	8
2016	12380	3	16	Albright	12	1662775	Ringgold, Gerald	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662775	""	So	5	2
2016	12380	3	16	Albright	15	1767036	Scafidi, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767036	""	Fr	5	0
2016	12380	3	16	Albright	1	1552753	Strayline, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552753	""	Jr	17	15
2016	12380	3	16	Albright	22	1552033	Stump, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552033	""	Jr	17	0
2016	12380	3	16	Albright	5	1662776	Tonno, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662776	""	So	17	4
2016	12380	3	16	Albright	83	1552751	Townsend, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552751	""	Jr	4	0
2016	12380	3	16	Albright	48	1767040	Werner, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1767040	""	Fr	2	0
2016	12380	3	16	Albright	2	1662777	Werner, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1662777	""	So	11	5
2016	12380	3	16	Albright	28	1440283	Wighard, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1440283	""	Sr	15	14
2016	12380	3	16	Albright	10	1552035	Zehr, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1552035	""	Jr	17	5
2016	12380	3	18	Alfred	14	1648695	Alawi, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648695	""	So	14	4
2016	12380	3	18	Alfred	44	1648696	Barsky, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648696	""	So	0	0
2016	12380	3	18	Alfred	34	1555348	Bellis, Nathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555348	""	Jr	9	8
2016	12380	3	18	Alfred	3	1555341	Bishopp, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555341	""	Jr	14	0
2016	12380	3	18	Alfred	25	1443216	Byrne, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443216	""	Sr	14	0
2016	12380	3	18	Alfred	29	1776939	Carpenter, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776939	""	N/A	5	0
2016	12380	3	18	Alfred	15	1555698	Cornelius, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555698	""	So	0	0
2016	12380	3	18	Alfred	40	1667820	DeMarco, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667820	""	Fr	0	0
2016	12380	3	18	Alfred	6	1555342	Deisenroth, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555342	""	Jr	0	0
2016	12380	3	18	Alfred	28	1555346	Denis, Keenan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555346	""	Jr	11	0
2016	12380	3	18	Alfred	17	1648700	DiRisio, Samuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648700	""	So	12	0
2016	12380	3	18	Alfred	6	1776932	Diesenroth, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776932	M	N/A	15	14
2016	12380	3	18	Alfred	30	1648721	Doktor, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648721	""	So	9	1
2016	12380	3	18	Alfred	2	1555340	DuPree, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555340	""	Jr	13	10
2016	12380	3	18	Alfred	1	1555462	Ensmenger, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555462	""	Jr	0	0
2016	12380	3	18	Alfred	1	1776931	Esmenger, Rob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776931	A	N/A	12	1
2016	12380	3	18	Alfred	40	1776941	Fornataro, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776941	A	N/A	15	11
2016	12380	3	18	Alfred	38	1648725	Frazee, Xander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648725	""	So	0	0
2016	12380	3	18	Alfred	29	1648747	Gable, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648747	""	Jr	0	0
2016	12380	3	18	Alfred	20	1648703	Gardner, Drew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648703	""	So	14	13
2016	12380	3	18	Alfred	24	1776938	Gavigan, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776938	""	N/A	13	0
2016	12380	3	18	Alfred	33	1443218	Jessop, Nolan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443218	""	Sr	14	14
2016	12380	3	18	Alfred	19	1648702	Johnson, Tadriek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648702	""	So	0	0
2016	12380	3	18	Alfred	16	1648699	Kinsey, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648699	""	So	9	0
2016	12380	3	18	Alfred	21	1555460	Kwietniewski, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555460	""	Jr	14	5
2016	12380	3	18	Alfred	4	1648697	LaSpina, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648697	""	So	14	0
2016	12380	3	18	Alfred	11	1776933	Landrigan, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776933	""	N/A	6	0
2016	12380	3	18	Alfred	22	1776937	Landrigan, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776937	""	N/A	7	0
2016	12380	3	18	Alfred	26	1648704	Lynch, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648704	""	So	15	14
2016	12380	3	18	Alfred	18	1648701	McCarthy, Aiden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648701	""	So	0	0
2016	12380	3	18	Alfred	39	1648726	McKeever, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648726	""	So	0	0
2016	12380	3	18	Alfred	12	1555345	McMichael, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555345	""	N/A	15	3
2016	12380	3	18	Alfred	7	1443208	Morse, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443208	""	Sr	11	0
2016	12380	3	18	Alfred	37	1648724	Northrup, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648724	""	So	0	0
2016	12380	3	18	Alfred	8	1555343	Pratti, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555343	""	Jr	15	14
2016	12380	3	18	Alfred	10	1781699	Richey, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1781699	""	N/A	5	0
2016	12380	3	18	Alfred	20	1776936	Ricottilli, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776936	""	N/A	11	0
2016	12380	3	18	Alfred	32	1555347	Skibitsky, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555347	""	Jr	14	0
2016	12380	3	18	Alfred	31	1776940	Smith, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776940	""	N/A	10	0
2016	12380	3	18	Alfred	35	1648722	Sturdevant, Donny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648722	""	So	14	1
2016	12380	3	18	Alfred	10	1648728	Tran, Hieu	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648728	""	So	0	0
2016	12380	3	18	Alfred	19	1776935	VanBibber, Peyton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776935	""	N/A	8	0
2016	12380	3	18	Alfred	9	1648698	Vitale, Allen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648698	""	So	6	0
2016	12380	3	18	Alfred	36	1648723	Wetzel, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648723	""	So	8	1
2016	12380	3	18	Alfred	27	1443217	Wilson, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1443217	""	Sr	15	14
2016	12380	3	18	Alfred	45	1555349	Winchell, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555349	""	Jr	15	13
2016	12380	3	18	Alfred	11	1555344	Zandri, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1555344	""	Jr	0	0
2016	12380	3	21	Alma	31	1554993	Adams, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1554993	""	Jr	15	9
2016	12380	3	21	Alma	8	1431624	Argenta, Marshall	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1431624	""	Sr	18	18
2016	12380	3	21	Alma	6	1554992	Baugh, Avery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1554992	""	So	5	0
2016	12380	3	21	Alma	10	1667764	Bell, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1667764	""	Sr	16	2
2016	12380	3	21	Alma	29	1775335	Bender, Xavier	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775335	""	Fr	5	0
2016	12380	3	21	Alma	32	1664299	Bohrmann, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664299	""	So	10	0
2016	12380	3	21	Alma	4	1664297	Buchy, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664297	""	So	18	16
2016	12380	3	21	Alma	35	1776298	Cousineau, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776298	""	Fr	13	5
2016	12380	3	21	Alma	36	1884936	Diment, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1884936	""	So	0	0
2016	12380	3	21	Alma	39	1783537	Dolehantey, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1783537	""	N/A	2	0
2016	12380	3	21	Alma	9	1776296	Durga, Johnathon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1776296	""	Fr	9	0
2016	12380	3	21	Alma	42	1775337	Ellens, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1775337	""	Fr	18	0
2016	12380	3	21	Alma	5	1664296	Ellis, Quentin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664296	""	So	13	0
