year	year_id	division_id	team_id	team_name	player_id	player_name	player_url	position	goals	assists	points	shots	sog	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	pen	pen_time	g_min	goals_allowed	saves	w	l	t	rc	yc	clears	att	clear_pct
2018	13920	1	721	Air Force	13	1883534	Richbourg, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1883534	So	""	10	3	10	3	2	""	2	4	0.500	3	0.750	""	""	""	18	5	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	21	1656148	Hruby, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1656148	Sr	""	10	10	10	10	20	2	22	58	0.345	37	0.638	2	""	""	17	16	2	""	""	""	5	270	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	0	1765666	Hemme, Jeremiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1765666	Jr	""	10	9	10	9	1	""	1	5	0.200	3	0.600	""	""	""	15	""	10	""	""	""	3	180	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	33	1765667	Harper, Trent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1765667	Jr	""	10	6	10	6	1	3	4	8	0.125	5	0.625	""	""	""	52	5	4	111	205	0.541	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	15	1778206	Rohrbach, Roman	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1778206	Jr	""	10	6	10	6	3	3	6	16	0.188	13	0.812	""	""	""	1	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	18	1778217	Pung, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1778217	Jr	""	10	10	10	10	""	""	0	""	""	""	""	""	""	""	15	6	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	3	1781939	Flynn, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1781939	Jr	""	10	5	10	5	5	5	10	33	0.152	16	0.485	""	2	""	10	6	2	""	""	""	2	120	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	20	1879174	Lervick, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1879174	Jr	""	10	6	10	6	7	6	13	31	0.226	17	0.548	""	""	""	6	8	2	""	""	""	3	150	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	54	1892466	Szlachetka, Doc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1892466	So	""	10	10	10	10	""	""	0	""	""	""	""	""	""	""	11	4	2	""	""	""	3	120	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	32	1975075	O'Rourk, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975075	Fr	""	9	0	9	""	3	1	4	11	0.273	6	0.545	""	""	""	""	2	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	44	1975077	Lombardi, Vince	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975077	Fr	""	9	6	9	6	""	""	0	2	""	2	1.000	""	""	""	12	2	7	""	""	""	3	150	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	11	1656150	Forrest, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1656150	Sr	""	9	1	9	1	1	""	1	8	0.125	5	0.625	""	""	""	1	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	36	1656158	Tien, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1656158	Sr	""	9	4	9	4	6	2	8	29	0.207	15	0.517	""	1	""	5	7	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	48	1892355	Dunstan, Chet	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1892355	So	""	9	2	9	2	3	1	4	11	0.273	8	0.727	""	""	""	1	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	19	1975033	Host, Braden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975033	Fr	""	9	7	9	7	""	1	1	""	""	""	""	""	""	""	14	3	2	""	""	""	""	""	9	7	21,410	55	9.248	46	0.455	""	""	""	""	""
2018	13920	1	721	Air Force	4	1975041	Peene, Quincy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975041	Fr	""	8	0	8	""	1	1	2	7	0.143	3	0.429	""	""	""	""	""	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	9	1879172	Cox, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1879172	So	""	8	2	8	2	2	1	3	14	0.143	7	0.500	""	""	""	2	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	26	1883535	Schwartz, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1883535	Fr	""	7	7	7	7	8	3	11	27	0.296	17	0.630	""	1	""	11	12	1	""	""	""	2	90	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	46	1975038	Schwab, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975038	Fr	""	6	3	6	3	""	""	0	""	""	""	""	""	""	""	11	8	""	""	""	""	""	""	6	3	14,590	63	15.545	39	0.382	""	""	""	""	""
2018	13920	1	721	Air Force	35	1765668	Carter, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1765668	Jr	A	6	2	6	2	8	1	9	30	0.267	13	0.433	1	1	""	3	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	25	1975035	Kuhn, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975035	Fr	""	6	0	6	""	1	1	2	3	0.333	2	0.667	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	16	1879173	Pagano, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1879173	So	""	5	0	5	""	""	""	0	""	""	""	""	""	""	""	4	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	49	1765671	Wheeler IV, Roland	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1765671	Jr	""	4	0	4	""	""	""	0	1	""	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	37	1892465	Thornally, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1892465	So	""	4	0	4	""	1	1	2	2	0.500	1	0.500	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	10	1975071	Devaney, Chandler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975071	Fr	""	3	0	3	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	1	120	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	42	1656160	Radjenovich, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1656160	Sr	""	3	0	3	""	""	""	0	""	""	""	""	""	""	""	3	1	""	8	13	0.615	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	23	1975034	Haughn, Nic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975034	Fr	""	3	0	3	""	""	""	0	""	""	""	""	""	""	""	2	1	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	39	1778208	Baker, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1778208	Jr	""	3	0	3	""	1	""	1	4	0.250	1	0.250	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	14	1975072	Chiasson, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975072	Fr	""	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	8	1975070	Matheson, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975070	Fr	""	2	0	2	""	""	""	0	4	""	1	0.250	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	30	1656156	Siegel, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1656156	Sr	""	2	0	2	""	""	""	0	1	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	28	1975073	Ferguson, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975073	Fr	""	2	0	2	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	56	1975040	Peene, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975040	So	""	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
