year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2010	10301	1	721	Air Force	8	1085440	Nazarek, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=1085440	Fr	13	7	13	7	0	1	1	4	0.000	1	0.250	0	0	0	15	9	11	""	0	""	1	1:00	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	37	986058	DeBonis, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=986058	So	13	0	13	""	0	2	2	2	0.000	1	0.500	0	0	0	30	13	11	32	72	0.444	2	1:30	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	22	986052	Paranka, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=986052	So	13	13	13	13	11	12	23	54	0.204	30	0.556	1	0	0	16	27	4	""	0	""	1	1:00	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	20	986051	Gilbreath, Dayton	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=986051	So	13	13	13	13	1	0	1	4	0.250	3	0.750	0	0	0	23	13	13	6	21	0.286	8	8:00	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	41	880038	Beath, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=880038	Jr	13	4	13	4	0	0	0	0	""	0	""	0	0	0	6	2	6	""	0	""	2	2:00	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	50	880032	Sandtorv, Vinny	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=880032	Jr	13	13	13	13	17	5	22	88	0.193	48	0.545	0	2	0	17	23	3	""	0	""	1	0:30	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	5	880031	Gilbreath, Bryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=880031	Jr	13	5	13	5	2	0	2	22	0.091	10	0.455	0	0	1	67	15	27	""	0	""	15	12:30	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	1	880030	Carroll, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=880030	Jr	13	13	13	13	20	8	28	88	0.227	51	0.580	0	4	0	39	23	4	76	164	0.463	6	5:30	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	42	773186	Curran, Jimmy	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=773186	Sr	13	12	13	12	9	1	10	28	0.321	16	0.571	0	1	0	3	13	1	""	0	""	3	1:30	""	""	""	""	""	""	""	0	0
2010	10301	1	721	Air Force	11	773176	Flick, Ridge	http://stats.ncaa.org/player?game_sport_year_ctl_id=10301&stats_player_seq=773176	Sr	13	13	13	13	14	11	25	68	0.206	33	0.485	0	1	0	19	28	4	""	0	""	1	0:30	""	""	""	""	""	""	""	0	0
