year	year_id	division_id	team_id	team_name	player_id	player_name	player_url	class_year	position	goals	assists	points	shots	sog	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	pen	pen_time	g_min	goals_allowed	saves	w	l	t	rc	yc	clears	att	clear_pct
2018	13920	1	721	Air Force	-	TEAM	-	-	-	-	8	""	""	""	0	""	""	""	""	""	""	""	3	13	1	""	""	""	3	90	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	721	Air Force	-	Totals	-	-	-	-	10	""	74	33	107	311	0.238	177	0.569	3	6	""	223	129	50	120	223	0.538	30	1,530	""	""	36,000	118	11.800	85	0.419	""	""	133	162	0.821
2018	13920	1	721	Air Force	-	Opponent Totals	-	-	-	-	10	""	118	75	193	320	0.369	203	0.634	7	15	""	240	104	62	103	223	0.462	27	1,350	""	""	36,000	74	7.400	103	0.582	""	""	148	165	0.897
2018	13920	1	14	Albany (NY)	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	14	Albany (NY)	-	Totals	-	-	-	-	9	""	141	84	225	426	0.331	263	0.617	9	12	""	327	116	50	187	235	0.796	25	1,290	""	""	32,400	63	7.000	100	0.613	""	""	146	158	0.924
2018	13920	1	14	Albany (NY)	-	Opponent Totals	-	-	-	-	9	""	63	39	102	271	0.232	163	0.601	""	8	1	199	110	50	48	235	0.204	47	2,280	""	""	32,400	141	15.667	122	0.464	""	""	147	175	0.840
2018	13920	1	725	Army West Point	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	""	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	725	Army West Point	-	Totals	-	-	-	-	8	""	82	50	132	310	0.265	181	0.584	5	10	""	240	105	75	88	165	0.533	17	750	""	""	29,319	53	6.508	63	0.543	""	""	125	150	0.833
2018	13920	1	725	Army West Point	-	Opponent Totals	-	-	-	-	8	""	53	25	78	215	0.247	116	0.540	3	2	""	201	135	56	77	165	0.467	29	1,290	""	""	29,319	82	10.069	99	0.547	""	""	126	167	0.754
2018	13920	1	52	Bellarmine	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	1	13	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	52	Bellarmine	-	Totals	-	-	-	-	8	""	60	36	96	260	0.231	143	0.550	2	9	""	185	131	57	82	169	0.485	27	1,380	""	""	29,144	84	10.376	98	0.538	""	""	120	153	0.784
2018	13920	1	52	Bellarmine	-	Opponent Totals	-	-	-	-	8	""	84	49	133	287	0.293	182	0.634	6	4	""	229	117	72	87	169	0.515	28	1,380	""	""	29,144	60	7.411	83	0.580	""	""	134	149	0.899
2018	13920	1	62	Binghamton	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	62	Binghamton	-	Totals	-	-	-	-	10	""	73	35	108	330	0.221	189	0.573	2	5	""	216	128	69	104	248	0.419	32	1,530	""	""	36,711	139	13.631	107	0.435	""	""	125	152	0.822
2018	13920	1	62	Binghamton	-	Opponent Totals	-	-	-	-	10	""	139	73	212	378	0.368	246	0.651	8	8	1	287	119	80	144	248	0.581	35	1,620	""	""	36,711	73	7.159	116	0.614	""	""	152	169	0.899
2018	13920	1	68	Boston U.	-	TEAM	-	-	-	-	9	""	""	""	0	""	""	""	""	""	""	""	2	11	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	68	Boston U.	-	Totals	-	-	-	-	10	""	110	76	186	350	0.314	203	0.580	5	15	""	293	129	67	117	260	0.450	31	1,500	""	""	36,280	115	11.411	119	0.509	""	""	149	175	0.851
2018	13920	1	68	Boston U.	-	Opponent Totals	-	-	-	-	10	""	115	73	188	377	0.305	234	0.621	5	10	""	303	134	71	143	260	0.550	27	1,350	""	""	36,280	110	10.915	93	0.458	""	""	137	167	0.820
2018	13920	1	80	Brown	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	80	Brown	-	Totals	-	-	-	-	7	""	88	49	137	278	0.317	156	0.561	3	8	1	204	105	53	97	185	0.524	23	900	""	""	25,248	74	10.551	100	0.575	""	""	115	131	0.878
2018	13920	1	80	Brown	-	Opponent Totals	-	-	-	-	7	""	74	40	114	286	0.259	174	0.608	4	5	""	201	107	50	88	185	0.476	27	1,350	""	""	25,248	88	12.548	68	0.436	""	""	125	148	0.845
2018	13920	1	81	Bryant	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	""	8	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	81	Bryant	-	Totals	-	-	-	-	10	""	120	52	172	384	0.312	226	0.589	5	11	""	330	140	48	173	254	0.681	28	1,380	""	""	36,027	100	9.993	92	0.479	""	""	140	157	0.892
2018	13920	1	81	Bryant	-	Opponent Totals	-	-	-	-	10	""	100	54	154	309	0.324	192	0.621	5	8	2	210	115	73	81	254	0.319	30	1,410	""	""	36,027	120	11.991	106	0.469	""	""	147	170	0.865
2018	13920	1	83	Bucknell	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	83	Bucknell	-	Totals	-	-	-	-	9	""	102	51	153	309	0.330	183	0.592	6	9	""	223	97	55	99	216	0.458	29	1,590	""	""	32,303	86	9.584	84	0.494	""	""	120	133	0.902
2018	13920	1	83	Bucknell	-	Opponent Totals	-	-	-	-	9	""	86	61	147	289	0.298	170	0.588	3	7	""	233	111	47	117	216	0.542	27	1,410	""	""	32,303	102	11.367	81	0.443	""	""	105	123	0.854
2018	13920	1	116	Canisius	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	116	Canisius	-	Totals	-	-	-	-	8	""	88	58	146	232	0.379	156	0.672	4	10	1	186	98	42	81	229	0.354	24	1,260	""	""	28,805	115	14.373	82	0.416	""	""	114	128	0.891
2018	13920	1	116	Canisius	-	Opponent Totals	-	-	-	-	8	""	115	51	166	339	0.339	197	0.581	4	12	""	238	92	42	148	229	0.646	26	1,260	""	""	28,805	88	10.998	68	0.436	""	""	105	123	0.854
2018	13920	1	148	Cleveland St.	-	TEAM	-	-	-	-	10	""	""	""	0	""	""	""	""	""	""	""	""	12	""	""	""	""	3	90	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	148	Cleveland St.	-	Totals	-	-	-	-	10	""	76	34	110	323	0.235	175	0.542	2	6	""	244	152	62	95	225	0.422	25	1,110	""	""	36,093	118	11.770	103	0.466	""	""	159	188	0.846
2018	13920	1	148	Cleveland St.	-	Opponent Totals	-	-	-	-	10	""	118	54	172	379	0.311	221	0.583	8	10	""	297	149	84	130	225	0.578	36	1,650	""	""	36,093	76	7.580	99	0.566	""	""	177	205	0.863
2018	13920	1	153	Colgate	-	TEAM	-	-	-	-	7	""	""	""	0	""	""	""	""	""	""	""	1	9	""	""	""	""	5	150	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	1	153	Colgate	-	Totals	-	-	-	-	9	""	123	68	191	343	0.359	211	0.615	6	10	""	264	106	49	148	233	0.635	34	1,440	""	""	32,400	85	9.444	69	0.448	""	""	108	127	0.850
2018	13920	1	153	Colgate	-	Opponent Totals	-	-	-	-	9	""	85	46	131	265	0.321	154	0.581	3	8	""	190	107	52	85	233	0.365	36	2,010	""	""	32,400	123	13.667	88	0.417	""	""	116	138	0.841
