year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2017	12561	1	721	Air Force	17	1783762	Finley, Hanson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1783762	""	Fr	0	0
2017	12561	1	721	Air Force	43	1781939	Flynn, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1781939	""	Fr	16	7
2017	12561	1	721	Air Force	11	1656150	Forrest, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656150	""	Jr	5	0
2017	12561	1	721	Air Force	27	1781065	Gillund, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1781065	""	Fr	5	0
2017	12561	1	721	Air Force	16	1656153	Goldstein, Chuck	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656153	""	Jr	5	0
2017	12561	1	721	Air Force	37	1656159	Gould, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656159	""	Jr	18	10
2017	12561	1	721	Air Force	21	1783763	Hahn, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1783763	""	Fr	0	0
2017	12561	1	721	Air Force	39	1896535	Haight, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1896535	""	Fr	1	0
2017	12561	1	721	Air Force	33	1765667	Harper, Trent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1765667	""	Fr	18	0
2017	12561	1	721	Air Force	14		Hedengren, Christian		""	N/A	0	0
2017	12561	1	721	Air Force	0	1765666	Hemme, Jeremiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1765666	""	Fr	16	0
2017	12561	1	721	Air Force	40	1896536	Hofmann, Benjamin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1896536	""	Fr	3	0
2017	12561	1	721	Air Force	4	1656148	Hruby, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656148	""	Jr	18	18
2017	12561	1	721	Air Force	45	1765670	Jones, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1765670	D	Fr	18	18
2017	12561	1	721	Air Force	34	1656157	LaVine, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656157	""	Jr	18	17
2017	12561	1	721	Air Force	24	1656154	Larkin, Sheamus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656154	""	Jr	9	0
2017	12561	1	721	Air Force	46	1778209	Lee, Fitzhugh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1778209	""	Fr	5	0
2017	12561	1	721	Air Force	20	1879174	Lervick, Trey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1879174	""	N/A	11	0
2017	12561	1	721	Air Force	48	1428726	Lindell, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1428726	""	Sr	0	0
2017	12561	1	721	Air Force	50	1879176	Lynch, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1879176	""	N/A	7	0
2017	12561	1	721	Air Force	7	1656149	Matarazzo, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656149	""	Jr	15	0
2017	12561	1	721	Air Force	16	1879173	Pagano, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1879173	""	N/A	9	0
2017	12561	1	721	Air Force	37	1783580	Parker, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1783580	""	Fr	11	0
2017	12561	1	721	Air Force	32	1538733	Payne, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1538733	""	Sr	3	0
2017	12561	1	721	Air Force	18	1778217	Pung, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1778217	""	Fr	15	3
2017	12561	1	721	Air Force	42	1656160	Radjenovich, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656160	""	Jr	13	0
2017	12561	1	721	Air Force	44	1778216	Redfearn, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1778216	""	Fr	5	0
2017	12561	1	721	Air Force	13	1883534	Richbourg, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1883534	""	Fr	11	0
2017	12561	1	721	Air Force	15	1778206	Rohrbach, Roman	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1778206	""	Fr	5	0
2017	12561	1	721	Air Force	10	1538734	Rose, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1538734	""	Sr	12	9
2017	12561	1	721	Air Force	46		Rothstein, Casey		""	Jr	0	0
2017	12561	1	721	Air Force	26	1883535	Schwartz, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1883535	""	Fr	17	15
2017	12561	1	721	Air Force	47	1896537	Shifflett, Samuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1896537	""	Fr	2	0
2017	12561	1	721	Air Force	30	1656156	Siegel, Craig	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656156	""	Jr	2	0
2017	12561	1	721	Air Force	8	1538736	Smith, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1538736	""	Sr	17	9
2017	12561	1	721	Air Force	35	1538737	Snyder, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1538737	""	Sr	0	0
2017	12561	1	721	Air Force	40	1538738	Swartzman, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1538738	""	Sr	0	0
2017	12561	1	721	Air Force	23	1778207	Swartzman, Isaac	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1778207	""	Fr	4	0
2017	12561	1	721	Air Force	54	1892466	Szlachetka, Doc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1892466	""	Fr	3	0
2017	12561	1	721	Air Force	29	1781938	Taucher, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1781938	""	Fr	0	0
2017	12561	1	721	Air Force	37	1892465	Thornally, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1892465	""	Fr	4	0
2017	12561	1	721	Air Force	36	1656158	Tien, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656158	""	Jr	18	15
2017	12561	1	721	Air Force	25	1889520	Tippett, Preston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1889520	""	Fr	8	0
2017	12561	1	721	Air Force	44	1538739	Toscano, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1538739	""	Sr	0	0
2017	12561	1	721	Air Force	13	1656152	Valentine, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656152	""	Jr	0	0
2017	12561	1	721	Air Force	12	1656151	Walsch, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656151	""	Jr	18	18
2017	12561	1	721	Air Force	28	1538740	Ward, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1538740	""	Sr	11	2
2017	12561	1	721	Air Force	20	1428713	Warden, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1428713	""	Sr	0	0
2017	12561	1	721	Air Force	25	1656155	Warmolts, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656155	""	Jr	0	0
2017	12561	1	721	Air Force	49	1765671	Wheeler IV, Roland	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1765671	""	Fr	15	0
2017	12561	1	14	Albany (NY)	44	1863366	Barrow, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863366	""	Fr	5	0
2017	12561	1	14	Albany (NY)	35	1760841	Brown, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760841	""	So	0	0
2017	12561	1	14	Albany (NY)	23	1760842	Burgmaster, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760842	""	So	18	0
2017	12561	1	14	Albany (NY)	31	1760852	Chetuck, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760852	""	Jr	4	0
2017	12561	1	14	Albany (NY)	9	1532262	Colarusso, JD	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1532262	""	Jr	18	18
2017	12561	1	14	Albany (NY)	7	1532263	Cullen, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1532263	""	Sr	14	0
2017	12561	1	14	Albany (NY)	0	1863367	Diamond, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863367	""	Fr	10	0
2017	12561	1	14	Albany (NY)	37	1760843	Dluhy, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760843	""	So	18	18
2017	12561	1	14	Albany (NY)	88	1532264	Drake, Bennett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1532264	""	Sr	18	17
2017	12561	1	14	Albany (NY)	2	1643150	Dutkanych, Carson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643150	""	So	1	0
2017	12561	1	14	Albany (NY)	38	1760844	Eccles, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760844	""	So	18	0
2017	12561	1	14	Albany (NY)	43	1643152	Egan, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643152	""	Jr	18	0
2017	12561	1	14	Albany (NY)	46		Erickson, Ryan		""	Jr	0	0
2017	12561	1	14	Albany (NY)	5	1643153	Fields, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643153	""	Jr	18	17
2017	12561	1	14	Albany (NY)	47	1863369	Filipowski, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863369	""	Fr	13	0
2017	12561	1	14	Albany (NY)	30	1532265	Glancy, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1532265	""	Sr	18	0
2017	12561	1	14	Albany (NY)	14	1760845	Gleason, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760845	""	So	17	0
2017	12561	1	14	Albany (NY)	15	1863370	Goldsmith, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863370	""	Fr	5	0
2017	12561	1	14	Albany (NY)	4	1760846	Hill, Chaunce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760846	""	So	17	0
2017	12561	1	14	Albany (NY)	3	1863371	Ierlan, TD	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863371	""	Fr	18	3
2017	12561	1	14	Albany (NY)	33	1863372	John, Ron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863372	""	Fr	7	0
2017	12561	1	14	Albany (NY)	22	1760847	Kirby, Cougar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760847	""	Fr	2	0
2017	12561	1	14	Albany (NY)	45	1643155	Kluck, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643155	""	Jr	18	18
2017	12561	1	14	Albany (NY)	29	1863373	Kunz, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863373	""	Fr	5	0
2017	12561	1	14	Albany (NY)	12	1863374	Laffin, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863374	""	Fr	12	5
2017	12561	1	14	Albany (NY)	41	1532269	Lasda, Eli	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1532269	""	Sr	18	0
2017	12561	1	14	Albany (NY)	13	1760848	Lyons, Colyn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760848	""	So	0	0
2017	12561	1	14	Albany (NY)	40	1643157	McClancy, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643157	""	Jr	18	17
2017	12561	1	14	Albany (NY)	28	1863375	McCuin, Hoyt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863375	""	Fr	7	0
2017	12561	1	14	Albany (NY)	8	1863376	McGrath, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863376	""	Fr	2	0
2017	12561	1	14	Albany (NY)	91	1760849	Ornstein, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760849	""	So	10	0
2017	12561	1	14	Albany (NY)	17	1532273	Osika, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1532273	""	Sr	18	18
2017	12561	1	14	Albany (NY)	24	1863377	Patterson, Jakob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863377	""	Fr	16	13
2017	12561	1	14	Albany (NY)	34	1760850	Perla, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760850	""	So	14	0
2017	12561	1	14	Albany (NY)	10	1643159	Reh, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643159	""	Jr	18	2
2017	12561	1	14	Albany (NY)	11	1643158	Reh, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643158	""	Jr	18	18
2017	12561	1	14	Albany (NY)	18	1643160	Roundpoint, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643160	""	Jr	17	0
2017	12561	1	14	Albany (NY)	19	1532274	Russell, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1532274	""	Sr	0	0
2017	12561	1	14	Albany (NY)	6	1863378	Siekierski, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863378	""	Fr	9	0
2017	12561	1	14	Albany (NY)	25	1643162	Sims, Stone	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643162	""	Jr	18	18
2017	12561	1	14	Albany (NY)	21	1863379	Spahr, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1863379	""	Fr	6	0
2017	12561	1	14	Albany (NY)	42	1652479	Tarbell, Ky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1652479	""	Sr	11	0
2017	12561	1	14	Albany (NY)	20	1760851	Taylor, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1760851	""	So	7	0
2017	12561	1	14	Albany (NY)	16	1643163	Wolfe, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643163	""	Jr	10	0
2017	12561	1	14	Albany (NY)	26	1643164	Zelen, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1643164	""	Jr	18	0
2017	12561	1	725	Army West Point	6	1876988	Alacqua, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876988	""	Fr	2	0
2017	12561	1	725	Army West Point	66	1768071	Angle, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768071	""	So	5	0
2017	12561	1	725	Army West Point	4	1768072	Barretto, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768072	""	So	16	16
2017	12561	1	725	Army West Point	15	1536535	Bowman, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536535	""	Sr	15	0
2017	12561	1	725	Army West Point	48	1876995	Carr, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876995	""	Fr	2	0
2017	12561	1	725	Army West Point	23	1768073	Cole, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768073	""	So	12	0
2017	12561	1	725	Army West Point	36	1657533	Colvin, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657533	""	Jr	15	13
2017	12561	1	725	Army West Point	31	1768074	Condon, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768074	""	So	4	0
2017	12561	1	725	Army West Point	27	1876990	Cox, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876990	""	Fr	2	0
2017	12561	1	725	Army West Point	14	1768075	Crabtree, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768075	""	So	4	0
2017	12561	1	725	Army West Point	29	1876991	Day, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876991	""	Fr	1	0
2017	12561	1	725	Army West Point	9	1768076	DeSanti, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768076	""	So	16	0
2017	12561	1	725	Army West Point	7	1876989	DeWitt, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876989	""	Fr	4	0
2017	12561	1	725	Army West Point	91	1536538	Donovan, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536538	""	Sr	16	0
2017	12561	1	725	Army West Point	2	1876987	Fairbrother, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876987	""	Fr	5	0
2017	12561	1	725	Army West Point	52	1657534	Faircloth, Stowe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657534	""	Jr	2	0
2017	12561	1	725	Army West Point	56	1876997	George, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876997	""	Fr	16	0
2017	12561	1	725	Army West Point	44	1657535	Giglio, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657535	""	Jr	3	0
2017	12561	1	725	Army West Point	53	1657536	Glancy, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657536	""	Jr	16	16
2017	12561	1	725	Army West Point	21	1657537	Glesener, Ted	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657537	""	Jr	16	0
2017	12561	1	725	Army West Point	17	1657538	Goettelman, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657538	""	Jr	3	0
2017	12561	1	725	Army West Point	99	1536540	Grabher, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536540	""	Sr	15	0
2017	12561	1	725	Army West Point	45	1768077	Hoffman, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768077	""	So	0	0
2017	12561	1	725	Army West Point	20	1657539	Isnardi, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657539	""	Jr	7	0
2017	12561	1	725	Army West Point	28	1536542	Johnson, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536542	""	Sr	15	15
2017	12561	1	725	Army West Point	40	1768078	Jones, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768078	""	So	16	16
2017	12561	1	725	Army West Point	13	1536543	Klipstein, Reaves	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536543	""	Sr	16	16
2017	12561	1	725	Army West Point	47	1768079	Koziol, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768079	""	So	2	0
2017	12561	1	725	Army West Point	90	1657540	LaMonica, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657540	""	Jr	16	0
2017	12561	1	725	Army West Point	19	1657541	Langerhans, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657541	""	Jr	5	0
2017	12561	1	725	Army West Point	0	1536546	Littlejohn, Avery	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536546	""	Sr	16	3
2017	12561	1	725	Army West Point	33	1536547	LoConte, C.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536547	""	Sr	2	0
2017	12561	1	725	Army West Point	81	1768080	MacAfee, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768080	""	So	3	0
2017	12561	1	725	Army West Point	1	1876986	Manown, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876986	""	Fr	13	0
2017	12561	1	725	Army West Point	50	1768081	Marino, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768081	""	So	8	1
2017	12561	1	725	Army West Point	24	1536548	Miller, Gunnar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536548	""	Sr	16	16
2017	12561	1	725	Army West Point	85	1657542	Nadjari, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657542	""	Jr	6	0
2017	12561	1	725	Army West Point	22	1657543	Newbold, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657543	""	Jr	2	0
2017	12561	1	725	Army West Point	32	1876996	O'Brien, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876996	""	Fr	5	0
2017	12561	1	725	Army West Point	5	1536550	Pettrone, Marc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536550	""	Sr	0	0
2017	12561	1	725	Army West Point	57	1657545	Ragno, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657545	""	Jr	16	0
2017	12561	1	725	Army West Point	39	1657546	Rhudy, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657546	""	Jr	3	0
2017	12561	1	725	Army West Point	18	1657547	Ricca, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657547	""	Jr	16	16
2017	12561	1	725	Army West Point	46	1876994	Rigney, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876994	""	Fr	3	0
2017	12561	1	725	Army West Point	3	1657548	Santorelli, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657548	""	Jr	15	0
2017	12561	1	725	Army West Point	11	1768083	Schultz, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768083	""	So	13	1
2017	12561	1	725	Army West Point	42	1876992	Silva, Miles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876992	""	Fr	3	0
2017	12561	1	725	Army West Point	12	1768084	Surdick, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768084	""	So	15	15
2017	12561	1	725	Army West Point	16	1657549	Symmes, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657549	""	Jr	16	16
2017	12561	1	725	Army West Point	8	1536554	Tamasitis, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1536554	""	Sr	1	0
2017	12561	1	725	Army West Point	43	1876993	Taylor, Bennett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1876993	""	Fr	2	0
2017	12561	1	725	Army West Point	10	1657550	TenBrink, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1657550	""	Jr	3	0
2017	12561	1	725	Army West Point	41	1768085	Woodings, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1768085	""	So	3	0
2017	12561	1	52	Bellarmine	20	1559814	Barco, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1559814	""	Jr	13	1
2017	12561	1	52	Bellarmine	7	1895983	Barco, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1895983	""	N/A	3	0
2017	12561	1	52	Bellarmine	22	1671844	Barge, Briton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1671844	""	So	0	0
