year	year_id	division_id	team_id	team_name	player_id	player_name	player_url	class_year	position	goals	assists	points	shots	sog	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	pen	pen_time	g_min	goals_allowed	saves	w	l	t	rc	yc	clears	att	clear_pct
2018	13920	2	929	Adams St.	-	TEAM	-	-	-	-	7	""	""	""	0	""	""	""	""	""	""	""	""	14	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	929	Adams St.	-	Totals	-	-	-	-	8	""	74	31	105	307	0.241	182	0.593	3	10	1	258	172	80	86	167	0.515	26	1,410	""	""	28,779	71	8.881	99	0.582	""	""	165	206	0.801
2018	13920	2	929	Adams St.	-	Opponent Totals	-	-	-	-	8	""	71	33	104	267	0.266	170	0.637	5	4	2	225	167	76	81	167	0.485	42	2,730	""	""	28,779	74	9.257	108	0.593	""	""	144	186	0.774
2018	13920	2	3	Adelphi	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	1	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	3	Adelphi	-	Totals	-	-	-	-	6	""	95	57	152	274	0.347	175	0.639	5	10	""	222	99	53	100	154	0.649	27	1,230	""	""	21,600	41	6.833	52	0.559	""	""	97	112	0.866
2018	13920	2	3	Adelphi	-	Opponent Totals	-	-	-	-	6	""	41	19	60	168	0.244	93	0.554	1	4	1	147	112	50	54	154	0.351	30	1,470	""	""	21,600	95	15.833	80	0.457	""	""	83	115	0.722
2018	13920	2	10	Ala.-Huntsville	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	""	13	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	10	Ala.-Huntsville	-	Totals	-	-	-	-	11	""	122	65	187	401	0.304	246	0.613	6	15	""	333	183	61	140	263	0.532	54	2,340	""	""	39,592	108	9.820	110	0.505	""	""	153	183	0.836
2018	13920	2	10	Ala.-Huntsville	-	Opponent Totals	-	-	-	-	11	""	108	56	164	370	0.292	218	0.589	5	21	""	300	172	68	123	263	0.468	52	2,460	""	""	39,592	122	11.093	124	0.504	""	""	147	195	0.754
2018	13920	2	934	Alderson Broaddus	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	934	Alderson Broaddus	-	Totals	-	-	-	-	4	""	32	19	51	90	0.356	57	0.633	1	5	""	112	85	27	56	106	0.528	16	600	""	""	14,400	60	15.000	62	0.508	""	""	58	76	0.763
2018	13920	2	934	Alderson Broaddus	-	Opponent Totals	-	-	-	-	4	""	60	24	84	196	0.306	122	0.622	3	7	""	141	49	42	50	106	0.472	13	450	""	""	14,400	32	8.000	25	0.439	""	""	83	88	0.943
2018	13920	2	22	American Int'l	-	TEAM	-	-	-	-	8	""	""	""	0	""	""	""	""	""	""	""	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	22	American Int'l	-	Totals	-	-	-	-	10	""	72	35	107	259	0.278	155	0.598	1	14	""	221	187	66	94	250	0.376	23	1,140	""	""	36,000	148	14.800	157	0.515	""	""	105	171	0.614
2018	13920	2	22	American Int'l	-	Opponent Totals	-	-	-	-	10	""	148	81	229	465	0.318	305	0.656	9	5	""	330	142	87	156	250	0.624	53	2,670	""	""	36,000	72	7.200	83	0.535	""	""	124	146	0.849
2018	13920	2	36	Assumption	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	36	Assumption	-	Totals	-	-	-	-	5	""	61	40	101	178	0.343	135	0.758	4	1	""	167	71	45	66	112	0.589	15	690	""	""	18,000	35	7.000	45	0.562	""	""	78	87	0.897
2018	13920	2	36	Assumption	-	Opponent Totals	-	-	-	-	5	""	35	22	57	141	0.248	80	0.567	1	2	""	116	82	40	46	112	0.411	7	330	""	""	18,000	61	12.200	74	0.548	""	""	59	82	0.720
2018	13920	2	2683	Belmont Abbey	-	TEAM	-	-	-	-	3	""	""	""	0	""	""	""	""	""	""	""	1	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	2683	Belmont Abbey	-	Totals	-	-	-	-	10	""	129	71	200	415	0.311	265	0.639	7	16	2	338	153	82	137	239	0.573	28	1,200	""	""	36,415	77	7.612	87	0.530	""	""	185	208	0.889
2018	13920	2	2683	Belmont Abbey	-	Opponent Totals	-	-	-	-	10	""	77	34	111	301	0.256	164	0.545	3	4	2	283	181	74	102	239	0.427	47	1,980	""	""	36,415	129	12.753	137	0.515	""	""	170	217	0.783
2018	13920	2	56	Bentley	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	7	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	56	Bentley	-	Totals	-	-	-	-	5	""	44	20	64	184	0.239	113	0.614	1	7	""	106	60	24	43	119	0.361	18	810	""	""	18,034	57	11.379	52	0.477	""	""	73	82	0.890
2018	13920	2	56	Bentley	-	Opponent Totals	-	-	-	-	5	""	57	29	86	187	0.305	109	0.583	4	7	1	147	64	26	76	119	0.639	21	1,050	""	""	18,034	44	8.783	69	0.611	""	""	61	72	0.847
2018	13920	2	1001	Catawba	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	""	5	1	""	""	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""
2018	13920	2	1001	Catawba	-	Totals	-	-	-	-	9	""	108	49	157	352	0.307	219	0.622	4	13	2	323	160	75	144	244	0.590	41	2,070	""	""	32,596	106	11.707	108	0.505	""	""	164	199	0.824
2018	13920	2	1001	Catawba	-	Opponent Totals	-	-	-	-	9	""	106	65	171	328	0.323	214	0.652	5	13	""	285	139	90	100	244	0.410	43	2,010	""	""	32,596	108	11.928	111	0.507	""	""	182	214	0.850
2018	13920	2	21323	Chestnut Hill	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	6	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	21323	Chestnut Hill	-	Totals	-	-	-	-	7	""	54	25	79	186	0.290	113	0.608	2	7	""	177	138	47	76	164	0.463	19	900	""	""	25,200	89	12.714	100	0.529	""	""	105	137	0.766
2018	13920	2	21323	Chestnut Hill	-	Opponent Totals	-	-	-	-	7	""	89	58	147	300	0.297	189	0.630	5	8	1	228	101	72	88	164	0.537	25	1,200	""	""	25,200	54	7.714	59	0.522	""	""	118	138	0.855
2018	13920	2	8875	Chowan	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	""	9	""	1	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	8875	Chowan	-	Totals	-	-	-	-	10	""	105	64	169	328	0.320	225	0.686	4	14	1	365	183	110	103	265	0.389	52	2,670	""	""	36,000	128	12.800	153	0.544	""	""	181	226	0.801
2018	13920	2	8875	Chowan	-	Opponent Totals	-	-	-	-	10	""	128	75	203	419	0.305	281	0.671	6	16	2	408	191	117	162	265	0.611	47	2,250	""	""	36,000	105	10.500	120	0.533	""	""	174	213	0.817
2018	13920	2	1023	Coker	-	TEAM	-	-	-	-	8	""	""	""	0	""	""	""	""	""	""	""	1	9	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	1023	Coker	-	Totals	-	-	-	-	9	""	73	45	118	265	0.275	155	0.585	5	13	1	215	139	76	69	184	0.375	38	2,100	""	""	32,400	80	8.889	87	0.521	""	""	136	166	0.819
2018	13920	2	1023	Coker	-	Opponent Totals	-	-	-	-	9	""	80	44	124	292	0.274	167	0.572	4	14	""	260	151	79	115	184	0.625	51	2,610	""	""	32,340	73	8.126	82	0.529	""	""	132	164	0.805
2018	13920	2	11416	Colorado Mesa	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	2	8	1	""	""	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""
2018	13920	2	11416	Colorado Mesa	-	Totals	-	-	-	-	11	""	161	90	251	519	0.310	312	0.601	9	17	""	442	195	95	175	291	0.601	41	1,770	""	""	39,600	91	8.273	117	0.562	""	""	202	244	0.828
2018	13920	2	11416	Colorado Mesa	-	Opponent Totals	-	-	-	-	11	""	91	45	136	364	0.250	208	0.571	2	8	1	367	220	100	116	291	0.399	44	2,100	""	""	39,600	161	14.636	151	0.484	""	""	171	252	0.679
2018	13920	2	2720	Colorado St.-Pueblo	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	11	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	2720	Colorado St.-Pueblo	-	Totals	-	-	-	-	7	""	88	51	139	213	0.413	156	0.732	3	9	5	207	167	67	92	204	0.451	36	1,980	""	""	25,200	93	13.286	104	0.528	""	""	119	158	0.753
2018	13920	2	2720	Colorado St.-Pueblo	-	Opponent Totals	-	-	-	-	7	""	93	41	134	336	0.277	197	0.586	4	8	1	239	146	65	112	204	0.549	25	1,230	""	""	25,200	88	12.571	68	0.436	""	""	134	158	0.848
2018	13920	2	174	Davis & Elkins	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	174	Davis & Elkins	-	Totals	-	-	-	-	6	""	41	22	63	150	0.273	91	0.607	""	7	""	156	139	56	47	140	0.336	25	1,320	""	""	21,537	97	16.214	71	0.423	""	""	76	110	0.691
2018	13920	2	174	Davis & Elkins	-	Opponent Totals	-	-	-	-	6	""	97	56	153	275	0.353	168	0.611	6	8	""	234	122	65	93	140	0.664	34	1,710	""	""	21,537	41	6.853	50	0.549	""	""	101	114	0.886
2018	13920	2	186	Dist. Columbia	-	TEAM	-	-	-	-	7	""	""	""	0	""	""	""	""	""	""	""	1	11	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	186	Dist. Columbia	-	Totals	-	-	-	-	10	""	145	80	225	418	0.347	284	0.679	7	15	5	329	196	87	201	275	0.731	69	3,990	""	""	35,826	103	10.350	127	0.552	""	""	132	167	0.790
2018	13920	2	186	Dist. Columbia	-	Opponent Totals	-	-	-	-	10	""	103	59	162	375	0.275	230	0.613	3	21	""	232	162	98	74	275	0.269	62	3,480	""	""	35,826	129	12.963	139	0.519	""	""	161	191	0.843
2018	13920	2	8956	Dominican (NY)	-	TEAM	-	-	-	-	7	""	""	""	0	""	""	""	""	""	""	""	""	5	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	8956	Dominican (NY)	-	Totals	-	-	-	-	8	""	50	35	85	229	0.218	129	0.563	1	10	""	215	136	55	59	172	0.343	36	1,920	""	""	28,800	101	12.625	104	0.507	""	""	105	134	0.784
2018	13920	2	8956	Dominican (NY)	-	Opponent Totals	-	-	-	-	8	""	101	43	144	329	0.307	205	0.623	7	12	1	285	126	71	113	172	0.657	51	2,700	""	""	28,800	50	6.250	79	0.612	""	""	122	143	0.853
2018	13920	2	9680	Embry-Riddle (FL)	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	2	12	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	9680	Embry-Riddle (FL)	-	Totals	-	-	-	-	9	""	54	19	73	274	0.197	150	0.547	1	9	""	271	194	62	100	201	0.498	29	1,260	""	""	32,392	121	13.448	98	0.447	""	""	132	180	0.733
2018	13920	2	9680	Embry-Riddle (FL)	-	Opponent Totals	-	-	-	-	9	""	121	72	193	336	0.360	219	0.652	8	13	1	284	149	105	101	201	0.502	31	1,530	""	""	32,392	54	6.001	96	0.640	""	""	157	188	0.835
2018	13920	2	30193	Emmanuel (GA)	-	TEAM	-	-	-	-	9	""	1	""	1	""	""	1	""	""	""	""	""	19	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	30193	Emmanuel (GA)	-	Totals	-	-	-	-	12	""	62	29	91	273	0.227	155	0.568	""	6	""	323	271	72	107	316	0.339	79	4,740	""	""	43,138	222	18.527	182	0.450	""	""	171	265	0.645
2018	13920	2	30193	Emmanuel (GA)	-	Opponent Totals	-	-	-	-	12	""	222	133	355	640	0.347	404	0.631	12	21	1	521	213	104	209	316	0.661	42	2,610	""	""	43,138	62	5.174	93	0.600	""	""	221	251	0.880
2018	13920	2	23157	Felician	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	3	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	23157	Felician	-	Totals	-	-	-	-	7	""	28	15	43	151	0.185	83	0.550	""	7	""	161	150	24	42	161	0.261	27	1,350	""	""	25,200	112	16.000	115	0.507	""	""	85	117	0.726
2018	13920	2	23157	Felician	-	Opponent Totals	-	-	-	-	7	""	112	73	185	323	0.347	227	0.703	7	8	1	294	115	67	119	161	0.739	39	1,920	""	""	25,200	28	4.000	55	0.663	""	""	94	105	0.895
2018	13920	2	233	Fla. Southern	-	TEAM	-	-	-	-	6	""	""	""	0	""	""	""	""	""	""	""	1	16	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	233	Fla. Southern	-	Totals	-	-	-	-	9	""	105	70	175	384	0.273	228	0.594	6	14	""	300	142	78	125	218	0.573	29	1,230	""	""	32,596	85	9.388	110	0.564	""	""	151	175	0.863
2018	13920	2	233	Fla. Southern	-	Opponent Totals	-	-	-	-	9	""	85	47	132	326	0.261	195	0.598	3	10	""	254	158	47	93	218	0.427	35	1,290	""	""	32,596	105	11.597	123	0.539	""	""	154	183	0.842
2018	13920	2	230	Florida Tech	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	1	9	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	230	Florida Tech	-	Totals	-	-	-	-	8	""	87	37	124	334	0.260	196	0.587	4	7	""	261	120	66	103	185	0.557	42	1,920	""	""	28,800	76	9.500	96	0.558	""	""	146	161	0.907
2018	13920	2	230	Florida Tech	-	Opponent Totals	-	-	-	-	8	""	76	34	110	246	0.309	172	0.699	4	8	""	234	137	52	82	185	0.443	30	1,500	""	""	28,800	87	10.875	109	0.556	""	""	135	169	0.799
2018	13920	2	241	Franklin Pierce	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	""	3	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	241	Franklin Pierce	-	Totals	-	-	-	-	5	""	60	25	85	220	0.273	130	0.591	4	7	""	147	65	20	73	119	0.613	27	1,470	""	""	18,000	44	8.800	47	0.516	""	""	64	76	0.842
2018	13920	2	241	Franklin Pierce	-	Opponent Totals	-	-	-	-	5	""	44	25	69	154	0.286	91	0.591	1	9	""	127	72	38	46	119	0.387	12	480	""	""	18,000	60	12.000	70	0.538	""	""	64	86	0.744
2018	13920	2	9004	Georgian Court	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	9004	Georgian Court	-	Totals	-	-	-	-	9	""	94	56	150	314	0.299	201	0.640	4	10	""	272	165	61	89	223	0.399	40	2,010	""	""	32,500	84	9.305	136	0.618	""	""	149	166	0.898
2018	13920	2	9004	Georgian Court	-	Opponent Totals	-	-	-	-	9	""	100	62	162	348	0.287	236	0.678	5	13	""	318	158	71	134	223	0.601	31	1,710	""	""	32,500	94	10.412	107	0.532	""	""	123	156	0.788
2018	13920	2	362	LIU Post	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	5	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	362	LIU Post	-	Totals	-	-	-	-	5	""	46	23	69	195	0.236	124	0.636	3	4	1	179	81	56	60	107	0.561	19	1,050	""	""	18,000	45	9.000	59	0.567	""	""	77	91	0.846
2018	13920	2	362	LIU Post	-	Opponent Totals	-	-	-	-	5	""	45	22	67	179	0.251	104	0.581	2	6	""	170	89	42	47	107	0.439	19	870	""	""	18,000	46	9.200	78	0.629	""	""	87	106	0.821
2018	13920	2	2746	Lake Erie	-	TEAM	-	-	-	-	7	""	""	""	0	""	""	""	""	""	""	""	""	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	2746	Lake Erie	-	Totals	-	-	-	-	7	""	112	56	168	337	0.332	198	0.588	6	13	""	259	115	80	100	185	0.541	28	1,200	""	""	25,200	49	7.000	52	0.515	""	""	150	170	0.882
2018	13920	2	2746	Lake Erie	-	Opponent Totals	-	-	-	-	7	""	49	25	74	197	0.249	101	0.513	1	4	1	179	160	39	85	185	0.459	26	930	""	""	25,200	112	16.000	86	0.434	""	""	114	165	0.691
2018	13920	2	349	Le Moyne	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	6	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	349	Le Moyne	-	Totals	-	-	-	-	8	""	109	61	170	351	0.311	197	0.561	8	7	""	243	104	70	96	178	0.539	20	990	""	""	28,800	40	5.000	78	0.661	""	""	109	130	0.838
2018	13920	2	349	Le Moyne	-	Opponent Totals	-	-	-	-	8	""	40	17	57	223	0.179	118	0.529	""	6	""	170	132	43	82	178	0.461	24	1,110	""	""	28,800	109	13.625	88	0.447	""	""	93	123	0.756
2018	13920	2	13302	Lees-McRae	-	TEAM	-	-	-	-	3	1	""	""	0	""	""	""	""	""	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	13302	Lees-McRae	-	Totals	-	-	-	-	4	""	34	13	47	86	0.395	68	0.791	""	3	""	96	67	25	36	118	0.305	15	690	""	""	14,400	73	18.250	46	0.387	""	""	33	55	0.600
2018	13920	2	13302	Lees-McRae	-	Opponent Totals	-	-	-	-	4	""	73	34	107	184	0.397	119	0.647	3	4	""	175	49	47	82	118	0.695	10	450	""	""	14,400	34	8.500	34	0.500	""	""	51	54	0.944
2018	13920	2	1170	Lenoir-Rhyne	-	TEAM	-	-	-	-	4	""	""	""	0	""	""	""	""	""	""	""	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	13920	2	1170	Lenoir-Rhyne	-	Totals	-	-	-	-	11	""	164	97	261	463	0.354	297	0.641	10	18	3	330	168	99	154	301	0.512	40	1,770	""	""	39,883	101	9.117	148	0.594	""	""	206	239	0.862
2018	13920	2	1170	Lenoir-Rhyne	-	Opponent Totals	-	-	-	-	11	""	101	42	143	415	0.243	249	0.600	1	12	""	296	195	57	147	301	0.488	43	2,010	""	""	39,883	164	14.803	133	0.448	""	""	189	231	0.818
2018	13920	2	1174	Limestone	-	TEAM	-	-	-	-	5	""	""	""	0	""	""	""	""	""	""	""	""	6	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
