year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2017	12561	3	4	Adrian	16	1776750	Caldwell, Morgan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1776750	""	So	3	1
2017	12561	3	4	Adrian	3	1656297	Clark, Callum	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656297	""	Jr	13	13
2017	12561	3	4	Adrian	17	1891969	Davison, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891969	""	Fr	14	14
2017	12561	3	4	Adrian	10	1891970	Dehn, Isiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891970	""	Fr	13	8
2017	12561	3	4	Adrian	37	1656303	Desmadryl, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656303	""	Jr	14	14
2017	12561	3	4	Adrian	45	1656304	Dugan, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656304	""	Jr	7	1
2017	12561	3	4	Adrian	35	1549599	Farrelly, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1549599	""	Sr	13	13
2017	12561	3	4	Adrian	2	1891971	Gipson-Goodnough, Todd	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891971	""	Fr	11	11
2017	12561	3	4	Adrian	14	1549588	Harvey, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1549588	""	Sr	3	0
2017	12561	3	4	Adrian	9	1891972	Kucharski, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891972	""	Fr	4	2
2017	12561	3	4	Adrian	19	1776748	Polischuk, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1776748	""	Sr	9	0
2017	12561	3	4	Adrian	5	1776746	Redden, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1776746	""	So	12	3
2017	12561	3	4	Adrian	11	1891973	Richards, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891973	""	Fr	11	6
2017	12561	3	4	Adrian	6	1891974	Ross, Jr., Artaka	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891974	""	So	1	0
2017	12561	3	4	Adrian	44	1549600	Scherer, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1549600	""	Sr	13	8
2017	12561	3	4	Adrian	4	1549591	Schmitt, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1549591	""	Sr	14	13
2017	12561	3	4	Adrian	43	1891975	Sroka, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891975	""	So	3	0
2017	12561	3	4	Adrian	18	1891976	Steggerda, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891976	""	Fr	4	1
2017	12561	3	4	Adrian	33	1656302	Stewart, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656302	""	Jr	6	3
2017	12561	3	4	Adrian	13	1891977	Stone, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891977	""	So	9	0
2017	12561	3	4	Adrian	1	1656301	Turner, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1656301	""	Jr	14	14
2017	12561	3	4	Adrian	24	1776749	VanStrate, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1776749	""	Sr	6	0
2017	12561	3	4	Adrian	36	1891978	Vanderlugt, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1891978	""	Jr	14	14
2017	12561	3	4	Adrian	38	1776751	Wizinsky, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1776751	""	Sr	10	0
2017	12561	3	2798	Albertus Magnus	7	1892570	Ames, Niko	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1892570	""	N/A	15	7
2017	12561	3	2798	Albertus Magnus	12	1552447	Bennet, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1552447	""	Sr	15	15
2017	12561	3	2798	Albertus Magnus	25	1755765	Brunetti, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1755765	""	So	9	4
2017	12561	3	2798	Albertus Magnus	17	1552459	Buck, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1552459	""	Sr	15	14
2017	12561	3	2798	Albertus Magnus	34	1552467	Croteau, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1552467	""	Sr	14	14
2017	12561	3	2798	Albertus Magnus	21	1552461	Gravius, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1552461	""	Sr	15	15
2017	12561	3	2798	Albertus Magnus	9	1892571	Henninger, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1892571	""	N/A	15	6
2017	12561	3	2798	Albertus Magnus	1	1665247	Kerner, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1665247	""	Jr	15	13
2017	12561	3	2798	Albertus Magnus	15	1665248	Kozak, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1665248	""	Fr	15	8
2017	12561	3	2798	Albertus Magnus	27	1892573	Magnifico, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1892573	""	N/A	14	3
2017	12561	3	2798	Albertus Magnus	22	1755764	May, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1755764	""	Jr	15	14
2017	12561	3	2798	Albertus Magnus	19	1552448	Moore, Brennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1552448	""	Jr	15	11
2017	12561	3	2798	Albertus Magnus	6	1552452	Mueller, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12561&stats_player_seq=1552452	""	Sr	15	15
