year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2013	11380	3	2691	Daniel Webster	42	1449284.0	Burr, Nate	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1449284.0	N/A	1	0
2013	11380	3	2691	Daniel Webster	12	1447538.0	Cotoni, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447538.0	N/A	12	8
2013	11380	3	2691	Daniel Webster	5	1447530.0	Crane, Gary	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447530.0	N/A	6	0
2013	11380	3	2691	Daniel Webster	24	1332376.0	Dawson, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1332376.0	So	0	0
2013	11380	3	2691	Daniel Webster	49	1447544.0	Driscoll, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447544.0	N/A	11	10
2013	11380	3	2691	Daniel Webster	15	1220207.0	Gordon, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1220207.0	Jr	10	1
2013	11380	3	2691	Daniel Webster	8	1447537.0	Hamilton, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447537.0	N/A	12	11
2013	11380	3	2691	Daniel Webster	19	1332374.0	Hebb, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1332374.0	So	9	3
2013	11380	3	2691	Daniel Webster	6	1447536.0	Hicks, Malcolm	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447536.0	N/A	4	0
2013	11380	3	2691	Daniel Webster	22	1220206.0	Kavanaugh, Kieran	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1220206.0	Sr	3	0
2013	11380	3	2691	Daniel Webster	2	1332370.0	Knupfer, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1332370.0	So	12	4
2013	11380	3	2691	Daniel Webster	77	1448387.0	Larade, Curtis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1448387.0	N/A	3	1
2013	11380	3	2691	Daniel Webster	18	1447542.0	Leon, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447542.0	N/A	8	1
2013	11380	3	2691	Daniel Webster	9	1332372.0	Loranger, Bobby	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1332372.0	Jr	12	11
2013	11380	3	2691	Daniel Webster	21	1447543.0	Marion, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447543.0	N/A	4	0
2013	11380	3	2691	Daniel Webster	4	1447528.0	McGrath, Jay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447528.0	N/A	12	11
2013	11380	3	2691	Daniel Webster	11	1102193.0	Merkel, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1102193.0	Sr	12	12
2013	11380	3	2691	Daniel Webster	44	1332377.0	Monahan, K.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1332377.0	Sr	10	9
2013	11380	3	2691	Daniel Webster	7	1220204.0	Mulford, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1220204.0	Sr	12	12
2013	11380	3	2691	Daniel Webster	14	1447539.0	Russel, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447539.0	N/A	12	12
2013	11380	3	2691	Daniel Webster	23	1332378.0	Santa Maria, Sal	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1332378.0	So	9	0
2013	11380	3	2691	Daniel Webster	10	1220208.0	Steadman, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1220208.0	Sr	12	12
2013	11380	3	2691	Daniel Webster	3	1447527.0	Viola, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447527.0	N/A	9	1
2013	11380	3	773	McDaniel	18	1321193.0	Andrews, Brendan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1321193.0	So	2	1
2013	11380	3	773	McDaniel	16	1321194.0	Bitzer, Zac	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1321194.0	So	16	16
2013	11380	3	773	McDaniel	3	1321195.0	Bivons, Pat	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1321195.0	So	16	16
2013	11380	3	773	McDaniel	33	1321196.0	Brett, Sean	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1321196.0	So	15	0
2013	11380	3	773	McDaniel	21	1447232.0	Campbell, Colin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1447232.0	Fr	2	0
2013	11380	3	773	McDaniel	9	1097814.0	Clary, Skippy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1097814.0	Sr	16	15
2013	11380	3	773	McDaniel	4	1200777.0	Dallmus, Christian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1200777.0	Jr	16	16
2013	11380	3	773	McDaniel	11	1097815.0	Davis, Marrio	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1097815.0	Sr	0	0
2013	11380	3	773	McDaniel	2	1321199.0	Dupras, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1321199.0	So	15	5
2013	11380	3	773	McDaniel	26	1448069.0	Ebert, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1448069.0	Fr	7	0
2013	11380	3	773	McDaniel	17	1448067.0	Farrell, Alec	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1448067.0	Sr	1	0
