year	year_id	division_id	team_id	team_name	player_id	player_name	player_url	class_year	position	goals	assists	points	shots	sog	man-up_g	man-down_g	gb	to	ct	fo_won	fos_taken	pen	pen_time	g_min	goals_allowed	saves	w	l	t	rc	yc	clears	att	clear_pct
2016	12380	1	721	Air Force	8	1538736	Smith, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1538736	Jr	""	18	0	18	""	13	4	17	38	0.342	21	0.553	2	1	""	13	14	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	28	1538740	Ward, Marcus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1538740	Jr	""	18	0	18	""	9	4	13	51	0.176	23	0.451	2	""	""	8	12	2	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	12	1656151	Walsch, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656151	So	""	18	18	18	18	35	29	64	98	0.357	65	0.663	4	2	""	23	26	7	1	1	1.000	4	180	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	20	1428713	Warden, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1428713	Sr	""	18	18	18	18	1	""	1	3	0.333	1	0.333	""	""	""	35	11	25	""	""	""	6	360	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	34	1656157	LaVine, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656157	So	""	18	17	18	17	""	1	1	""	""	""	""	""	""	""	23	6	12	""	""	""	5	240	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	37	1656159	Gould, Grant	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656159	So	""	18	4	18	4	5	4	9	31	0.161	16	0.516	""	""	""	11	12	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	42	1656160	Radjenovich, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1656160	So	""	18	0	18	""	5	""	5	9	0.556	7	0.778	""	""	""	86	12	2	168	314	0.535	2	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	0	1765666	Hemme, Jeremiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765666	N/A	""	18	0	18	""	""	""	0	1	""	""	""	""	""	""	15	3	4	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	35	1765668	Carter, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765668	N/A	A	18	16	18	16	11	10	21	34	0.324	24	0.706	1	""	""	21	23	1	""	""	""	4	180	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	1	721	Air Force	45	1765670	Jones, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765670	N/A	D	18	18	18	18	""	""	0	3	""	3	1.000	""	""	""	44	9	27	""	""	""	3	120	""	""	""	""	""	""	""	""	""	""	""	""
