year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11380	1	721	Air Force	33	1428719	Coleman, Brenden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1428719	Fr	14	0	14	 	2	2	4	7	0.286	6	0.857	 	 	 	17	5	4	 	""	""	4	210	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	26	1428715	Allen, Christopher	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1428715	Fr	14	7	14	7	18	5	23	61	0.295	33	0.541	 	 	 	10	13	2	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	20	1428713	Warden, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1428713	Fr	14	12	14	12	1	1	2	3	0.333	3	1.000	 	 	 	29	8	19	 	""	""	5	150	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	1	1313077	O'Brien, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1313077	So	14	3	14	3	1	2	3	10	0.100	9	0.900	 	 	 	45	8	15	 	""	""	3	180	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	21	1313070	Dreyer, Keith	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1313070	So	14	13	14	13	10	26	36	62	0.161	33	0.532	 	2	1	26	26	2	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	28	1313068	Burke, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1313068	So	14	0	14	 	 	1	""	10	""	6	0.600	 	 	 	3	2	3	1	5	0.200	1	30	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	42	1194921	Puleo, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1194921	Jr	14	14	14	14	 	 	""	 	""	 	""	 	 	 	23	8	17	 	""	""	2	90	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	25	1194911	Smith, Erik	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1194911	Jr	14	14	14	14	21	8	29	74	0.284	48	0.649	2	3	 	57	23	4	73	151	0.483	2	120	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	23	1194909	Curran, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1194909	Jr	14	0	14	 	1	 	""	20	0.050	6	0.300	 	1	 	3	4	 	 	""	""	 	 	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	12	1194904	Crampton, Mike	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1194904	Jr	14	13	14	13	34	19	53	113	0.301	59	0.522	1	 	 	29	23	7	 	""	""	2	90	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	10	1194902	McKee, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1194902	Jr	14	13	14	13	29	4	33	76	0.382	53	0.697	2	6	 	21	15	4	 	""	""	1	60	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	4	1194898	Cassady, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1194898	Jr	14	13	14	13	16	4	20	55	0.291	35	0.636	 	2	 	17	11	2	 	""	""	2	120	 	 	 	""	""	 	""	 	 
2013	11380	1	721	Air Force	3	1085436	Fox, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1085436	Sr	14	13	14	13	 	 	""	 	""	 	""	 	 	 	30	1	3	 	""	""	 	 	14	13	802:40	131	9.792	148	0.530	 	 
2013	11380	1	721	Air Force	11	1194903	Harris, Tom	http://stats.ncaa.org/player?game_sport_year_ctl_id=11380&stats_player_seq=1194903	Jr	13	0	13	 	 	 	""	1	""	 	""	 	 	 	9	5	2	 	""	""	2	60	 	 	 	""	""	 	""	 	 
