year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2012	10860	3	4	Adrian	12	1321457.0	Adamson, Coady	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321457.0	Jr	19	0
2012	10860	3	4	Adrian	33	1199956.0	Aldini, Lido	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1199956.0	So	17	13
2012	10860	3	4	Adrian	43	1087489.0	Barnard, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1087489.0	Sr	19	16
2012	10860	3	4	Adrian	15	1321458.0	Boyd, Doug	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321458.0	Fr	14	0
2012	10860	3	4	Adrian	37	1321464.0	Burgin, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321464.0	Fr	10	1
2012	10860	3	4	Adrian	44	1199957.0	Burke, Andy	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1199957.0	So	7	1
2012	10860	3	4	Adrian	5	1321454.0	Colvin, Zac	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321454.0	Sr	16	10
2012	10860	3	4	Adrian	27	989226.0	Cook, T.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=989226.0	Sr	19	17
2012	10860	3	4	Adrian	21	1087481.0	Cook, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1087481.0	Jr	16	13
2012	10860	3	4	Adrian	20	1199958.0	Dailey-Chwalibog, Drake	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1199958.0	So	14	0
2012	10860	3	4	Adrian	14	1199959.0	Frontczak, Nicholas	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1199959.0	So	16	1
2012	10860	3	4	Adrian	2	1087488.0	Hamilton, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1087488.0	Jr	18	10
2012	10860	3	4	Adrian	10	989217.0	Higgins, Brad	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=989217.0	Sr	19	0
2012	10860	3	4	Adrian	16	1321459.0	Hoggarth, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321459.0	Fr	2	0
2012	10860	3	4	Adrian	3	1087478.0	Hudzinski, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1087478.0	Jr	19	17
2012	10860	3	4	Adrian	40	1321463.0	Joeseph, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321463.0	Fr	6	1
2012	10860	3	4	Adrian	17	1321460.0	Kilcoyne, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321460.0	So	19	5
2012	10860	3	4	Adrian	42	989234.0	Krystiniak, Scott	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=989234.0	Sr	17	0
2012	10860	3	4	Adrian	11	1199961.0	Lerg, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1199961.0	So	19	18
2012	10860	3	4	Adrian	35	1087486.0	MacDonald, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1087486.0	Jr	18	17
2012	10860	3	4	Adrian	32	1321462.0	Momon, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321462.0	So	9	1
2012	10860	3	4	Adrian	9	989216.0	Monroe, David	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=989216.0	Sr	19	17
2012	10860	3	4	Adrian	13	1199963.0	Neal, Matthew	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1199963.0	So	5	0
2012	10860	3	4	Adrian	19	1321461.0	Parnham, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321461.0	Fr	6	1
2012	10860	3	4	Adrian	8	1321456.0	Rosetter, Marcus	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321456.0	Fr	18	7
2012	10860	3	4	Adrian	6	1321455.0	Smith, A.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321455.0	Fr	14	0
2012	10860	3	4	Adrian	7	1199964.0	Smith, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1199964.0	So	8	1
2012	10860	3	4	Adrian	1	1321443.0	Sullivan, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=10860&stats_player_seq=1321443.0	Fr	8	1
2012	10860	3	4	Adrian	45		Szypa, Josh		So	0	0
