year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	games_played	games_started
2018	13920	1	721	Air Force	12	1656151	Walsch, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1656151	""	Sr	1	0
2018	13920	1	721	Air Force	43	1975076	Ward, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1975076	""	Fr	2	0
2018	13920	1	721	Air Force	49	1765671	Wheeler IV, Roland	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1765671	""	Jr	4	0
2018	13920	1	721	Air Force	31		Wilson, Chris		""	Fr	0	0
2018	13920	1	14	Albany (NY)	27	1985925	Altimiri, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1985925	""	Fr	3	0
2018	13920	1	14	Albany (NY)	44	1863366	Barrow, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863366	""	So	4	0
2018	13920	1	14	Albany (NY)	32	1973883	Bradley, Ashton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973883	""	Fr	4	0
2018	13920	1	14	Albany (NY)	12	1760841	Brown, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760841	""	Jr	1	0
2018	13920	1	14	Albany (NY)	23	1760842	Burgmaster, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760842	""	Jr	9	0
2018	13920	1	14	Albany (NY)	24	1973884	Burgmaster, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973884	""	Fr	9	0
2018	13920	1	14	Albany (NY)	35	1973886	Carlson, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973886	""	Fr	2	0
2018	13920	1	14	Albany (NY)	2	1973863	Casey, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973863	""	Fr	4	0
2018	13920	1	14	Albany (NY)	14	1973889	Cavallo, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973889	""	Fr	3	0
2018	13920	1	14	Albany (NY)	31	1760852	Chetuck, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760852	""	Sr	4	0
2018	13920	1	14	Albany (NY)	9	1532262	Colarusso, JD	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1532262	""	Sr	9	9
2018	13920	1	14	Albany (NY)	88	1973890	Conlon, Aidan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973890	""	Fr	4	0
2018	13920	1	14	Albany (NY)	0	1863367	Diamond, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863367	""	So	7	0
2018	13920	1	14	Albany (NY)	37	1760843	Dluhy, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760843	""	Jr	9	9
2018	13920	1	14	Albany (NY)	36		Eccles, Matt		""	Fr	0	0
2018	13920	1	14	Albany (NY)	38	1760844	Eccles, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760844	""	Jr	9	9
2018	13920	1	14	Albany (NY)	43	1643152	Egan, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643152	""	Sr	9	1
2018	13920	1	14	Albany (NY)	5	1643153	Fields, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643153	""	Sr	9	9
2018	13920	1	14	Albany (NY)	47	1863369	Filipowski, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863369	""	So	7	2
2018	13920	1	14	Albany (NY)	50	1760845	Gleason, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760845	""	So	8	0
2018	13920	1	14	Albany (NY)	15	1863370	Goldsmith, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863370	""	So	3	0
2018	13920	1	14	Albany (NY)	4	1760846	Hill, Chaunce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760846	""	Jr	8	0
2018	13920	1	14	Albany (NY)	3	1863371	Ierlan, TD	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863371	""	So	9	0
2018	13920	1	14	Albany (NY)	33	1863372	John, Ron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863372	""	So	5	0
2018	13920	1	14	Albany (NY)	46	1973893	Jones, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973893	""	Fr	6	0
2018	13920	1	14	Albany (NY)	22	1760847	Kirby, Cougar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760847	""	So	2	0
2018	13920	1	14	Albany (NY)	45	1643155	Kluck, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643155	""	Sr	9	0
2018	13920	1	14	Albany (NY)	49	1973905	Kozar, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973905	""	Fr	4	0
2018	13920	1	14	Albany (NY)	29	1863373	Kunz, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863373	""	So	3	0
2018	13920	1	14	Albany (NY)	7	1863374	Laffin, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863374	""	So	8	0
2018	13920	1	14	Albany (NY)	13	1760848	Lyons, Colyn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760848	""	So	0	0
2018	13920	1	14	Albany (NY)	40	1643157	McClancy, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643157	""	Sr	9	9
2018	13920	1	14	Albany (NY)	28	1863375	McCuin, Hoyt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863375	""	So	3	0
2018	13920	1	14	Albany (NY)	8	1863376	McGrath, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863376	""	So	2	0
2018	13920	1	14	Albany (NY)	1	1973906	Nanticoke, Tehoka	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973906	""	Fr	9	9
2018	13920	1	14	Albany (NY)	17	1863377	Patterson, Jakob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863377	""	So	9	8
2018	13920	1	14	Albany (NY)	34	1760850	Perla, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760850	""	Jr	9	9
2018	13920	1	14	Albany (NY)	41	1973894	Ramirez, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973894	""	Fr	5	0
2018	13920	1	14	Albany (NY)	19		Ramos, Will		""	Fr	0	0
2018	13920	1	14	Albany (NY)	10	1643159	Reh, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643159	""	Sr	8	0
2018	13920	1	14	Albany (NY)	11	1643158	Reh, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643158	""	Sr	9	9
2018	13920	1	14	Albany (NY)	18	1643160	Roundpoint, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643160	""	Sr	0	0
2018	13920	1	14	Albany (NY)	30	1973910	Ryan, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973910	""	Fr	7	0
2018	13920	1	14	Albany (NY)	42	1973897	Schwab, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973897	""	Fr	4	0
2018	13920	1	14	Albany (NY)	6	1863378	Siekierski, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863378	""	So	3	0
2018	13920	1	14	Albany (NY)	25	1643162	Sims, Stone	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643162	""	Sr	8	7
2018	13920	1	14	Albany (NY)	21	1863379	Spahr, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1863379	""	So	6	0
2018	13920	1	14	Albany (NY)	20	1760851	Taylor, Noah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1760851	""	Jr	6	0
2018	13920	1	14	Albany (NY)	16	1643163	Wolfe, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643163	""	Sr	9	0
2018	13920	1	14	Albany (NY)	48	1973898	Yoquinto, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1973898	""	Fr	1	0
2018	13920	1	14	Albany (NY)	26	1643164	Zelen, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1643164	""	Sr	4	0
2018	13920	1	725	Army West Point	6	1876988	Alacqua, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876988	""	So	4	0
2018	13920	1	725	Army West Point	29	1983690	Alberici, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983690	""	Fr	1	0
2018	13920	1	725	Army West Point	34		Amalfitano, Marco		""	Jr	0	0
2018	13920	1	725	Army West Point	66	1768071	Angle, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768071	""	Jr	3	0
2018	13920	1	725	Army West Point	15	1983688	Aronson, EJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983688	""	Fr	1	0
2018	13920	1	725	Army West Point	4	1768072	Barretto, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768072	""	Jr	8	8
2018	13920	1	725	Army West Point	77	1994266	Beyer, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1994266	""	Fr	7	0
2018	13920	1	725	Army West Point	48	1876995	Carr, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876995	""	So	1	0
2018	13920	1	725	Army West Point	23	1768073	Cole, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768073	""	Jr	8	0
2018	13920	1	725	Army West Point	14	1983705	Coleman, Gregory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983705	""	Fr	1	0
2018	13920	1	725	Army West Point	36	1657533	Colvin, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657533	""	Sr	7	6
2018	13920	1	725	Army West Point	31	1768074	Condon, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768074	""	Jr	8	0
2018	13920	1	725	Army West Point	27	1876990	Cox, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876990	""	So	1	0
2018	13920	1	725	Army West Point	14	1768075	Crabtree, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768075	""	Jr	0	0
2018	13920	1	725	Army West Point	33	1983691	Davies, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983691	""	Fr	2	0
2018	13920	1	725	Army West Point	9	1768076	DeSanti, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768076	""	Jr	5	0
2018	13920	1	725	Army West Point	7	1876989	DeWitt, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876989	""	So	8	0
2018	13920	1	725	Army West Point	91	1536538	Donovan, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1536538	""	Sr	1	0
2018	13920	1	725	Army West Point	45	1983693	Edinger, Nickolas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983693	""	Fr	8	0
2018	13920	1	725	Army West Point	2	1876987	Fairbrother, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876987	""	So	1	0
2018	13920	1	725	Army West Point	52	1657534	Faircloth, Stowe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657534	""	Sr	2	0
2018	13920	1	725	Army West Point	0	1983685	Garofano, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983685	""	Fr	8	0
2018	13920	1	725	Army West Point	88	1983696	Gedney, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983696	""	Fr	1	0
2018	13920	1	725	Army West Point	56	1876997	George, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876997	""	So	8	0
2018	13920	1	725	Army West Point	53	1657536	Glancy, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657536	""	Sr	7	7
2018	13920	1	725	Army West Point	21	1657537	Glesener, Ted	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657537	""	Sr	8	2
2018	13920	1	725	Army West Point	17	1657538	Goettelman, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657538	""	Sr	3	0
2018	13920	1	725	Army West Point	55	1983695	Greene, Drennan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983695	""	Fr	0	0
2018	13920	1	725	Army West Point	26	1983689	Hall, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983689	""	Fr	5	0
2018	13920	1	725	Army West Point	20	1657539	Isnardi, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657539	""	Sr	4	0
2018	13920	1	725	Army West Point	40	1768078	Jones, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768078	""	Jr	8	8
2018	13920	1	725	Army West Point	47	1768079	Koziol, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768079	""	Jr	1	0
2018	13920	1	725	Army West Point	90	1657540	LaMonica, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657540	""	Sr	8	2
2018	13920	1	725	Army West Point	19	1657541	Langerhans, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657541	""	Sr	2	0
2018	13920	1	725	Army West Point	81	1768080	MacAfee, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768080	""	Jr	0	0
2018	13920	1	725	Army West Point	1	1876986	Manown, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876986	""	So	8	6
2018	13920	1	725	Army West Point	50	1768081	Marino, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768081	""	Jr	2	0
2018	13920	1	725	Army West Point	85	1657542	Nadjari, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657542	""	Sr	1	0
2018	13920	1	725	Army West Point	22	1657543	Newbold, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657543	""	Sr	4	0
2018	13920	1	725	Army West Point	32	1876996	O'Brien, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876996	""	So	8	8
2018	13920	1	725	Army West Point	57	1657545	Ragno, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657545	""	Sr	8	0
2018	13920	1	725	Army West Point	39	1657546	Rhudy, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657546	""	Sr	1	0
2018	13920	1	725	Army West Point	18	1657547	Ricca, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657547	""	Sr	8	8
2018	13920	1	725	Army West Point	46	1876994	Rigney, Tom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876994	""	So	4	0
2018	13920	1	725	Army West Point	51	1983694	Ross, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983694	""	Fr	1	0
2018	13920	1	725	Army West Point	12	1983687	Russell, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983687	""	Fr	1	0
2018	13920	1	725	Army West Point	44	1983692	Ryan, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983692	""	Fr	1	0
2018	13920	1	725	Army West Point	3	1657548	Santorelli, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657548	""	Sr	8	1
2018	13920	1	725	Army West Point	11	1768083	Schultz, Griffin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768083	""	Jr	8	8
2018	13920	1	725	Army West Point	42	1876992	Silva, Miles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876992	""	So	5	1
2018	13920	1	725	Army West Point	12	1768084	Surdick, Johnny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768084	""	Jr	7	7
2018	13920	1	725	Army West Point	16	1657549	Symmes, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657549	""	Sr	8	8
2018	13920	1	725	Army West Point	43	1876993	Taylor, Bennett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1876993	""	So	3	0
2018	13920	1	725	Army West Point	10	1657550	TenBrink, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1657550	""	Sr	2	0
2018	13920	1	725	Army West Point	5	1983686	Whalen, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1983686	""	Fr	2	0
2018	13920	1	725	Army West Point	41	1768085	Woodings, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1768085	""	Jr	2	0
2018	13920	1	52	Bellarmine	4	1976770	Autry, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1976770	""	Fr	8	0
2018	13920	1	52	Bellarmine	7	1895983	Barco, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=13920&stats_player_seq=1895983	""	Fr	6	0
